name,link,age,value
Jan Fiala,https://www.transfermarkt.co.uk/jan-fiala/profil/spieler/132966,25, 
Jozef Barmos,https://www.transfermarkt.co.uk/jozef-barmos/profil/spieler/132982,26, 
Antonin Panenka,https://www.transfermarkt.co.uk/antonin-panenka/profil/spieler/60800,32, 
Ladislav Vizek,https://www.transfermarkt.co.uk/ladislav-vizek/profil/spieler/132985,26, 
Tengiz Sulakvelidze,https://www.transfermarkt.co.uk/tengiz-sulakvelidze/profil/spieler/118263,24, 
Yuri Gavrilov,https://www.transfermarkt.co.uk/yuri-gavrilov/profil/spieler/131533,28, 
Oleg Blokhin,https://www.transfermarkt.co.uk/oleg-blokhin/profil/spieler/117372,28, 
Fulvio Collovati,https://www.transfermarkt.co.uk/fulvio-collovati/profil/spieler/116697,24, 
Giuseppe Bergomi,https://www.transfermarkt.co.uk/giuseppe-bergomi/profil/spieler/107860,17, 
Marco Tardelli,https://www.transfermarkt.co.uk/marco-tardelli/profil/spieler/116744,26, 
Paolo Rossi,https://www.transfermarkt.co.uk/paolo-rossi/profil/spieler/116757,24, 
Gaetano Scirea,https://www.transfermarkt.co.uk/gaetano-scirea/profil/spieler/116740,28, 
Antonio Cabrini,https://www.transfermarkt.co.uk/antonio-cabrini/profil/spieler/116689,23, 
Claudio Gentile,https://www.transfermarkt.co.uk/claudio-gentile/profil/spieler/128893,27, 
Gabriele Oriali,https://www.transfermarkt.co.uk/gabriele-oriali/profil/spieler/128889,28, 
Giancarlo Antognoni,https://www.transfermarkt.co.uk/giancarlo-antognoni/profil/spieler/128892,27, 
Bruno Conti,https://www.transfermarkt.co.uk/bruno-conti/profil/spieler/116698,26, 
Ephrem Mbom,https://www.transfermarkt.co.uk/ephrem-mbom/profil/spieler/133322,26, 
Ibrahim Aoudou,https://www.transfermarkt.co.uk/ibrahim-aoudou/profil/spieler/133334,25, 
Michel Kaham,https://www.transfermarkt.co.uk/michel-kaham/profil/spieler/133310,29, 
Roger Milla,https://www.transfermarkt.co.uk/roger-milla/profil/spieler/88989,29, 
Elie Onana,https://www.transfermarkt.co.uk/elie-onana/profil/spieler/133321,29, 
Daniel Passarella,https://www.transfermarkt.co.uk/daniel-passarella/profil/spieler/116735,28, 
Alberto Tarantini,https://www.transfermarkt.co.uk/alberto-tarantini/profil/spieler/135844,25, 
Américo Gallego,https://www.transfermarkt.co.uk/americo-gallego/profil/spieler/135810,26, 
Gabriel Calderón,https://www.transfermarkt.co.uk/gabriel-calderon/profil/spieler/106973,21, 
Mario Kempes,https://www.transfermarkt.co.uk/mario-kempes/profil/spieler/37264,26, 
Jorge Olguín,https://www.transfermarkt.co.uk/jorge-olguin/profil/spieler/135812,29, 
Osvaldo Ardiles,https://www.transfermarkt.co.uk/osvaldo-ardiles/profil/spieler/135800,28, 
Diego Maradona,https://www.transfermarkt.co.uk/diego-maradona/profil/spieler/8024,20, 
Ramón Díaz,https://www.transfermarkt.co.uk/ramon-diaz/profil/spieler/112591,21, 
Jorge Valdano,https://www.transfermarkt.co.uk/jorge-valdano/profil/spieler/116747,25, 
Mahmoud Guendouz,https://www.transfermarkt.co.uk/mahmoud-guendouz/profil/spieler/117740,28, 
Salah Larbes,https://www.transfermarkt.co.uk/salah-larbes/profil/spieler/132477,28, 
Ali Fergani,https://www.transfermarkt.co.uk/ali-fergani/profil/spieler/132476,28, 
Djamel Zidane,https://www.transfermarkt.co.uk/djamel-zidane/profil/spieler/117754,26, 
Rabah Madjer,https://www.transfermarkt.co.uk/rabah-madjer/profil/spieler/117747,22, 
Chaabane Merzekane,https://www.transfermarkt.co.uk/chaabane-merzekane/profil/spieler/132474,22, 
Mustapha Dahleb,https://www.transfermarkt.co.uk/mustapha-dahleb/profil/spieler/132480,29, 
Tedj Bensaoula,https://www.transfermarkt.co.uk/tedj-bensaoula/profil/spieler/117735,26, 
John McClelland,https://www.transfermarkt.co.uk/john-mcclelland/profil/spieler/117773,25, 
David McCreery,https://www.transfermarkt.co.uk/david-mccreery/profil/spieler/117757,23, 
Norman Whiteside,https://www.transfermarkt.co.uk/norman-whiteside/profil/spieler/117766,16, 
Gilberto Yearwood,https://www.transfermarkt.co.uk/gilberto-yearwood/profil/spieler/141746,25, 
Ramón Maradiaga,https://www.transfermarkt.co.uk/ramon-maradiaga/profil/spieler/141731,26, 
Héctor Zelaya,https://www.transfermarkt.co.uk/hector-zelaya/profil/spieler/141741,23, 
Jaime Villegas,https://www.transfermarkt.co.uk/jaime-villegas/profil/spieler/141730,30, 
Juan Cruz,https://www.transfermarkt.co.uk/juan-cruz/profil/spieler/141740,22, 
Francisco Osorto,https://www.transfermarkt.co.uk/francisco-osorto/profil/spieler/138770,24, 
Jaime Rodríguez,https://www.transfermarkt.co.uk/jaime-rodriguez/profil/spieler/139215,22, 
Carlos Recinos,https://www.transfermarkt.co.uk/carlos-recinos/profil/spieler/135960,31, 
Jorge González,https://www.transfermarkt.co.uk/jorge-gonzalez/profil/spieler/138765,23, 
Maxime Bossis,https://www.transfermarkt.co.uk/maxime-bossis/profil/spieler/117490,26, 
Manuel Amoros,https://www.transfermarkt.co.uk/manuel-amoros/profil/spieler/101108,19, 
Jean Tigana,https://www.transfermarkt.co.uk/jean-tigana/profil/spieler/117501,26, 
Michel Platini,https://www.transfermarkt.co.uk/michel-platini/profil/spieler/88994,26, 
Didier Six,https://www.transfermarkt.co.uk/didier-six/profil/spieler/97184,26, 
Patrick Battiston,https://www.transfermarkt.co.uk/patrick-battiston/profil/spieler/117486,24, 
Philippe Mahut,https://www.transfermarkt.co.uk/philippe-mahut/profil/spieler/128988,25, 
Bernard Genghini,https://www.transfermarkt.co.uk/bernard-genghini/profil/spieler/117492,23, 
Alain Giresse,https://www.transfermarkt.co.uk/alain-giresse/profil/spieler/117493,28, 
Bruno Bellone,https://www.transfermarkt.co.uk/bruno-bellone/profil/spieler/117487,19, 
Wladyslaw Zmuda,https://www.transfermarkt.co.uk/wladyslaw-zmuda/profil/spieler/117228,27, 
Jan Jalocha,https://www.transfermarkt.co.uk/jan-jalocha/profil/spieler/111107,23, 
Andrzej Buncol,https://www.transfermarkt.co.uk/andrzej-buncol/profil/spieler/93946,21, 
Grzegorz Lato,https://www.transfermarkt.co.uk/grzegorz-lato/profil/spieler/132457,31, 
Wlodzimierz Smolarek,https://www.transfermarkt.co.uk/wlodzimierz-smolarek/profil/spieler/97912,23, 
Marek Dziuba,https://www.transfermarkt.co.uk/marek-dziuba/profil/spieler/132450,25, 
Pawel Janas,https://www.transfermarkt.co.uk/pawel-janas/profil/spieler/132454,28, 
Stefan Majewski,https://www.transfermarkt.co.uk/stefan-majewski/profil/spieler/107167,25, 
Andrzej Palasz,https://www.transfermarkt.co.uk/andrzej-palasz/profil/spieler/100903,20, 
Waldemar Matysik,https://www.transfermarkt.co.uk/waldemar-matysik/profil/spieler/87903,19, 
Janusz Kupcewicz,https://www.transfermarkt.co.uk/janusz-kupcewicz/profil/spieler/132451,25, 
Zbigniew Boniek,https://www.transfermarkt.co.uk/zbigniew-boniek/profil/spieler/117229,25, 
Andrzej Szarmach,https://www.transfermarkt.co.uk/andrzej-szarmach/profil/spieler/132458,30, 
César Cueto,https://www.transfermarkt.co.uk/cesar-cueto/profil/spieler/133724,29, 
Juan Oblitas,https://www.transfermarkt.co.uk/juan-oblitas/profil/spieler/101495,30, 
Jaime Duarte,https://www.transfermarkt.co.uk/jaime-duarte/profil/spieler/133635,26, 
Jorge Olaechea,https://www.transfermarkt.co.uk/jorge-olaechea/profil/spieler/133758,24, 
Gerónimo Barbadillo,https://www.transfermarkt.co.uk/geronimo-barbadillo/profil/spieler/133640,26, 
Erich Obermayer,https://www.transfermarkt.co.uk/erich-obermayer/profil/spieler/129708,28, 
Reinhold Hintermaier,https://www.transfermarkt.co.uk/reinhold-hintermaier/profil/spieler/81610,25, 
Josef Degeorgi,https://www.transfermarkt.co.uk/josef-degeorgi/profil/spieler/120393,21, 
Roland Hattenberger,https://www.transfermarkt.co.uk/roland-hattenberger/profil/spieler/97123,32, 
Kurt Jara,https://www.transfermarkt.co.uk/kurt-jara/profil/spieler/80185,30, 
Gernot Jurtin,https://www.transfermarkt.co.uk/gernot-jurtin/profil/spieler/130293,25, 
Walter Schachner,https://www.transfermarkt.co.uk/walter-schachner/profil/spieler/17364,24, 
Bruno Pezzey,https://www.transfermarkt.co.uk/bruno-pezzey/profil/spieler/76003,26, 
Anton Pichler,https://www.transfermarkt.co.uk/anton-pichler/profil/spieler/130296,25, 
Johann Pregesbauer,https://www.transfermarkt.co.uk/johann-pregesbauer/profil/spieler/130299,23, 
Ernst Baumeister,https://www.transfermarkt.co.uk/ernst-baumeister/profil/spieler/79129,24, 
Bernd Krauss,https://www.transfermarkt.co.uk/bernd-krauss/profil/spieler/96281,24, 
Herbert Prohaska,https://www.transfermarkt.co.uk/herbert-prohaska/profil/spieler/78249,25, 
Hans Krankl,https://www.transfermarkt.co.uk/hans-krankl/profil/spieler/78388,28, 
David Narey,https://www.transfermarkt.co.uk/david-narey/profil/spieler/116151,25, 
Frank Gray,https://www.transfermarkt.co.uk/frank-gray/profil/spieler/135267,26, 
Gordon Strachan,https://www.transfermarkt.co.uk/gordon-strachan/profil/spieler/116156,24, 
John Wark,https://www.transfermarkt.co.uk/john-wark/profil/spieler/135271,23, 
Alan Brazil,https://www.transfermarkt.co.uk/alan-brazil/profil/spieler/135270,22, 
Steve Archibald,https://www.transfermarkt.co.uk/steve-archibald/profil/spieler/116144,24, 
Alan Hansen,https://www.transfermarkt.co.uk/alan-hansen/profil/spieler/135268,26, 
Danny McGrain,https://www.transfermarkt.co.uk/danny-mcgrain/profil/spieler/135266,31, 
Asa Hartford,https://www.transfermarkt.co.uk/asa-hartford/profil/spieler/135280,30, 
Graeme Souness,https://www.transfermarkt.co.uk/graeme-souness/profil/spieler/116155,28, 
Kenny Dalglish,https://www.transfermarkt.co.uk/kenny-dalglish/profil/spieler/135269,30, 
Miguel Tendillo,https://www.transfermarkt.co.uk/miguel-tendillo/profil/spieler/141265,20, 
Rafael Gordillo,https://www.transfermarkt.co.uk/rafael-gordillo/profil/spieler/117603,24, 
José Antonio Camacho,https://www.transfermarkt.co.uk/jose-antonio-camacho/profil/spieler/88978,26, 
Enrique Saura,https://www.transfermarkt.co.uk/enrique-saura/profil/spieler/141276,26, 
Jesús Satrustegui,https://www.transfermarkt.co.uk/jesus-satrustegui/profil/spieler/141271,27, 
Imre Garaba,https://www.transfermarkt.co.uk/imre-garaba/profil/spieler/117409,22, 
Tibor Nyilasi,https://www.transfermarkt.co.uk/tibor-nyilasi/profil/spieler/127029,26, 
Tibor Rab,https://www.transfermarkt.co.uk/tibor-rab/profil/spieler/135708,25, 
John Hill,https://www.transfermarkt.co.uk/john-hill/profil/spieler/134155,31, 
Adrian Elrick,https://www.transfermarkt.co.uk/adrian-elrick/profil/spieler/134154,31, 
Duncan Cole,https://www.transfermarkt.co.uk/duncan-cole/profil/spieler/134148,22, 
Kenny Cresswell,https://www.transfermarkt.co.uk/kenny-cresswell/profil/spieler/134153,23, 
Steve Sumner,https://www.transfermarkt.co.uk/steve-sumner/profil/spieler/134150,26, 
Marc Baecke,https://www.transfermarkt.co.uk/marc-baecke/profil/spieler/130989,24, 
Gerard Plessers,https://www.transfermarkt.co.uk/gerard-plessers/profil/spieler/85573,22, 
Michel Renquin,https://www.transfermarkt.co.uk/michel-renquin/profil/spieler/118164,25, 
Wilfried Van Moer,https://www.transfermarkt.co.uk/wilfried-van-moer/profil/spieler/130986,36, 
Frank Vercauteren,https://www.transfermarkt.co.uk/frank-vercauteren/profil/spieler/118168,24, 
Luc Millecamps,https://www.transfermarkt.co.uk/luc-millecamps/profil/spieler/130983,29, 
Maurice De Schrijver,https://www.transfermarkt.co.uk/maurice-de-schrijver/profil/spieler/130990,30, 
Walter Meeuws,https://www.transfermarkt.co.uk/walter-meeuws/profil/spieler/130985,29, 
Guy Vandersmissen,https://www.transfermarkt.co.uk/guy-vandersmissen/profil/spieler/130999,23, 
Rene Verheyen,https://www.transfermarkt.co.uk/rene-verheyen/profil/spieler/130991,29, 
Ludo Coeck,https://www.transfermarkt.co.uk/ludo-coeck/profil/spieler/130987,25, 
Erwin Vandenbergh,https://www.transfermarkt.co.uk/erwin-vandenbergh/profil/spieler/118167,22, 
Zico,https://www.transfermarkt.co.uk/zico/profil/spieler/117619,28, 
Sócrates,https://www.transfermarkt.co.uk/socrates/profil/spieler/117633,27, 
Falcão,https://www.transfermarkt.co.uk/falcao/profil/spieler/117621,27, 
