name,link,age,value
Tahar El Khalej,https://www.transfermarkt.co.uk/tahar-el-khalej/profil/spieler/3121,25, 
Rachid Azzouzi,https://www.transfermarkt.co.uk/rachid-azzouzi/profil/spieler/857,22, 
Rachid Daoudi,https://www.transfermarkt.co.uk/rachid-daoudi/profil/spieler/101887,27, 
Abdelkrim El Hadrioui,https://www.transfermarkt.co.uk/abdelkrim-el-hadrioui/profil/spieler/4541,21, 
Mustapha El Haddaoui,https://www.transfermarkt.co.uk/mustapha-el-haddaoui/profil/spieler/101891,31, 
Ahmed Bahja,https://www.transfermarkt.co.uk/ahmed-bahja/profil/spieler/101884,22, 
Alain Geiger,https://www.transfermarkt.co.uk/alain-geiger/profil/spieler/101903,32, 
Marc Hottiger,https://www.transfermarkt.co.uk/marc-hottiger/profil/spieler/15520,25, 
Alain Sutter,https://www.transfermarkt.co.uk/alain-sutter/profil/spieler/17169,25, 
Adrian Knup,https://www.transfermarkt.co.uk/adrian-knup/profil/spieler/81280,24, 
Dominique Herr,https://www.transfermarkt.co.uk/dominique-herr/profil/spieler/101905,27, 
Yvan Quentin,https://www.transfermarkt.co.uk/yvan-quentin/profil/spieler/4941,23, 
Ciriaco Sforza,https://www.transfermarkt.co.uk/ciriaco-sforza/profil/spieler/219,23, 
Christophe Ohrel,https://www.transfermarkt.co.uk/christophe-ohrel/profil/spieler/101906,25, 
Georges Bregy,https://www.transfermarkt.co.uk/georges-bregy/profil/spieler/85512,35, 
Julio Salinas,https://www.transfermarkt.co.uk/julio-salinas/profil/spieler/8141,31, 
Fernando Hierro,https://www.transfermarkt.co.uk/fernando-hierro/profil/spieler/7513,25, 
Rafael Alkorta,https://www.transfermarkt.co.uk/rafael-alkorta/profil/spieler/101566,24, 
Albert Ferrer,https://www.transfermarkt.co.uk/albert-ferrer/profil/spieler/3152,23, 
Miguel Rimba,https://www.transfermarkt.co.uk/miguel-rimba/profil/spieler/101404,25, 
Modesto Soruco,https://www.transfermarkt.co.uk/modesto-soruco/profil/spieler/101410,27, 
Carlos Borja,https://www.transfermarkt.co.uk/carlos-borja/profil/spieler/101394,35, 
Mauricio Ramos,https://www.transfermarkt.co.uk/mauricio-ramos/profil/spieler/101402,26, 
Marco Sandy,https://www.transfermarkt.co.uk/marco-sandy/profil/spieler/101408,21, 
Gustavo Quinteros,https://www.transfermarkt.co.uk/gustavo-quinteros/profil/spieler/101400,28, 
Erwin Sánchez,https://www.transfermarkt.co.uk/erwin-sanchez/profil/spieler/16886,23, 
Luis Ramallo,https://www.transfermarkt.co.uk/luis-ramallo/profil/spieler/101401,29, 
Patrik Andersson,https://www.transfermarkt.co.uk/patrik-andersson/profil/spieler/191,21, 
Roland Nilsson,https://www.transfermarkt.co.uk/roland-nilsson/profil/spieler/101101,29, 
Klas Ingesson,https://www.transfermarkt.co.uk/klas-ingesson/profil/spieler/101095,24, 
Stefan Schwarz,https://www.transfermarkt.co.uk/stefan-schwarz/profil/spieler/4123,24, 
Jesper Blomqvist,https://www.transfermarkt.co.uk/jesper-blomqvist/profil/spieler/3095,19, 
Joachim Björklund,https://www.transfermarkt.co.uk/joachim-bjorklund/profil/spieler/3642,22, 
Pontus Kamark,https://www.transfermarkt.co.uk/pontus-kamark/profil/spieler/102617,24, 
Roger Ljung,https://www.transfermarkt.co.uk/roger-ljung/profil/spieler/84560,27, 
Jonas Thern,https://www.transfermarkt.co.uk/jonas-thern/profil/spieler/34025,26, 
Martin Dahlin,https://www.transfermarkt.co.uk/martin-dahlin/profil/spieler/21654,25, 
Kennet Andersson,https://www.transfermarkt.co.uk/kennet-andersson/profil/spieler/3429,25, 
Rudi Smidts,https://www.transfermarkt.co.uk/rudi-smidts/profil/spieler/101747,29, 
Dirk Medved,https://www.transfermarkt.co.uk/dirk-medved/profil/spieler/101750,24, 
Danny Boffin,https://www.transfermarkt.co.uk/danny-boffin/profil/spieler/13272,27, 
Enzo Scifo,https://www.transfermarkt.co.uk/enzo-scifo/profil/spieler/15547,27, 
Marc Degryse,https://www.transfermarkt.co.uk/marc-degryse/profil/spieler/101751,27, 
Philippe Albert,https://www.transfermarkt.co.uk/philippe-albert/profil/spieler/27972,25, 
Vital Borkelmans,https://www.transfermarkt.co.uk/vital-borkelmans/profil/spieler/13039,30, 
Michel De Wolf,https://www.transfermarkt.co.uk/michel-de-wolf/profil/spieler/101749,35, 
Lorenzo Staelens,https://www.transfermarkt.co.uk/lorenzo-staelens/profil/spieler/15549,29, 
Marc Emmers,https://www.transfermarkt.co.uk/marc-emmers/profil/spieler/101744,27, 
Luc Nilis,https://www.transfermarkt.co.uk/luc-nilis/profil/spieler/27656,26, 
Mauro Silva,https://www.transfermarkt.co.uk/mauro-silva/profil/spieler/15476,25, 
Ricardo Rocha,https://www.transfermarkt.co.uk/ricardo-rocha/profil/spieler/102579,30, 
Dunga,https://www.transfermarkt.co.uk/dunga/profil/spieler/96342,29, 
Romário,https://www.transfermarkt.co.uk/romario/profil/spieler/7942,27, 
