name,link,age,value
Radhi Jaidi,https://www.transfermarkt.co.uk/radhi-jaidi/profil/spieler/19310,29,£1.67m  
David Jemmali,https://www.transfermarkt.co.uk/david-jemmali/profil/spieler/5370,30,£1.35m  
Riadh Bouazizi,https://www.transfermarkt.co.uk/riadh-bouazizi/profil/spieler/7263,32,£2.25m  
Jaouhar Mnari,https://www.transfermarkt.co.uk/jaouhar-mnari/profil/spieler/31199,28,£900k  
Adel Chedli,https://www.transfermarkt.co.uk/adel-chedli/profil/spieler/5400,28,£540k  
Hamed Namouchi,https://www.transfermarkt.co.uk/hamed-namouchi/profil/spieler/11492,21,£1.13m  
Zied Jaziri,https://www.transfermarkt.co.uk/zied-jaziri/profil/spieler/13936,26,£4.05m  
Lúcio,https://www.transfermarkt.co.uk/lucio/profil/spieler/77,27,£14.40m  
Zé Roberto,https://www.transfermarkt.co.uk/ze-roberto/profil/spieler/89,30,£13.50m  
Kaká,https://www.transfermarkt.co.uk/kaka/profil/spieler/3366,23,£23.40m  
Ronaldo,https://www.transfermarkt.co.uk/ronaldo/profil/spieler/3140,28,£29.70m  
Juan,https://www.transfermarkt.co.uk/juan/profil/spieler/1599,26,£10.80m  
Roberto Carlos,https://www.transfermarkt.co.uk/roberto-carlos/profil/spieler/7518,32,£12.15m  
Cicinho,https://www.transfermarkt.co.uk/cicinho/profil/spieler/26101,25,£2.70m  
Gilberto Silva,https://www.transfermarkt.co.uk/gilberto-silva/profil/spieler/3194,28,£6.30m  
Ronaldinho,https://www.transfermarkt.co.uk/ronaldinho/profil/spieler/3373,25,£45.00m  
Juninho Pernambucano,https://www.transfermarkt.co.uk/juninho-pernambucano/profil/spieler/5354,30,£13.50m  
