Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup
20100706,Uruguay,2,Netherlands,3,15,16,2,3,0,0,4,5,4,5,4,4,47%,53%,12 (6),11 (7),0.6,0.4,1.0,1.0,0.0,1.2,"1 Fernando Muslera_3 Diego Godín_6 Mauricio Victorino_22 Martín Cáceres  _16 Maxi Pereira  
 _5 Walter Gargano_17 Egidio Arévalo Ríos_11 Álvaro Pereira_15 Diego Pérez_7 Edinson Cavani_10 Diego Forlán  ","1 Maarten Stekelenburg_4 Joris Mathijsen_3 John Heitinga_5 Giovanni Van Bronckhorst  _12 Khalid Boulahrouz  _10 Wesley Sneijder  
 _14 Demy De Zeeuw_6 Mark Van Bommel  _9 Robin van Persie_7 Dirk Kuyt_11 Arjen Robben  "
20100707,Germany,0,Spain,1,9,7,0,0,0,0,2,1,6,7,4,2,49%,51%,5 (2),13 (5),0.8,0.0,2.2,0.8,0.0,0.8,,
20100710,Uruguay,2,Germany,3,13,11,1,3,0,0,2,3,6,12,4,4,47%,53%,16 (7),18 (7),0.6,0.2,0.8,0.6,0.0,1.2,,
20100711,Netherlands,0,Spain,1,28,19,8,5,1,0,7,6,6,8,5,5,43%,57%,13 (5),19 (6),1.0,0.0,1.0,1.0,0.0,1.2,,
20060609,Germany,4,Costa Rica,2,11,11,0,1,0,0,3,3,7,3,0,13,57%,43%,24 (11),4 (3),0.6,0.2,2.0,0.2,0.0,-1.2,"1 Jens Lehmann_21 Christoph Metzelder_3 Arne Friedrich_16 Philip Lahm  _17 Per Mertesacker_8 Torsten Frings  _19 Bernd Schneider_7 Bastian Schweinsteiger_18 Tim Borowski_11 Miroslav Klose  
 _20 Lukas Podolski","18 Jose Francisco Hidalgo Porras_5 Gilberto Martinez_4 Michael Corrales Umana_12 Leonardo Gonzalez_3 Luis Marín_10 Walter Centeno_8 Mauricio Solis_6 Danny Bravo Fonseca  _20 Douglas Esteban Solano Sequeira_9 Paulo Wanchope  
 _11 Ronald Gomez"
20060609,Poland,0,Ecuador,2,8,16,1,2,0,0,3,2,11,2,5,6,54%,46%,12 (6),12 (8),0.6,0.0,0.8,0.2,0.2,-0.4,1 Artur Boruc_6 Jacek Bak_4 Marcin Baszczynski_14 Michal Zewlakow_2 Mariusz Jop_8 Jacek Krzynowek_16 Arkadiusz Radomski_15 Ebi Smolarek  _10 Miroslaw Szymkowiak_7 Radoslaw Sobolewski_9 Maciej Zurawski,12 Cristian Rafael Medrano Mora_4 Ulises De la Cruz_3 Ivan Jacinto Angulo Hurtado  _17 Geovanny Espinoza_18 Neicer Reasco_20 Edwin Rolando Montano Tenorio_8 Edison Vicente Mendez Mendez  _16 Antonio Valencia_14 Segundo Castillo_11 Agustin Delgado  _21 Carlos Vicente Medina Tenorio  
20060610,England,1,Paraguay,0,13,11,2,1,0,0,5,3,6,1,4,5,56%,44%,14 (6),16 (4),1.0,0.0,2.2,0.2,0.6,0.0,1 Paul Robinson_5 Rio Ferdinand_3 Ashley Cole_2 Gary Neville_6 John Terry_4 Steven Gerrard  _11 Joe Cole_7 David Beckham_8 Frank Lampard_21 Peter Crouch  _10 Michael Owen,1 Justo Villar_3 Delio Toledo_4 Carlos Gamarra   OG_21 Denis Ramon Caniza_5 Julio Cesar Caceres_13 Carlos Paredes_10 Roberto Acuña_6 Carlos Bonet_16 Cristian Riveros_9 Roque Santa Cruz_18 Nelson Haedo Valdez  
20060610,Trinidad and Tobago,0,Sweden,0,10,8,2,1,1,0,1,2,1,8,7,1,46%,54%,6 (1),25 (6),0.2,0.2,-0.8,0.0,0.8,-0.6,"1 Shaka Hislop_6 Dennis Lawrence_3 Avery John  
 _5 Brent Sancho_8 Cyd Gray_11 Carlos Edwards_7 Chris Birchall_18 Densill Theobald_14 Stern John_19 Dwight Yorke  _12 Collin Samuel",23 Rami Shaaban_5 Erik Edman_4 Teddy Lucic_3 Olof Mellberg_7 Niclas Alexandersson_9 Freddie Ljungberg_21 Christian Wilhelmsson_6 Tobias Linderoth_8 Anders Svensson_11 Henrik Larsson  _10 Zlatan Ibrahimovic
20060610,Argentina,2,Ivory Coast,1,13,14,3,2,0,0,7,0,3,6,6,4,60%,40%,8 (4),19 (8),0.4,0.0,0.4,0.2,0.6,0.4,"1 Roberto Abbondanzieri_6 Gabriel Heinze  _2 Roberto Ayala_21 Nicolás Burdisso_3 Juan Pablo Sorin_10 Juan Román Riquelme_5 Esteban Cambiasso_18 Maxi Rodríguez_8 Javier Mascherano_9 Hernán Crespo  _7 Javier Saviola  
 ","1 Jean-Jacques Tizie_12 Abdoulaye Meite_4 Kolo Touré_21 Emmanuel Eboué  _3 Arthur Boka_8 Bonaventure Kalou_5 Didier Zokora_2 Kanga Akale_19 Yaya Touré_18 Abdulkader Keita_11 Didier Drogba  
 "
20060611,Serbia & Montenegro,0,Netherlands,1,14,22,4,2,0,0,2,3,6,4,8,7,43%,57%,10 (4),19 (11),0.6,0.2,0.4,0.6,0.2,0.2,1 Dragoslav Jevric_20 Mladen Krstajic_6 Goran Gavrancic  _3 Ivica Dragutinovic  _14 Nenad Djordjevic_10 Dejan Stankovic  _11 Predrag Djordjevic_4 Ihor Duljaj_17 Albert Nadj_9 Savo Milosevic_8 Mateja Kezman,1 Edwin van der Sar_5 Giovanni Van Bronckhorst  _14 John Heitinga  _13 Andre Ooijer_4 Joris Mathijsen_18 Mark Van Bommel_8 Phillip Cocu_20 Wesley Sneijder_9 Ruud van Nistelrooy_11 Arjen Robben  _17 Robin van Persie
20060611,Mexico,3,Iran,1,22,19,2,1,0,0,1,2,6,5,4,6,53%,47%,8 (5),7 (5),0.6,0.0,0.2,0.6,0.2,1.4,"1 Oswaldo Javier Ibarra Sanchez_4 Rafael Márquez_14 Gonzalo Pineda_5 Ricardo Mendoza Osorio_16 Mario Mendez_3 Carlos Salcido  _6 Gerardo Torrado  _8 Pavel Segura Pardo_9 Jared Francisco Echavarria Borgetti_10 Guillermo Franco_19 Omar Bravo  
 ",1 Ebrahim Mirzapour_4 Yahya Golmohammadi  _5 Rahman Rezaei_20 Mohammad Nosrati_13 Hossein Kaebi_8 Ali Karimi_2 Mehdi Mahdavikia_6 Javad Nekounam  _14 Andranik Teymourian_10 Ali Daei_9 Vahid Hashemian
20060611,Angola,0,Portugal,1,27,19,3,2,0,0,1,0,2,5,8,4,42%,58%,10 (2),22 (9),0.4,0.0,0.4,0.8,0.2,2.2,1 Pereira Joao Ricardo_5 Carlos Manuel Goncalves Alonso Kali_3 Joao Perreira Batlha Santos Jamba  _20 Manuel Cange Loco  _21 Luis Delgado_7 Paulo Jose Lopes Figueiredo_8 Andre Venceslau Valentim Macanga  _14 Antonio Manuel Viana Mendonca_17 Jose Nsimba Baptista Ze Kalanga_11 Mateus_10 Fabrice Akwa,1 Ricardo_16 Ricardo Carvalho_5 Fernando Meira_13 Miguel_14 Nuno Valente  _19 Tiago_8 Petit_7 Luis Figo_9 Pedro Miguel Pauleta  _11 Simão_17 Cristiano Ronaldo  
20060612,Australia,3,Japan,1,23,11,4,3,0,0,4,3,5,3,6,10,55%,45%,22 (11),9 (3),0.8,0.2,1.2,0.4,0.4,0.2,1 Mark Schwarzer_2 Lucas Neill_3 Craig Moore  _14 Scott Chipperfield_20 Luke Wilkshire_7 Brett Emerton_5 Jason Culina_13 Vince Grella  _23 Marco Bresciano_10 Harry Kewell_9 Mark Viduka,23 Yoshikatsu Kawaguchi_5 Tsuneyasu Miyamoto  _22 Yuji Nakazawa_14 Alessandro Santos_19 Keisuke Tsuboi_3 Yuichi Komano_7 Hidetoshi Nakata_15 Takashi Fukunishi_10 Shunsuke Nakamura  _13 Atsushi Yanagisawa_9 Naohiro Takahara  
20060612,United States,0,Czech Republic,3,13,16,2,4,0,0,0,10,2,5,1,3,52%,48%,10 (3),10 (4),0.4,0.2,-0.2,0.8,0.2,1.4,18 Kasey Keller_4 Pablo Mastroeni_23 Eddie Pope_7 Eddie Lewis_6 Steve Cherundolo_22 Oguchi Onyewu  _10 Claudio Reyna  _21 Landon Donovan_17 DaMarcus Beasley_15 Bobby Convey_20 Brian McBride,"1 Petr Cech_6 Marek Jankulovski_21 Tomas Ujfalusi_22 David Rozehnal  _2 Zdenek Grygera  _8 Karel Poborsky_10 Tomas Rosicky  
  _11 Pavel Nedved_4 Tomas Galasek_20 Jaroslav Plasil_9 Jan Koller  "
20060612,Italy,2,Ghana,0,8,20,3,2,0,0,3,3,12,4,7,15,48%,52%,18 (13),21 (8),0.4,0.6,1.0,0.4,0.2,0.6,1 Gianluigi Buffon_5 Fabio Cannavaro_13 Alessandro Nesta_2 Cristian Zaccardo_3 Fabio Grosso_10 Francesco Totti_21 Andrea Pirlo  _20 Simone Perrotta_4 Daniele De Rossi  _9 Luca Toni_11 Alberto Gilardino,22 Richard Kingson_4 Samuel Kuffour_5 John Mensah_15 John Pantsil_6 Emmanuel Pappoe_8 Michael Essien_18 Eric Addo_11 Sulley Muntari  _10 Stephen Appiah_14 Matthew Amoah_3 Asamoah Gyan  
20060613,South Korea,2,Togo,1,17,17,2,3,0,1,2,4,3,4,5,6,59%,41%,21 (7),11 (3),0.4,0.4,0.2,0.2,0.0,-1.0,"1 Lee Woon-Jae_4 Jin-Chul Choi_22 Chong-gug Song_12 Lee Young-Pyo_6 Jin-kyu Kim_2 Young-Chul Kim  _7 Park Ji-Sung_13 Eul-Yong Lee_17 Ho Lee_14 Chun-soo Lee  
 _19 Jae-jin Cho","16 Kossi Agassa_19 Ludovic Assemoassa_2 Dare Nibombe_5 Massamasso Tchangai  _3 Jean-Paul Abalo  
 _10 Mamam Cherif-Toure_18 Junior Senaya_15 Alaixys Romao  _4 Emmanuel Adebayor_7 Moustapha Salifou_17 Kader Mohamed  "
20060613,France,0,Switzerland,0,16,18,3,5,0,0,6,1,4,1,5,8,49%,51%,12 (6),7 (3),0.6,0.2,0.8,0.4,0.4,0.6,16 Fabien Barthez_5 William Gallas_3 Eric Abidal  _19 Willy Sagnol  _15 Lilian Thuram_4 Patrick Vieira_10 Zinedine Zidane  _6 Claude Makelele_11 Sylvain Wiltord_12 Thierry Henry_22 Franck Ribéry,1 Pascal Zuberbuhler_20 Patrick Müller_3 Ludovic Magnin  _4 Philippe Senderos_23 Philipp Degen  _6 Johann Vogel_8 Raphael Wicky_7 Ricardo Cabanas  _16 Tranquillo Barnetta  _9 Alexander Frei  _11 Marco Streller
20060613,Brazil,1,Croatia,0,18,19,1,3,0,0,2,4,5,7,4,6,52%,48%,19 (8),8 (4),0.8,0.2,3.2,0.4,0.2,0.4,1 Dida_6 Roberto Carlos_2 Cafu_3 Lúcio_4 Juan_5 Emerson Ferreira  _11 Zé Roberto_10 Ronaldinho_8 Kaká  _9 Ronaldo_7 Adriano,1 Stipe Pletikosa_5 Igor Tudor  _7 Dario Simic_4 Robert Kovac  _3 Josip Simunic_8 Marko Babic_2 Darijo Srna_19 Niko Kranjcar_10 Nico Kovac  _9 Dado Prso_17 Ivan Klasnic
20060614,Spain,4,Ukraine,0,9,12,0,2,0,1,0,9,7,1,5,9,50%,50%,19 (11),6 (3),0.6,0.4,0.8,0.8,0.2,2.2,"1 Iker Casillas_5 Carles Puyol_22 Pablo Ibañez_3 Mariano Pernia_15 Sergio Ramos_8 Xavi_14 Xabi Alonso  _16 Marcos Senna_11 Luis Garcia_9 Fernando Torres  _21 David Villa  
 ",1 Oleksandr Shovkovskiy_17 Vladislav Vashchuk  _2 Andriy Nesmachniy_6 Andriy Rusol  _5 Volodymyr Yezerskiy  _4 Anatoliy Tymoschuk_14 Andriy Gusin_9 Oleg Gusev_21 Ruslan Rotan_7 Andriy Shevchenko_10 Andriy Voronin
20060614,Tunisia,2,Saudi Arabia,2,15,11,4,0,0,0,1,1,3,4,4,4,45%,55%,6 (2),20 (10),0.2,0.4,-0.2,0.2,0.0,-0.8,1 Ali Boumnijel_18 David Jemmali_6 Hatem Trabelsi_15 Radhi Jaidi  _12 Jaouhar Mnari_14 Adel Chedli  _13 Riadh Bouazizi  _20 Hamed Namouchi_3 Karim Haggui  _5 Zied Jaziri  _9 Yassine Chikhaoui  ,21 Mabrouk Zaid_3 Redha Fallatah Tukar_4 Hamad Al Montashari_2 Ahmed Dokhi_13 Hussein Sulimani_18 Nawaf Al Temyat_14 Saud Ali Khariri_8 Mohammed Noor_16 Khaled Al-Thaker_6 Omar Al Ghamdi_20 Yasser Al Qahtani  
20060614,Germany,1,Poland,0,20,14,3,3,0,1,5,2,10,4,5,8,49%,51%,23 (10),8 (3),0.8,0.2,3.0,0.4,0.0,0.2,1 Jens Lehmann_21 Christoph Metzelder  _3 Arne Friedrich_16 Philip Lahm_17 Per Mertesacker_8 Torsten Frings_19 Bernd Schneider_13 Michael Ballack  _7 Bastian Schweinsteiger_11 Miroslav Klose_20 Lukas Podolski,"1 Artur Boruc  _6 Jacek Bak_4 Marcin Baszczynski_14 Michal Zewlakow_19 Bartosz Bosacki_8 Jacek Krzynowek  _16 Arkadiusz Radomski_15 Ebi Smolarek_7 Radoslaw Sobolewski  
 _9 Maciej Zurawski_21 Ireneusz Jelen"
20060615,Ecuador,3,Costa Rica,0,12,22,3,2,0,0,4,2,3,4,4,4,54%,46%,19 (6),13 (4),0.2,0.2,-0.2,0.2,0.0,-1.4,12 Cristian Rafael Medrano Mora  _4 Ulises De la Cruz  _3 Ivan Jacinto Angulo Hurtado_17 Geovanny Espinoza_18 Neicer Reasco_20 Edwin Rolando Montano Tenorio_8 Edison Vicente Mendez Mendez_16 Antonio Valencia_14 Segundo Castillo  _11 Agustin Delgado  _21 Carlos Vicente Medina Tenorio  ,18 Jose Francisco Hidalgo Porras_15 Harold McDonald Wallace_4 Michael Corrales Umana_12 Leonardo Gonzalez_3 Luis Marín  _10 Walter Centeno_8 Mauricio Solis  _6 Danny Bravo Fonseca_20 Douglas Esteban Solano Sequeira_9 Paulo Wanchope_11 Ronald Gomez
20060615,England,2,Trinidad and Tobago,0,15,16,1,5,0,0,2,2,7,3,3,6,67%,33%,26 (8),9 (3),1.0,0.0,2.2,0.0,0.4,-1.2,1 Paul Robinson_5 Rio Ferdinand_15 Jamie Carragher_3 Ashley Cole_6 John Terry_4 Steven Gerrard  _11 Joe Cole_7 David Beckham_8 Frank Lampard  _21 Peter Crouch  _10 Michael Owen,1 Shaka Hislop  _6 Dennis Lawrence_5 Brent Sancho_8 Cyd Gray  _11 Carlos Edwards_7 Chris Birchall_18 Densill Theobald  _9 Aurtis Whitley  _14 Stern John_19 Dwight Yorke_15 Kenwyne Jones  
20060615,Sweden,1,Paraguay,0,18,15,3,4,0,0,3,1,6,3,5,10,52%,48%,21 (13),18 (4),0.0,0.8,-0.6,0.2,0.4,-0.2,1 Andreas Isaksson_5 Erik Edman_4 Teddy Lucic  _3 Olof Mellberg_7 Niclas Alexandersson_9 Freddie Ljungberg  _21 Christian Wilhelmsson_16 Kim Källström_6 Tobias Linderoth  _11 Henrik Larsson_10 Zlatan Ibrahimovic,22 Aldo Bobadilla_4 Carlos Gamarra_21 Denis Ramon Caniza  _5 Julio Cesar Caceres_2 Jorge Daniel Nunez_13 Carlos Paredes  _10 Roberto Acuña  _6 Carlos Bonet_16 Cristian Riveros_9 Roque Santa Cruz_18 Nelson Haedo Valdez
20060616,Argentina,6,Serbia & Montenegro,0,12,19,1,3,0,1,3,0,3,4,8,5,50%,50%,13 (10),6 (2),0.6,0.0,0.8,0.4,0.2,0.0,"1 Roberto Abbondanzieri_6 Gabriel Heinze_2 Roberto Ayala_21 Nicolás Burdisso_3 Juan Pablo Sorin_10 Juan Román Riquelme_18 Maxi Rodríguez  
 _8 Javier Mascherano_22 Lucho González_9 Hernán Crespo  
 _7 Javier Saviola",1 Dragoslav Jevric_20 Mladen Krstajic  _6 Goran Gavrancic_15 Milan Dudic_10 Dejan Stankovic_11 Predrag Djordjevic_7 Ognjen Koroman  _4 Ihor Duljaj_17 Albert Nadj  _9 Savo Milosevic_8 Mateja Kezman  
20060616,Netherlands,2,Ivory Coast,1,22,16,4,3,0,0,5,4,3,8,6,7,50%,50%,11 (8),18 (9),0.8,0.2,0.8,0.2,0.4,0.2,1 Edwin van der Sar_5 Giovanni Van Bronckhorst_14 John Heitinga_13 Andre Ooijer_4 Joris Mathijsen  _18 Mark Van Bommel  _8 Phillip Cocu_20 Wesley Sneijder_9 Ruud van Nistelrooy  _11 Arjen Robben  _17 Robin van Persie  ,1 Jean-Jacques Tizie_12 Abdoulaye Meite_4 Kolo Touré_21 Emmanuel Eboué_3 Arthur Boka  _5 Didier Zokora  _19 Yaya Touré_22 Romaric_11 Didier Drogba  _9 Arouna Koné_14 Bakari Koné  
20060616,Mexico,0,Angola,0,17,19,1,4,0,1,0,7,6,5,5,13,55%,45%,14 (6),10 (1),0.6,0.0,0.4,0.4,0.0,0.4,1 Oswaldo Javier Ibarra Sanchez_4 Rafael Márquez_14 Gonzalo Pineda  _5 Ricardo Mendoza Osorio_16 Mario Mendez_3 Carlos Salcido_6 Gerardo Torrado_7 Sinha_8 Pavel Segura Pardo_10 Guillermo Franco_19 Omar Bravo,"1 Pereira Joao Ricardo  _5 Carlos Manuel Goncalves Alonso Kali_3 Joao Perreira Batlha Santos Jamba_20 Manuel Cange Loco_21 Luis Delgado  _7 Paulo Jose Lopes Figueiredo_8 Andre Venceslau Valentim Macanga  
 _14 Antonio Manuel Viana Mendonca_17 Jose Nsimba Baptista Ze Kalanga  _11 Mateus_10 Fabrice Akwa"
20060617,Portugal,2,Iran,0,18,17,3,4,0,0,3,3,14,1,4,7,63%,37%,19 (9),8 (3),0.8,0.2,2.0,0.6,0.2,1.2,"1 Ricardo_16 Ricardo Carvalho_5 Fernando Meira_13 Miguel_14 Nuno Valente_7 Luis Figo_20 Deco  
 _6 Costinha  _18 Maniche_9 Pedro Miguel Pauleta  _17 Cristiano Ronaldo  ",1 Ebrahim Mirzapour_4 Yahya Golmohammadi  _5 Rahman Rezaei_20 Mohammad Nosrati_13 Hossein Kaebi  _8 Ali Karimi_2 Mehdi Mahdavikia_6 Javad Nekounam  _14 Andranik Teymourian_21 Mehrzad Madanchi  _9 Vahid Hashemian
20060617,Czech Republic,0,Ghana,2,12,20,1,5,1,0,6,9,6,7,9,9,47%,53%,17 (7),20 (9),0.8,0.2,1.8,0.4,0.2,0.4,1 Petr Cech_6 Marek Jankulovski_21 Tomas Ujfalusi  _22 David Rozehnal_2 Zdenek Grygera_8 Karel Poborsky_10 Tomas Rosicky_11 Pavel Nedved_4 Tomas Galasek_20 Jaroslav Plasil_12 Vratislav Lokvenc  ,"22 Richard Kingson_5 John Mensah_15 John Pantsil_13 Habib Mohamed_7 Illiasu Shilla_8 Michael Essien  _20 Otto Addo  _11 Sulley Muntari  
 _10 Stephen Appiah_14 Matthew Amoah_3 Asamoah Gyan  
 "
20060617,Italy,1,United States,1,13,22,2,1,1,2,11,1,7,3,2,3,54%,46%,11 (4),10 (3),0.4,0.6,1.0,0.4,0.2,-0.2,1 Gianluigi Buffon_5 Fabio Cannavaro_13 Alessandro Nesta_19 Gianluca Zambrotta  _2 Cristian Zaccardo   OG_10 Francesco Totti  _21 Andrea Pirlo_20 Simone Perrotta_4 Daniele De Rossi  _9 Luca Toni_11 Alberto Gilardino  ,"18 Kasey Keller_4 Pablo Mastroeni  _23 Eddie Pope  
 _6 Steve Cherundolo_22 Oguchi Onyewu_3 Carlos Bocanegra_10 Claudio Reyna_21 Landon Donovan_15 Bobby Convey_8 Clint Dempsey_20 Brian McBride"
20060618,Japan,0,Croatia,0,18,19,3,2,0,0,1,4,5,11,7,9,51%,49%,14 (4),18 (5),0.2,0.4,-0.4,0.2,0.2,0.0,23 Yoshikatsu Kawaguchi  _5 Tsuneyasu Miyamoto  _22 Yuji Nakazawa_14 Alessandro Santos  _21 Akira Kaji_7 Hidetoshi Nakata_8 Mitsuo Ogasawara_15 Takashi Fukunishi_10 Shunsuke Nakamura_13 Atsushi Yanagisawa_9 Naohiro Takahara,1 Stipe Pletikosa_5 Igor Tudor_7 Dario Simic_4 Robert Kovac  _3 Josip Simunic_8 Marko Babic_2 Darijo Srna  _19 Niko Kranjcar_10 Nico Kovac_9 Dado Prso_17 Ivan Klasnic
20060618,Brazil,2,Australia,0,9,23,3,2,0,0,5,1,7,4,6,5,53%,47%,18 (6),14 (4),1.0,0.0,3.4,0.8,0.2,1.4,1 Dida_6 Roberto Carlos_2 Cafu  _3 Lúcio_4 Juan_5 Emerson Ferreira_11 Zé Roberto_10 Ronaldinho_8 Kaká_9 Ronaldo  _7 Adriano  ,1 Mark Schwarzer_2 Lucas Neill_3 Craig Moore_6 Tony Popovic_14 Scott Chipperfield_4 Tim Cahill_7 Brett Emerton  _21 Mile Sterjovski_5 Jason Culina  _13 Vince Grella_9 Mark Viduka
20060618,France,1,South Korea,1,20,10,2,2,0,0,2,1,6,2,3,4,52%,48%,17 (7),6 (3),0.6,0.2,0.8,0.4,0.4,0.2,16 Fabien Barthez_5 William Gallas_3 Eric Abidal  _19 Willy Sagnol_15 Lilian Thuram_4 Patrick Vieira_7 Florent Malouda_10 Zinedine Zidane  _6 Claude Makelele_11 Sylvain Wiltord_12 Thierry Henry  ,1 Lee Woon-Jae_4 Jin-Chul Choi_12 Lee Young-Pyo_3 Dong-jin Kim  _2 Young-Chul Kim_7 Park Ji-Sung  _5 Kim Nam-Il_13 Eul-Yong Lee_17 Ho Lee  _14 Chun-soo Lee_19 Jae-jin Cho
20060619,Togo,0,Switzerland,2,18,13,3,1,0,0,5,4,4,8,14,11,51%,49%,10 (5),18 (10),0.2,0.0,-0.8,0.4,0.6,1.0,16 Kossi Agassa_2 Dare Nibombe_5 Massamasso Tchangai_23 Assimiou Toure_8 Kuami Agboh_9 Thomas Dossevi_10 Mamam Cherif-Toure_15 Alaixys Romao  _4 Emmanuel Adebayor  _17 Kader Mohamed_13 Richmond Forson,1 Pascal Zuberbuhler_20 Patrick Müller_3 Ludovic Magnin_4 Philippe Senderos_23 Philipp Degen_6 Johann Vogel  _8 Raphael Wicky_7 Ricardo Cabanas_16 Tranquillo Barnetta  _9 Alexander Frei  _10 Daniel Gygax
20060619,Saudi Arabia,0,Ukraine,4,21,20,3,3,0,0,0,0,2,6,8,0,49%,51%,9 (2),28 (16),0.2,0.2,-0.6,0.6,0.2,1.2,21 Mabrouk Zaid_3 Redha Fallatah Tukar_4 Hamad Al Montashari_2 Ahmed Dokhi  _13 Hussein Sulimani_14 Saud Ali Khariri  _8 Mohammed Noor_16 Khaled Al-Thaker_6 Omar Al Ghamdi  _7 Mohammed Ameen_20 Yasser Al Qahtani,"1 Oleksandr Shovkovskiy_2 Andriy Nesmachniy  _6 Andriy Rusol  _22 Viacheslav Sviderskiy  _11 Serhiy Rebrov  _4 Anatoliy Tymoschuk_19 Maxim Kalinichenko  
 _8 Oleg Shelayev_9 Oleg Gusev_7 Andriy Shevchenko  _10 Andriy Voronin"
20060619,Spain,3,Tunisia,1,10,20,2,6,0,0,1,4,12,1,3,11,64%,36%,26 (10),5 (3),0.8,0.2,1.6,0.2,0.6,0.4,"1 Iker Casillas_5 Carles Puyol  _22 Pablo Ibañez_3 Mariano Pernia_15 Sergio Ramos_8 Xavi_14 Xabi Alonso_16 Marcos Senna_11 Luis Garcia_9 Fernando Torres  
 _21 David Villa","1 Ali Boumnijel_6 Hatem Trabelsi  _15 Radhi Jaidi  _19 Anis Ayari  _12 Jaouhar Mnari  
 _14 Adel Chedli_13 Riadh Bouazizi_8 Mehdi Nafti_20 Hamed Namouchi_3 Karim Haggui_5 Zied Jaziri  "
20060620,Costa Rica,1,Poland,2,13,18,5,5,0,0,4,0,2,9,7,4,50%,50%,15 (6),15 (7),0.0,0.0,-2.2,0.4,0.0,0.2,"18 Jose Francisco Hidalgo Porras_2 Jervis Johnson Drummond_4 Michael Corrales Umana  _12 Leonardo Gonzalez  _17 Gabriel Segura Badilla  _3 Luis Marín  _10 Walter Centeno_8 Mauricio Solis_7 Cristian Navarro Bolanos_9 Paulo Wanchope_11 Ronald Gomez  
 ","1 Artur Boruc  _6 Jacek Bak  _4 Marcin Baszczynski  _14 Michal Zewlakow  _19 Bartosz Bosacki  
 _8 Jacek Krzynowek_16 Arkadiusz Radomski  _15 Ebi Smolarek_10 Miroslaw Szymkowiak_9 Maciej Zurawski_21 Ireneusz Jelen"
20060620,Ecuador,0,Germany,3,20,17,1,1,0,0,0,3,5,2,4,6,46%,54%,9 (3),18 (9),0.4,0.2,0.6,0.8,0.2,2.6,12 Cristian Rafael Medrano Mora_4 Ulises De la Cruz_17 Geovanny Espinoza_2 Jorge Daniel Tamayo Guagua_13 Paul Vicente Zambrano Ambrossi_15 Marlon Ayovi_20 Edwin Rolando Montano Tenorio_8 Edison Vicente Mendez Mendez_16 Antonio Valencia  _10 Ivan Jaime Llorentty Kaviedes_9 Felix Alexander Valencia Borja,"1 Jens Lehmann_4 Robert Huth_3 Arne Friedrich_16 Philip Lahm_17 Per Mertesacker_8 Torsten Frings_19 Bernd Schneider_13 Michael Ballack_7 Bastian Schweinsteiger_11 Miroslav Klose  
 _20 Lukas Podolski  "
20060620,Paraguay,2,Trinidad and Tobago,0,16,20,2,2,0,0,4,3,7,1,3,9,55%,45%,13 (7),10 (3),0.2,0.4,-0.2,0.0,0.2,-1.6,22 Aldo Bobadilla_4 Carlos Gamarra_21 Denis Ramon Caniza_5 Julio Cesar Caceres_2 Jorge Daniel Nunez_13 Carlos Paredes  _10 Roberto Acuña_19 Julio Dos Santos  _8 Édgar Barreto_9 Roque Santa Cruz_18 Nelson Haedo Valdez,"21 Kelvin Jack_6 Dennis Lawrence_3 Avery John_5 Brent Sancho   OG
 _11 Carlos Edwards_7 Chris Birchall_18 Densill Theobald_9 Aurtis Whitley  _14 Stern John_19 Dwight Yorke_13 Cornell Glen"
20060620,Sweden,2,England,2,19,11,2,1,0,0,0,1,12,6,8,2,46%,54%,12 (5),18 (7),0.2,0.6,-0.4,1.0,0.0,2.4,1 Andreas Isaksson_5 Erik Edman_4 Teddy Lucic_3 Olof Mellberg_7 Niclas Alexandersson  _9 Freddie Ljungberg  _16 Kim Källström_6 Tobias Linderoth_11 Henrik Larsson  _18 Mattias Jonson_20 Marcus Allback  ,1 Paul Robinson_5 Rio Ferdinand_15 Jamie Carragher_3 Ashley Cole_6 John Terry_11 Joe Cole  _7 David Beckham_8 Frank Lampard_16 Owen Hargreaves  _10 Michael Owen_9 Wayne Rooney
20060621,Iran,1,Angola,1,18,21,3,3,0,0,1,5,3,6,7,12,54%,46%,20 (12),17 (8),0.4,0.2,0.0,0.2,0.2,-0.4,1 Ebrahim Mirzapour_5 Rahman Rezaei_20 Mohammad Nosrati_13 Hossein Kaebi_3 Sohrab Bakhtiarizadeh  _2 Mehdi Mahdavikia_7 Ferydoon Zandi  _14 Andranik Teymourian  _21 Mehrzad Madanchi  _10 Ali Daei_9 Vahid Hashemian,1 Pereira Joao Ricardo_5 Carlos Manuel Goncalves Alonso Kali_3 Joao Perreira Batlha Santos Jamba_20 Manuel Cange Loco  _21 Luis Delgado_7 Paulo Jose Lopes Figueiredo_14 Antonio Manuel Viana Mendonca  _17 Jose Nsimba Baptista Ze Kalanga  _6 Marcos Miloy_11 Mateus_10 Fabrice Akwa
