,name,link,age,value
25,Terry Butcher,https://www.transfermarkt.co.uk/terry-butcher/profil/spieler/101380,26, 
26,Gary Stevens,https://www.transfermarkt.co.uk/gary-stevens/profil/spieler/117196,23, 
27,Gary Stevens,https://www.transfermarkt.co.uk/gary-stevens/profil/spieler/101384,22, 
28,Gordon Cowans,https://www.transfermarkt.co.uk/gordon-cowans/profil/spieler/193796,26, 
29,Bryan Robson,https://www.transfermarkt.co.uk/bryan-robson/profil/spieler/101382,28, 
30,Steve Hodge,https://www.transfermarkt.co.uk/steve-hodge/profil/spieler/101390,22, 
31,John Barnes,https://www.transfermarkt.co.uk/john-barnes/profil/spieler/87436,21, 
32,Glenn Hoddle,https://www.transfermarkt.co.uk/glenn-hoddle/profil/spieler/117193,27, 
33,Peter Beardsley,https://www.transfermarkt.co.uk/peter-beardsley/profil/spieler/102030,24, 
34,Gary Lineker,https://www.transfermarkt.co.uk/gary-lineker/profil/spieler/22256,24, 
35,Kerry Dixon,https://www.transfermarkt.co.uk/kerry-dixon/profil/spieler/117190,23, 
36,Chris Woods,https://www.transfermarkt.co.uk/chris-woods/profil/spieler/101320,25, 
37,Mark Wright,https://www.transfermarkt.co.uk/mark-wright/profil/spieler/101386,21, 
38,Dave Watson,https://www.transfermarkt.co.uk/dave-watson/profil/spieler/135911,23, 
39,Terry Fenwick,https://www.transfermarkt.co.uk/terry-fenwick/profil/spieler/117191,25, 
40,Kenny Sansom,https://www.transfermarkt.co.uk/kenny-sansom/profil/spieler/117195,26, 
41,Viv Anderson,https://www.transfermarkt.co.uk/viv-anderson/profil/spieler/117188,28, 
42,Peter Reid,https://www.transfermarkt.co.uk/peter-reid/profil/spieler/79806,29, 
43,Ray Wilkins,https://www.transfermarkt.co.uk/ray-wilkins/profil/spieler/117197,28, 
44,Trevor Steven,https://www.transfermarkt.co.uk/trevor-steven/profil/spieler/101328,21, 
45,Danny Wallace,https://www.transfermarkt.co.uk/danny-wallace/profil/spieler/176635,21, 
46,Chris Waddle,https://www.transfermarkt.co.uk/chris-waddle/profil/spieler/101385,24, 
47,Mark Hateley,https://www.transfermarkt.co.uk/mark-hateley/profil/spieler/117192,23, 
48,Trevor Francis,https://www.transfermarkt.co.uk/trevor-francis/profil/spieler/130319,31, 
49,Rinat Dasaev,https://www.transfermarkt.co.uk/rinat-dasaev/profil/spieler/117377,28, 
50,Viktor Chanov,https://www.transfermarkt.co.uk/viktor-chanov/profil/spieler/134174,25, 
51,Aleksandr Bubnov,https://www.transfermarkt.co.uk/aleksandr-bubnov/profil/spieler/117373,29, 
52,Gennadi Morozov,https://www.transfermarkt.co.uk/gennadi-morozov/profil/spieler/117392,22, 
53,Volodymyr Bessonov,https://www.transfermarkt.co.uk/volodymyr-bessonov/profil/spieler/117371,27, 
54,Gennadi Lytovchenko,https://www.transfermarkt.co.uk/gennadi-lytovchenko/profil/spieler/88142,21, 
55,Nikolay Larionov,https://www.transfermarkt.co.uk/nikolay-larionov/profil/spieler/117390,28, 
56,Vasyl Rats,https://www.transfermarkt.co.uk/vasyl-rats/profil/spieler/106540,24, 
57,Oleksandr Zavarov,https://www.transfermarkt.co.uk/oleksandr-zavarov/profil/spieler/107149,24, 
58,Sergey Alejnikov,https://www.transfermarkt.co.uk/sergey-alejnikov/profil/spieler/88122,23, 
59,Vadym Yevtushenko,https://www.transfermarkt.co.uk/vadym-yevtushenko/profil/spieler/117381,27, 
60,Sergey Gotsmanov,https://www.transfermarkt.co.uk/sergey-gotsmanov/profil/spieler/118260,26, 
61,Georgi Kondratjev,https://www.transfermarkt.co.uk/georgi-kondratjev/profil/spieler/204745,25, 
62,Igor Belanov,https://www.transfermarkt.co.uk/igor-belanov/profil/spieler/85752,24, 
63,Oleg Protasov,https://www.transfermarkt.co.uk/oleg-protasov/profil/spieler/106921,21, 
64,Sergiy Krakovsky,https://www.transfermarkt.co.uk/sergiy-krakovsky/profil/spieler/117388,24, 
65,Aleksandre Chivadze,https://www.transfermarkt.co.uk/aleksandre-chivadze/profil/spieler/117376,30, 
66,Oleg Kuznetsov,https://www.transfermarkt.co.uk/oleg-kuznetsov/profil/spieler/101021,22, 
67,Anatoliy Demyanenko,https://www.transfermarkt.co.uk/anatoliy-demyanenko/profil/spieler/117378,26, 
68,Pavlo Yakovenko,https://www.transfermarkt.co.uk/pavlo-yakovenko/profil/spieler/117395,20, 
69,Andrey Zygmantovich,https://www.transfermarkt.co.uk/andrey-zygmantovich/profil/spieler/181632,22, 
70,Ivan Yaremchuk,https://www.transfermarkt.co.uk/ivan-yaremchuk/profil/spieler/117396,23, 
71,Andriy Bal,https://www.transfermarkt.co.uk/andriy-bal/profil/spieler/117370,27, 
72,Igor Dobrovolski,https://www.transfermarkt.co.uk/igor-dobrovolski/profil/spieler/69814,17, 
73,Fedor Cherenkov,https://www.transfermarkt.co.uk/fedor-cherenkov/profil/spieler/67096,25, 
74,Yuri Gavrilov,https://www.transfermarkt.co.uk/yuri-gavrilov/profil/spieler/131533,32, 
75,Oleg Blokhin,https://www.transfermarkt.co.uk/oleg-blokhin/profil/spieler/117372,32, 
76,Sergey Rodionov,https://www.transfermarkt.co.uk/sergey-rodionov/profil/spieler/88146,22, 
77,Sergey Dmitriev,https://www.transfermarkt.co.uk/sergey-dmitriev/profil/spieler/88129,21, 
78,Paul Dolan,https://www.transfermarkt.co.uk/paul-dolan/profil/spieler/117471,19, 
79,Sven Habermann,https://www.transfermarkt.co.uk/sven-habermann/profil/spieler/117473,23, 
80,Bob Lenarduzzi,https://www.transfermarkt.co.uk/bob-lenarduzzi/profil/spieler/117447,30, 
81,Bruce Wilson,https://www.transfermarkt.co.uk/bruce-wilson/profil/spieler/117468,34, 
82,Peter Gilfillan,https://www.transfermarkt.co.uk/peter-gilfillan/profil/spieler/295569,19, 
83,Peter Sloly,https://www.transfermarkt.co.uk/peter-sloly/profil/spieler/295597,18, 
84,Lyndon Hooper,https://www.transfermarkt.co.uk/lyndon-hooper/profil/spieler/176302,19, 
85,James Lowery,https://www.transfermarkt.co.uk/james-lowery/profil/spieler/117450,24, 
86,Gerry Gray,https://www.transfermarkt.co.uk/gerry-gray/profil/spieler/117436,24, 
87,Paul James,https://www.transfermarkt.co.uk/paul-james/profil/spieler/117443,21, 
88,Pasquale Deluca,https://www.transfermarkt.co.uk/pasquale-deluca/profil/spieler/117470,23, 
89,Alexander Bunbury,https://www.transfermarkt.co.uk/alexander-bunbury/profil/spieler/176292,18, 
90,Georges Pakos,https://www.transfermarkt.co.uk/georges-pakos/profil/spieler/117454,32, 
91,Carl Valentine,https://www.transfermarkt.co.uk/carl-valentine/profil/spieler/117466,26, 
92,James Grimes,https://www.transfermarkt.co.uk/james-grimes/profil/spieler/295571,17, 
93,Tino Lettieri,https://www.transfermarkt.co.uk/tino-lettieri/profil/spieler/117448,28, 
94,Ian Bridge,https://www.transfermarkt.co.uk/ian-bridge/profil/spieler/117434,25, 
95,Terence Moore,https://www.transfermarkt.co.uk/terence-moore/profil/spieler/117452,27, 
96,Colin Miller,https://www.transfermarkt.co.uk/colin-miller/profil/spieler/117474,20, 
97,Tom Panhuyzen,https://www.transfermarkt.co.uk/tom-panhuyzen/profil/spieler/295589,20, 
98,Randy Samuel,https://www.transfermarkt.co.uk/randy-samuel/profil/spieler/117459,21, 
99,Lucio Ianiero,https://www.transfermarkt.co.uk/lucio-ianiero/profil/spieler/267022,18, 
100,Randy Ragan,https://www.transfermarkt.co.uk/randy-ragan/profil/spieler/117456,26, 
101,Gregory Ion,https://www.transfermarkt.co.uk/gregory-ion/profil/spieler/117441,22, 
102,Mike Sweeney,https://www.transfermarkt.co.uk/mike-sweeney/profil/spieler/117464,25, 
103,Dave Norman,https://www.transfermarkt.co.uk/dave-norman/profil/spieler/117453,23, 
104,Dale Mitchell,https://www.transfermarkt.co.uk/dale-mitchell/profil/spieler/117451,27, 
105,Branko Segota,https://www.transfermarkt.co.uk/branko-segota/profil/spieler/117460,24, 
106,Igor Vrablic,https://www.transfermarkt.co.uk/igor-vrablic/profil/spieler/117467,19, 
107,Franco Tancredi,https://www.transfermarkt.co.uk/franco-tancredi/profil/spieler/116742,30, 
108,Walter Zenga,https://www.transfermarkt.co.uk/walter-zenga/profil/spieler/116754,25, 
109,Franco Baresi,https://www.transfermarkt.co.uk/franco-baresi/profil/spieler/42049,25, 
110,Pietro Vierchowod,https://www.transfermarkt.co.uk/pietro-vierchowod/profil/spieler/116750,26, 
111,Fulvio Collovati,https://www.transfermarkt.co.uk/fulvio-collovati/profil/spieler/116697,28, 
112,Antonio Cabrini,https://www.transfermarkt.co.uk/antonio-cabrini/profil/spieler/116689,27, 
113,Antonio Di Gennaro,https://www.transfermarkt.co.uk/antonio-di-gennaro/profil/spieler/116756,26, 
114,Salvatore Bagni,https://www.transfermarkt.co.uk/salvatore-bagni/profil/spieler/116682,28, 
115,Fernando De Napoli,https://www.transfermarkt.co.uk/fernando-de-napoli/profil/spieler/116755,21, 
116,Giuseppe Galderisi,https://www.transfermarkt.co.uk/giuseppe-galderisi/profil/spieler/116705,22, 
117,Gianluca Vialli,https://www.transfermarkt.co.uk/gianluca-vialli/profil/spieler/16036,20, 
118,Alessandro Altobelli,https://www.transfermarkt.co.uk/alessandro-altobelli/profil/spieler/116678,29, 
119,Daniele Massaro,https://www.transfermarkt.co.uk/daniele-massaro/profil/spieler/102480,24, 
120,Giovanni Galli,https://www.transfermarkt.co.uk/giovanni-galli/profil/spieler/116706,27, 
121,Gaetano Scirea,https://www.transfermarkt.co.uk/gaetano-scirea/profil/spieler/116740,32, 
122,Roberto Tricella,https://www.transfermarkt.co.uk/roberto-tricella/profil/spieler/116745,26, 
123,Giuseppe Baresi,https://www.transfermarkt.co.uk/giuseppe-baresi/profil/spieler/116683,27, 
124,Sebastiano Nela,https://www.transfermarkt.co.uk/sebastiano-nela/profil/spieler/116729,24, 
125,Giuseppe Bergomi,https://www.transfermarkt.co.uk/giuseppe-bergomi/profil/spieler/107860,21, 
126,Marco Tardelli,https://www.transfermarkt.co.uk/marco-tardelli/profil/spieler/116744,30, 
127,Carlo Ancelotti,https://www.transfermarkt.co.uk/carlo-ancelotti/profil/spieler/116679,26, 
128,Pietro Fanna,https://www.transfermarkt.co.uk/pietro-fanna/profil/spieler/227468,27, 
129,Bruno Conti,https://www.transfermarkt.co.uk/bruno-conti/profil/spieler/116698,30, 
130,Paolo Rossi,https://www.transfermarkt.co.uk/paolo-rossi/profil/spieler/116757,28, 
131,Bruno Giordano,https://www.transfermarkt.co.uk/bruno-giordano/profil/spieler/154731,28, 
132,Aldo Serena,https://www.transfermarkt.co.uk/aldo-serena/profil/spieler/116741,25, 
133,Luis Islas,https://www.transfermarkt.co.uk/luis-islas/profil/spieler/102204,19, 
134,Hector Zelada,https://www.transfermarkt.co.uk/hector-zelada/profil/spieler/116753,28, 
135,Óscar Garré,https://www.transfermarkt.co.uk/oscar-garre/profil/spieler/116707,28, 
136,Oscar Ruggeri,https://www.transfermarkt.co.uk/oscar-ruggeri/profil/spieler/102214,23, 
137,José Luis Cuciuffo,https://www.transfermarkt.co.uk/jose-luis-cuciuffo/profil/spieler/116699,24, 
138,Carlos Tapia,https://www.transfermarkt.co.uk/carlos-tapia/profil/spieler/116743,22, 
139,Ricardo Giusti,https://www.transfermarkt.co.uk/ricardo-giusti/profil/spieler/106976,28, 
140,Héctor Enrique,https://www.transfermarkt.co.uk/hector-enrique/profil/spieler/116704,23, 
141,Jorge Burruchaga,https://www.transfermarkt.co.uk/jorge-burruchaga/profil/spieler/106972,22, 
142,Claudio Borghi,https://www.transfermarkt.co.uk/claudio-borghi/profil/spieler/116685,20, 
143,Gerardo Martino,https://www.transfermarkt.co.uk/gerardo-martino/profil/spieler/148466,22, 
144,Pedro Pasculli,https://www.transfermarkt.co.uk/pedro-pasculli/profil/spieler/116734,25, 
145,Nery Pumpido,https://www.transfermarkt.co.uk/nery-pumpido/profil/spieler/116737,27, 
146,Néstor Clausen,https://www.transfermarkt.co.uk/nestor-clausen/profil/spieler/116696,22, 
147,Daniel Passarella,https://www.transfermarkt.co.uk/daniel-passarella/profil/spieler/116735,32, 
148,Jose Luis Brown,https://www.transfermarkt.co.uk/jose-luis-brown/profil/spieler/116686,28, 
149,Jorge Theiler,https://www.transfermarkt.co.uk/jorge-theiler/profil/spieler/499602,21, 
150,Sergio Batista,https://www.transfermarkt.co.uk/sergio-batista/profil/spieler/106970,22, 
151,Julio Olarticoechea,https://www.transfermarkt.co.uk/julio-olarticoechea/profil/spieler/106979,26, 
152,Diego Maradona,https://www.transfermarkt.co.uk/diego-maradona/profil/spieler/8024,24, 
153,Ricardo Bochini,https://www.transfermarkt.co.uk/ricardo-bochini/profil/spieler/116684,31, 
154,Marcelo Trobbiani,https://www.transfermarkt.co.uk/marcelo-trobbiani/profil/spieler/116746,30, 
155,Sergio Almirón,https://www.transfermarkt.co.uk/sergio-almiron/profil/spieler/116677,26, 
156,Jorge Valdano,https://www.transfermarkt.co.uk/jorge-valdano/profil/spieler/116747,29, 
157,Nasser Drid,https://www.transfermarkt.co.uk/nasser-drid/profil/spieler/117738,28, 
158,El Hadi Larbi,https://www.transfermarkt.co.uk/el-hadi-larbi/profil/spieler/117745,24, 
159,Nourredine Kourichi,https://www.transfermarkt.co.uk/nourredine-kourichi/profil/spieler/117744,31, 
160,Hadj Ammar Chemaâ,https://www.transfermarkt.co.uk/hadj-ammar-chemaa/profil/spieler/478027,23, 
161,Fodil Megharia,https://www.transfermarkt.co.uk/fodil-megharia/profil/spieler/117748,24, 
162,Rachid Adghigh,https://www.transfermarkt.co.uk/rachid-adghigh/profil/spieler/471256,24, 
163,Djamel Amani,https://www.transfermarkt.co.uk/djamel-amani/profil/spieler/471259,22, 
164,Lakhdar Boukhari,https://www.transfermarkt.co.uk/lakhdar-boukhari/profil/spieler/478028,21, 
165,Chaabane Merzekane,https://www.transfermarkt.co.uk/chaabane-merzekane/profil/spieler/132474,26, 
166,Saïd Belachia,https://www.transfermarkt.co.uk/said-belachia/profil/spieler/477229,25, 
167,Hocine Yahi,https://www.transfermarkt.co.uk/hocine-yahi/profil/spieler/132478,25, 
168,Farid Bouzar,https://www.transfermarkt.co.uk/farid-bouzar/profil/spieler/477230,25, 
169,Ali Bencheikh,https://www.transfermarkt.co.uk/ali-bencheikh/profil/spieler/132475,29, 
170,Nacer Mekideche,https://www.transfermarkt.co.uk/nacer-mekideche/profil/spieler/477122,24, 
171,Houari Belkhetouat,https://www.transfermarkt.co.uk/houari-belkhetouat/profil/spieler/478029,20, 
172,Fathi Chebel,https://www.transfermarkt.co.uk/fathi-chebel/profil/spieler/117737,28, 
173,Si-Tahar Cherif El Ouazzani,https://www.transfermarkt.co.uk/si-tahar-cherif-el-ouazzani/profil/spieler/375897,18, 
174,Alim Ben Mabrouk,https://www.transfermarkt.co.uk/alim-ben-mabrouk/profil/spieler/117733,25, 
175,Hakim Medane,https://www.transfermarkt.co.uk/hakim-medane/profil/spieler/445808,18, 
176,Fawzi Ben Khalidi,https://www.transfermarkt.co.uk/fawzi-ben-khalidi/profil/spieler/117734,22, 
177,Ali Fergani,https://www.transfermarkt.co.uk/ali-fergani/profil/spieler/132476,32, 
178,Mustapha Boukar,https://www.transfermarkt.co.uk/mustapha-boukar/profil/spieler/478032,22, 
179,Rachid Harkouk,https://www.transfermarkt.co.uk/rachid-harkouk/profil/spieler/117741,29, 
180,Mourad Belhadj,https://www.transfermarkt.co.uk/mourad-belhadj/profil/spieler/477232,21, 
181,Djamel Menad,https://www.transfermarkt.co.uk/djamel-menad/profil/spieler/117751,24, 
182,Rabah Madjer,https://www.transfermarkt.co.uk/rabah-madjer/profil/spieler/117747,26, 
183,Noureddine Neggazi,https://www.transfermarkt.co.uk/noureddine-neggazi/profil/spieler/478956,22, 
184,Mahdi Cerbah,https://www.transfermarkt.co.uk/mahdi-cerbah/profil/spieler/132472,32, 
185,Mourad Amara,https://www.transfermarkt.co.uk/mourad-amara/profil/spieler/117730,26, 
186,Mokhtar Kechamli,https://www.transfermarkt.co.uk/mokhtar-kechamli/profil/spieler/477226,22, 
187,Mahmoud Guendouz,https://www.transfermarkt.co.uk/mahmoud-guendouz/profil/spieler/117740,32, 
188,Mohamed Chaib,https://www.transfermarkt.co.uk/mohamed-chaib/profil/spieler/117736,28, 
189,Ali Benhalima,https://www.transfermarkt.co.uk/ali-benhalima/profil/spieler/471258,23, 
190,Faouzi Mansouri,https://www.transfermarkt.co.uk/faouzi-mansouri/profil/spieler/117749,29, 
191,Abdelhamid Sadmi,https://www.transfermarkt.co.uk/abdelhamid-sadmi/profil/spieler/117753,24, 
192,Abdellah Liegeon,https://www.transfermarkt.co.uk/abdellah-liegeon/profil/spieler/117746,27, 
193,Djamel Jefjef,https://www.transfermarkt.co.uk/djamel-jefjef/profil/spieler/475400,24, 
194,Nacer Badache,https://www.transfermarkt.co.uk/nacer-badache/profil/spieler/477228,23, 
195,Abdelkader Tlemçani,https://www.transfermarkt.co.uk/abdelkader-tlemcani/profil/spieler/471374,21, 
196,Rachid Maâtar,https://www.transfermarkt.co.uk/rachid-maatar/profil/spieler/445807,26, 
197,Kamel Djahmoune,https://www.transfermarkt.co.uk/kamel-djahmoune/profil/spieler/478030,24, 
198,Amar Kabrane,https://www.transfermarkt.co.uk/amar-kabrane/profil/spieler/478031,21, 
199,Saïd Meghichi,https://www.transfermarkt.co.uk/said-meghichi/profil/spieler/477128,24, 
200,Mohamed Kaci-Saïd,https://www.transfermarkt.co.uk/mohamed-kaci-said/profil/spieler/117742,27, 
201,Karim Maroc,https://www.transfermarkt.co.uk/karim-maroc/profil/spieler/117750,27, 
202,Lakhdar Belloumi,https://www.transfermarkt.co.uk/lakhdar-belloumi/profil/spieler/117732,26, 
203,Nasser Bouiche,https://www.transfermarkt.co.uk/nasser-bouiche/profil/spieler/476871,25, 
204,Djamel Zidane,https://www.transfermarkt.co.uk/djamel-zidane/profil/spieler/117754,30, 
205,Saïd Hamimi,https://www.transfermarkt.co.uk/said-hamimi/profil/spieler/477224,25, 
206,Meziane Zaghzi,https://www.transfermarkt.co.uk/meziane-zaghzi/profil/spieler/477225,23, 
207,Ahmed Chawki Bentayeb,https://www.transfermarkt.co.uk/ahmed-chawki-bentayeb/profil/spieler/477231,23, 
208,Salah Assad,https://www.transfermarkt.co.uk/salah-assad/profil/spieler/117731,26, 
209,Tedj Bensaoula,https://www.transfermarkt.co.uk/tedj-bensaoula/profil/spieler/117735,30, 
210,Olaf Heredia,https://www.transfermarkt.co.uk/olaf-heredia/profil/spieler/118180,27, 
211,Ignacio Rodríguez,https://www.transfermarkt.co.uk/ignacio-rodriguez/profil/spieler/118189,25, 
212,Félix Barbosa,https://www.transfermarkt.co.uk/felix-barbosa/profil/spieler/118175,24, 
213,Mario Trejo,https://www.transfermarkt.co.uk/mario-trejo/profil/spieler/118194,29, 
214,Javier Aguirre,https://www.transfermarkt.co.uk/javier-aguirre/profil/spieler/118172,26, 
215,Miguel España,https://www.transfermarkt.co.uk/miguel-espana/profil/spieler/118178,21, 
216,Armando Manzo,https://www.transfermarkt.co.uk/armando-manzo/profil/spieler/118183,18, 
217,Carlos de los Cobos,https://www.transfermarkt.co.uk/carlos-de-los-cobos/profil/spieler/118197,26, 
218,Tomás Boy,https://www.transfermarkt.co.uk/tomas-boy/profil/spieler/118174,33, 
219,Cristóbal Ortega,https://www.transfermarkt.co.uk/cristobal-ortega/profil/spieler/118186,28, 
220,Hugo Sánchez,https://www.transfermarkt.co.uk/hugo-sanchez/profil/spieler/84528,26, 
221,Luis Enrique Flores,https://www.transfermarkt.co.uk/luis-enrique-flores/profil/spieler/118179,23, 
222,Pablo Larios,https://www.transfermarkt.co.uk/pablo-larios/profil/spieler/118182,24, 
223,Rafael Amador,https://www.transfermarkt.co.uk/rafael-amador/profil/spieler/118173,26, 
224,Raúl Servín,https://www.transfermarkt.co.uk/raul-servin/profil/spieler/118192,22, 
225,Fernando Quirarte,https://www.transfermarkt.co.uk/fernando-quirarte/profil/spieler/118187,29, 
226,Alejandro Domínguez,https://www.transfermarkt.co.uk/alejandro-dominguez/profil/spieler/118177,23, 
227,Javier Hernández,https://www.transfermarkt.co.uk/javier-hernandez/profil/spieler/118181,23, 
228,Carlos Muñoz,https://www.transfermarkt.co.uk/carlos-munoz/profil/spieler/118184,22, 
229,Francisco Cruz,https://www.transfermarkt.co.uk/francisco-cruz/profil/spieler/118176,19, 
230,Manuel Negrete,https://www.transfermarkt.co.uk/manuel-negrete/profil/spieler/118185,26, 
231,Francisco Chávez Serrano,https://www.transfermarkt.co.uk/francisco-chavez-serrano/profil/spieler/298259,22, 
232,Carlos Hermosillo,https://www.transfermarkt.co.uk/carlos-hermosillo/profil/spieler/102516,20, 
233,Byung Deuk Cho,https://www.transfermarkt.co.uk/byung-deuk-cho/profil/spieler/116690,27, 
234,Young-Jeung Cho,https://www.transfermarkt.co.uk/young-jeung-cho/profil/spieler/116691,30, 
235,Yong Hwan Chung,https://www.transfermarkt.co.uk/yong-hwan-chung/profil/spieler/116715,25, 
236,Young Sae Kim,https://www.transfermarkt.co.uk/young-sae-kim/profil/spieler/116721,25, 
237,Byung Ok Yoo,https://www.transfermarkt.co.uk/byung-ok-yoo/profil/spieler/116751,19, 
238,Byung-Joo Byun,https://www.transfermarkt.co.uk/byung-joo-byun/profil/spieler/116687,24, 
239,Deuk Soo Kang,https://www.transfermarkt.co.uk/deuk-soo-kang/profil/spieler/116716,23, 
240,Kwang-Rae Cho,https://www.transfermarkt.co.uk/kwang-rae-cho/profil/spieler/116692,31, 
241,Jong-bu Kim,https://www.transfermarkt.co.uk/jong-bu-kim/profil/spieler/116717,20, 
242,Joo-Sung Kim,https://www.transfermarkt.co.uk/joo-sung-kim/profil/spieler/84026,19, 
243,Sun-ho Choi,https://www.transfermarkt.co.uk/sun-ho-choi/profil/spieler/116694,23, 
244,Yun-Kyo Ho,https://www.transfermarkt.co.uk/yun-kyo-ho/profil/spieler/116710,25, 
245,Min-Kook Cho,https://www.transfermarkt.co.uk/min-kook-cho/profil/spieler/116693,21, 
246,Pyung Seok Kim,https://www.transfermarkt.co.uk/pyung-seok-kim/profil/spieler/116719,26, 
247,Kyeong-hun Park,https://www.transfermarkt.co.uk/kyeong-hun-park/profil/spieler/116733,24, 
248,Jong-Soo Chung,https://www.transfermarkt.co.uk/jong-soo-chung/profil/spieler/258643,24, 
249,Jung-Moo Huh,https://www.transfermarkt.co.uk/jung-moo-huh/profil/spieler/116711,30, 
250,Sam Soo Kim,https://www.transfermarkt.co.uk/sam-soo-kim/profil/spieler/116720,22, 
251,Soo-Jin Noh,https://www.transfermarkt.co.uk/soo-jin-noh/profil/spieler/116730,23, 
252,Tae-Ho Lee,https://www.transfermarkt.co.uk/tae-ho-lee/profil/spieler/116724,24, 
253,Bum-Kun Cha,https://www.transfermarkt.co.uk/bum-kun-cha/profil/spieler/96628,32, 
254,Chang-Sun Park,https://www.transfermarkt.co.uk/chang-sun-park/profil/spieler/116732,31, 
255,Rodolfo Rodríguez,https://www.transfermarkt.co.uk/rodolfo-rodriguez/profil/spieler/116067,29, 
256,Celso Otero,https://www.transfermarkt.co.uk/celso-otero/profil/spieler/116073,27, 
257,Eduardo Acevedo,https://www.transfermarkt.co.uk/eduardo-acevedo/profil/spieler/116060,25, 
258,Darío Pereyra,https://www.transfermarkt.co.uk/dario-pereyra/profil/spieler/116075,28, 
259,José Batista,https://www.transfermarkt.co.uk/jose-batista/profil/spieler/116062,23, 
260,Néstor Montelongo,https://www.transfermarkt.co.uk/nestor-montelongo/profil/spieler/538207,30, 
261,José Salazar,https://www.transfermarkt.co.uk/jose-salazar/profil/spieler/116078,21, 
262,Mario Saralegui,https://www.transfermarkt.co.uk/mario-saralegui/profil/spieler/116080,26, 
263,Rubén Paz,https://www.transfermarkt.co.uk/ruben-paz/profil/spieler/116074,25, 
264,Gustavo Dalto,https://www.transfermarkt.co.uk/gustavo-dalto/profil/spieler/563562,22, 
265,Vénancio Ramos,https://www.transfermarkt.co.uk/venancio-ramos/profil/spieler/116076,26, 
266,Wilmar Cabrera,https://www.transfermarkt.co.uk/wilmar-cabrera/profil/spieler/116071,25, 
267,Fernando Álvez,https://www.transfermarkt.co.uk/fernando-alvez/profil/spieler/116070,25, 
268,Eliseo Rivero,https://www.transfermarkt.co.uk/eliseo-rivero/profil/spieler/116077,27, 
269,Nelson Gutiérrez,https://www.transfermarkt.co.uk/nelson-gutierrez/profil/spieler/116065,23, 
270,César Vega,https://www.transfermarkt.co.uk/cesar-vega/profil/spieler/116081,25, 
271,Víctor Diogo,https://www.transfermarkt.co.uk/victor-diogo/profil/spieler/116064,27, 
272,Miguel Bossio,https://www.transfermarkt.co.uk/miguel-bossio/profil/spieler/116063,25, 
273,Sergio Santín,https://www.transfermarkt.co.uk/sergio-santin/profil/spieler/116079,28, 
274,Jorge Barrios,https://www.transfermarkt.co.uk/jorge-barrios/profil/spieler/116068,24, 
275,Carlos Aguilera,https://www.transfermarkt.co.uk/carlos-aguilera/profil/spieler/116069,20, 
276,Antonio Alzamendi,https://www.transfermarkt.co.uk/antonio-alzamendi/profil/spieler/116061,29, 
