,name,link,age,value
38,Győző Martos,https://www.transfermarkt.co.uk/gy%C5%91z%C5%91-martos/profil/spieler/135692,27, 
39,Tibor Rab,https://www.transfermarkt.co.uk/tibor-rab/profil/spieler/135708,21, 
40,József Tóth,https://www.transfermarkt.co.uk/jozsef-toth/profil/spieler/135694,25, 
41,István Halász,https://www.transfermarkt.co.uk/istvan-halasz/profil/spieler/141907,25, 
42,Károly Csapó,https://www.transfermarkt.co.uk/karoly-csapo/profil/spieler/135711,25, 
43,László Pusztai,https://www.transfermarkt.co.uk/laszlo-pusztai/profil/spieler/141911,31, 
44,András Tóth,https://www.transfermarkt.co.uk/andras-toth/profil/spieler/141915,27, 
45,Tibor Nyilasi,https://www.transfermarkt.co.uk/tibor-nyilasi/profil/spieler/127029,22, 
46,Ferenc Fülöp,https://www.transfermarkt.co.uk/ferenc-fulop/profil/spieler/141916,22, 
47,Ronnie Hellström,https://www.transfermarkt.co.uk/ronnie-hellstrom/profil/spieler/108704,28, 
48,Jan Möller,https://www.transfermarkt.co.uk/jan-moller/profil/spieler/134946,23, 
49,Roy Andersson,https://www.transfermarkt.co.uk/roy-andersson/profil/spieler/134940,27, 
50,Magnus Andersson,https://www.transfermarkt.co.uk/magnus-andersson/profil/spieler/134938,19, 
51,Roland Andersson,https://www.transfermarkt.co.uk/roland-andersson/profil/spieler/134939,27, 
52,Björn Nordqvist,https://www.transfermarkt.co.uk/bjorn-nordqvist/profil/spieler/134948,34, 
53,Thomas Sjöberg,https://www.transfermarkt.co.uk/thomas-sjoberg/profil/spieler/97780,24, 
54,Eine Fredriksson,https://www.transfermarkt.co.uk/eine-fredriksson/profil/spieler/286894,27, 
55,Staffan Tapper,https://www.transfermarkt.co.uk/staffan-tapper/profil/spieler/134949,28, 
56,Kenneth Ohlsson,https://www.transfermarkt.co.uk/kenneth-ohlsson/profil/spieler/214555,28, 
57,Torbjörn Nilsson,https://www.transfermarkt.co.uk/torbjorn-nilsson/profil/spieler/108301,22, 
58,Sanny Aslund,https://www.transfermarkt.co.uk/sanny-aslund/profil/spieler/89873,24, 
59,Bo Larsson,https://www.transfermarkt.co.uk/bo-larsson/profil/spieler/97074,33, 
60,Ralf Edström,https://www.transfermarkt.co.uk/ralf-edstrom/profil/spieler/134941,24, 
61,Göran Hagberg,https://www.transfermarkt.co.uk/goran-hagberg/profil/spieler/134943,29, 
62,Hasse Borg,https://www.transfermarkt.co.uk/hasse-borg/profil/spieler/107466,23, 
63,Ingemar Erlandsson,https://www.transfermarkt.co.uk/ingemar-erlandsson/profil/spieler/134942,19, 
64,Ronald Ahman,https://www.transfermarkt.co.uk/ronald-ahman/profil/spieler/134937,20, 
65,Klas Johansson,https://www.transfermarkt.co.uk/klas-johansson/profil/spieler/214568,20, 
66,Kent Karlsson,https://www.transfermarkt.co.uk/kent-karlsson/profil/spieler/134944,31, 
67,Olle Nordin,https://www.transfermarkt.co.uk/olle-nordin/profil/spieler/134947,27, 
68,Bo Börjesson,https://www.transfermarkt.co.uk/bo-borjesson/profil/spieler/426746,27, 
69,Anders Linderoth,https://www.transfermarkt.co.uk/anders-linderoth/profil/spieler/134945,27, 
70,Lennart Larsson,https://www.transfermarkt.co.uk/lennart-larsson/profil/spieler/95122,23, 
71,Conny Torstensson,https://www.transfermarkt.co.uk/conny-torstensson/profil/spieler/95456,27, 
72,Sonny Johansson,https://www.transfermarkt.co.uk/sonny-johansson/profil/spieler/548924,28, 
73,Benny Wendt,https://www.transfermarkt.co.uk/benny-wendt/profil/spieler/96215,26, 
74,André Rey,https://www.transfermarkt.co.uk/andre-rey/profil/spieler/258000,29, 
75,Jean-Paul Bertrand-Demanes,https://www.transfermarkt.co.uk/jean-paul-bertrand-demanes/profil/spieler/141785,25, 
76,Christian Lopez,https://www.transfermarkt.co.uk/christian-lopez/profil/spieler/128987,24, 
77,Marius Trésor,https://www.transfermarkt.co.uk/marius-tresor/profil/spieler/128995,27, 
78,Maxime Bossis,https://www.transfermarkt.co.uk/maxime-bossis/profil/spieler/117490,22, 
79,Gérard Janvion,https://www.transfermarkt.co.uk/gerard-janvion/profil/spieler/128983,23, 
80,Dominique Bathenay,https://www.transfermarkt.co.uk/dominique-bathenay/profil/spieler/141758,23, 
81,Jean Petit,https://www.transfermarkt.co.uk/jean-petit/profil/spieler/141782,27, 
82,Omar Sahnoun,https://www.transfermarkt.co.uk/omar-sahnoun/profil/spieler/258001,21, 
83,Raymond Keruzoré,https://www.transfermarkt.co.uk/raymond-keruzore/profil/spieler/450065,28, 
84,Claude Papi,https://www.transfermarkt.co.uk/claude-papi/profil/spieler/141779,28, 
85,Loïc Amisse,https://www.transfermarkt.co.uk/loic-amisse/profil/spieler/246547,22, 
86,Didier Six,https://www.transfermarkt.co.uk/didier-six/profil/spieler/97184,22, 
87,Christian Dalger,https://www.transfermarkt.co.uk/christian-dalger/profil/spieler/141783,27, 
88,Marc Berdoll,https://www.transfermarkt.co.uk/marc-berdoll/profil/spieler/134731,24, 
89,Dominique Rocheteau,https://www.transfermarkt.co.uk/dominique-rocheteau/profil/spieler/117496,22, 
90,Dominique Baratelli,https://www.transfermarkt.co.uk/dominique-baratelli/profil/spieler/128976,29, 
91,Dominique Dropsy,https://www.transfermarkt.co.uk/dominique-dropsy/profil/spieler/141786,25, 
92,Patrice Rio,https://www.transfermarkt.co.uk/patrice-rio/profil/spieler/141757,28, 
93,Patrick Battiston,https://www.transfermarkt.co.uk/patrick-battiston/profil/spieler/117486,20, 
94,Thierry Tusseau,https://www.transfermarkt.co.uk/thierry-tusseau/profil/spieler/117502,19, 
95,François Bracci,https://www.transfermarkt.co.uk/francois-bracci/profil/spieler/141756,25, 
96,Henri Michel,https://www.transfermarkt.co.uk/henri-michel/profil/spieler/141771,29, 
97,Alain Giresse,https://www.transfermarkt.co.uk/alain-giresse/profil/spieler/117493,24, 
98,Roger Jouve,https://www.transfermarkt.co.uk/roger-jouve/profil/spieler/298411,28, 
99,Jean-Marc Guillou,https://www.transfermarkt.co.uk/jean-marc-guillou/profil/spieler/141759,31, 
100,Michel Platini,https://www.transfermarkt.co.uk/michel-platini/profil/spieler/88994,22, 
101,Albert Gemmrich,https://www.transfermarkt.co.uk/albert-gemmrich/profil/spieler/319936,22, 
102,Bruno Baronchelli,https://www.transfermarkt.co.uk/bruno-baronchelli/profil/spieler/298248,20, 
103,Olivier Rouyer,https://www.transfermarkt.co.uk/olivier-rouyer/profil/spieler/141784,21, 
104,Bernard Lacombe,https://www.transfermarkt.co.uk/bernard-lacombe/profil/spieler/128999,24, 
105,Emerson Leão,https://www.transfermarkt.co.uk/emerson-leao/profil/spieler/117631,27, 
106,Valdir Peres,https://www.transfermarkt.co.uk/valdir-peres/profil/spieler/134992,26, 
107,Oscar,https://www.transfermarkt.co.uk/oscar/profil/spieler/117616,23, 
108,Abel Braga,https://www.transfermarkt.co.uk/abel-braga/profil/spieler/135000,24, 
109,José Rodrigues Neto,https://www.transfermarkt.co.uk/jose-rodrigues-neto/profil/spieler/134995,27, 
110,Nelinho,https://www.transfermarkt.co.uk/nelinho/profil/spieler/135002,26, 
111,Toninho Cerezo,https://www.transfermarkt.co.uk/toninho-cerezo/profil/spieler/134974,22, 
112,Chicao,https://www.transfermarkt.co.uk/chicao/profil/spieler/134970,28, 
113,Roberto Rivelino,https://www.transfermarkt.co.uk/roberto-rivelino/profil/spieler/10201,31, 
114,Zé Sérgio,https://www.transfermarkt.co.uk/ze-sergio/profil/spieler/134994,20, 
115,Jorge Mendoca,https://www.transfermarkt.co.uk/jorge-mendoca/profil/spieler/134988,23, 
116,Gil,https://www.transfermarkt.co.uk/giltm/profil/spieler/134968,26, 
117,Carlos Roberto Gallo,https://www.transfermarkt.co.uk/carlos-roberto-gallo/profil/spieler/117622,21, 
118,Toninho,https://www.transfermarkt.co.uk/toninho/profil/spieler/134977,29, 
119,Edinho,https://www.transfermarkt.co.uk/edinho/profil/spieler/117620,22, 
120,José Fernando Polozzi,https://www.transfermarkt.co.uk/jose-fernando-polozzi/profil/spieler/134993,21, 
121,Zé Maria,https://www.transfermarkt.co.uk/ze-maria/profil/spieler/145507,8, 
122,Amaral,https://www.transfermarkt.co.uk/amaral/profil/spieler/134969,22, 
123,Batista,https://www.transfermarkt.co.uk/batista/profil/spieler/134971,22, 
124,Zico,https://www.transfermarkt.co.uk/zico/profil/spieler/117619,24, 
125,Dirceu,https://www.transfermarkt.co.uk/dirceu/profil/spieler/134979,25, 
126,Reinaldo,https://www.transfermarkt.co.uk/reinaldo/profil/spieler/135001,20, 
127,Nunes,https://www.transfermarkt.co.uk/nunes/profil/spieler/200394,23, 
128,Roberto Dinamite,https://www.transfermarkt.co.uk/roberto-dinamite/profil/spieler/135003,23, 
129,Jan Tomaszewski,https://www.transfermarkt.co.uk/jan-tomaszewski/profil/spieler/141964,29, 
130,Zdzisław Kostrzewa †,https://www.transfermarkt.co.uk/zdzis%C5%82aw-kostrzewa/profil/spieler/142158,21, 
131,Miroslaw Justek,https://www.transfermarkt.co.uk/miroslaw-justek/profil/spieler/142157,28, 
132,Roman Wojcicki,https://www.transfermarkt.co.uk/roman-wojcicki/profil/spieler/78715,19, 
133,Jerzy Gorgon,https://www.transfermarkt.co.uk/jerzy-gorgon/profil/spieler/142148,27, 
134,Antoni Szymanowski,https://www.transfermarkt.co.uk/antoni-szymanowski/profil/spieler/142145,26, 
135,Bohdan Masztaler,https://www.transfermarkt.co.uk/bohdan-masztaler/profil/spieler/89839,27, 
136,Jozef Szewczyk,https://www.transfermarkt.co.uk/jozef-szewczyk/profil/spieler/267854,27, 
137,Wojciech Rudy,https://www.transfermarkt.co.uk/wojciech-rudy/profil/spieler/142152,24, 
138,Zbigniew Kwasniewski,https://www.transfermarkt.co.uk/zbigniew-kwasniewski/profil/spieler/300433,29, 
139,Janusz Kupcewicz,https://www.transfermarkt.co.uk/janusz-kupcewicz/profil/spieler/132451,21, 
140,Wlodzimierz Mazur,https://www.transfermarkt.co.uk/wlodzimierz-mazur/profil/spieler/141967,23, 
141,Grzegorz Lato,https://www.transfermarkt.co.uk/grzegorz-lato/profil/spieler/132457,27, 
142,Stanislaw Terlecki †,https://www.transfermarkt.co.uk/stanislaw-terlecki/profil/spieler/246779,21, 
143,Andrzej Szarmach,https://www.transfermarkt.co.uk/andrzej-szarmach/profil/spieler/132458,26, 
144,Zygmunt Kukla,https://www.transfermarkt.co.uk/zygmunt-kukla/profil/spieler/142159,29, 
145,Henryk Maculewicz,https://www.transfermarkt.co.uk/henryk-maculewicz/profil/spieler/141969,27, 
146,Marek Dziuba,https://www.transfermarkt.co.uk/marek-dziuba/profil/spieler/132450,21, 
147,Pawel Janas,https://www.transfermarkt.co.uk/pawel-janas/profil/spieler/132454,24, 
148,Wladyslaw Zmuda,https://www.transfermarkt.co.uk/wladyslaw-zmuda/profil/spieler/117228,23, 
149,Adam Nawalka,https://www.transfermarkt.co.uk/adam-nawalka/profil/spieler/142146,19, 
150,Kazimierz Kmiecik,https://www.transfermarkt.co.uk/kazimierz-kmiecik/profil/spieler/135579,25, 
151,Henryk Kasperczak,https://www.transfermarkt.co.uk/henryk-kasperczak/profil/spieler/142149,30, 
152,Andrzej Iwan,https://www.transfermarkt.co.uk/andrzej-iwan/profil/spieler/84201,17, 
153,Kazimierz Deyna,https://www.transfermarkt.co.uk/kazimierz-deyna/profil/spieler/142153,29, 
154,Zbigniew Boniek,https://www.transfermarkt.co.uk/zbigniew-boniek/profil/spieler/117229,21, 
155,Marek Kusto,https://www.transfermarkt.co.uk/marek-kusto/profil/spieler/132459,23, 
156,Zdzisław Kapka,https://www.transfermarkt.co.uk/zdzis%C5%82aw-kapka/profil/spieler/143555,22, 
157,Stanislaw Gzil,https://www.transfermarkt.co.uk/stanislaw-gzil/profil/spieler/300432,28, 
158,Wlodzimierz Lubanski,https://www.transfermarkt.co.uk/wlodzimierz-lubanski/profil/spieler/141046,30, 
159,Piet Schrijvers,https://www.transfermarkt.co.uk/piet-schrijvers/profil/spieler/135627,30, 
160,Pim Doesburg,https://www.transfermarkt.co.uk/pim-doesburg/profil/spieler/135781,33, 
161,Wim Rijsbergen,https://www.transfermarkt.co.uk/wim-rijsbergen/profil/spieler/135646,25, 
162,Jan Poortvliet,https://www.transfermarkt.co.uk/jan-poortvliet/profil/spieler/135625,21, 
163,Hugo Hovenkamp,https://www.transfermarkt.co.uk/hugo-hovenkamp/profil/spieler/135641,26, 
164,Wim Suurbier,https://www.transfermarkt.co.uk/wim-suurbier/profil/spieler/95153,32, 
165,Jan Peters,https://www.transfermarkt.co.uk/jan-peters/profil/spieler/150625,22, 
166,Dick Schoenaker,https://www.transfermarkt.co.uk/dick-schoenaker/profil/spieler/135626,24, 
167,Willy van de Kerkhof,https://www.transfermarkt.co.uk/willy-van-de-kerkhof/profil/spieler/135638,25, 
168,Jan Boskamp,https://www.transfermarkt.co.uk/jan-boskamp/profil/spieler/135640,28, 
169,Harry Lubse,https://www.transfermarkt.co.uk/harry-lubse/profil/spieler/135649,25, 
170,Rob Rensenbrink,https://www.transfermarkt.co.uk/rob-rensenbrink/profil/spieler/135644,29, 
171,René van de Kerkhof,https://www.transfermarkt.co.uk/rene-van-de-kerkhof/profil/spieler/135637,25, 
172,Wim van Hanegem,https://www.transfermarkt.co.uk/wim-van-hanegem/profil/spieler/142884,33, 
173,Kees Kist,https://www.transfermarkt.co.uk/kees-kist/profil/spieler/150618,24, 
174,Dick Nanninga,https://www.transfermarkt.co.uk/dick-nanninga/profil/spieler/135642,28, 
175,Jan Jongbloed,https://www.transfermarkt.co.uk/jan-jongbloed/profil/spieler/135633,36, 
176,Adrie van Kraay,https://www.transfermarkt.co.uk/adrie-van-kraay/profil/spieler/135629,23, 
177,Ernie Brandts,https://www.transfermarkt.co.uk/ernie-brandts/profil/spieler/135647,21, 
178,Ruud Krol,https://www.transfermarkt.co.uk/ruud-krol/profil/spieler/135621,28, 
179,Piet Wildschut,https://www.transfermarkt.co.uk/piet-wildschut/profil/spieler/135634,19, 
180,Wim Jansen,https://www.transfermarkt.co.uk/wim-jansen/profil/spieler/135630,30, 
181,Johan Neeskens,https://www.transfermarkt.co.uk/johan-neeskens/profil/spieler/135643,25, 
182,Arie Haan,https://www.transfermarkt.co.uk/arie-haan/profil/spieler/133921,28, 
183,Arnold Mühren,https://www.transfermarkt.co.uk/arnold-muhren/profil/spieler/117258,26, 
184,Henk van Leeuwen,https://www.transfermarkt.co.uk/henk-van-leeuwen/profil/spieler/152673,26, 
185,Pierre Vermeulen,https://www.transfermarkt.co.uk/pierre-vermeulen/profil/spieler/154246,21, 
186,Tscheu La Ling,https://www.transfermarkt.co.uk/tscheu-la-ling/profil/spieler/149002,21, 
187,Johnny Rep,https://www.transfermarkt.co.uk/johnny-rep/profil/spieler/135645,25, 
188,Willy van der Kuijlen,https://www.transfermarkt.co.uk/willy-van-der-kuijlen/profil/spieler/150471,30, 
189,Ruud Geels,https://www.transfermarkt.co.uk/ruud-geels/profil/spieler/142872,28, 
190,David Stewart,https://www.transfermarkt.co.uk/david-stewart/profil/spieler/244684,30, 
191,Jim Blyth,https://www.transfermarkt.co.uk/jim-blyth/profil/spieler/142688,22, 
192,Martin Buchan,https://www.transfermarkt.co.uk/martin-buchan/profil/spieler/131334,28, 
193,Thomas Forsyth,https://www.transfermarkt.co.uk/thomas-forsyth/profil/spieler/142690,28, 
194,Willie Donachie,https://www.transfermarkt.co.uk/willie-donachie/profil/spieler/142683,25, 
195,Sandy Jardine,https://www.transfermarkt.co.uk/sandy-jardine/profil/spieler/142682,28, 
196,Bruce Rioch,https://www.transfermarkt.co.uk/bruce-rioch/profil/spieler/142685,29, 
197,Asa Hartford,https://www.transfermarkt.co.uk/asa-hartford/profil/spieler/135280,26, 
198,Archie Gemmill,https://www.transfermarkt.co.uk/archie-gemmill/profil/spieler/142691,30, 
199,William McClure Johnston,https://www.transfermarkt.co.uk/william-mcclure-johnston/profil/spieler/142687,30, 
200,John Robertson,https://www.transfermarkt.co.uk/john-robertson/profil/spieler/135272,24, 
201,Joe Jordan,https://www.transfermarkt.co.uk/joe-jordan/profil/spieler/135278,25, 
202,Joe Harper,https://www.transfermarkt.co.uk/joe-harper/profil/spieler/130538,29, 
203,Alan Rough,https://www.transfermarkt.co.uk/alan-rough/profil/spieler/116153,25, 
204,Bobby Clark,https://www.transfermarkt.co.uk/bobby-clark/profil/spieler/142701,31, 
205,Gordon McQueen,https://www.transfermarkt.co.uk/gordon-mcqueen/profil/spieler/142684,25, 
206,Kenny Burns,https://www.transfermarkt.co.uk/kenny-burns/profil/spieler/142702,23, 
207,Danny McGrain,https://www.transfermarkt.co.uk/danny-mcgrain/profil/spieler/135266,27, 
208,Stuart Kennedy,https://www.transfermarkt.co.uk/stuart-kennedy/profil/spieler/142689,24, 
209,Donald Sandison Masson,https://www.transfermarkt.co.uk/donald-sandison-masson/profil/spieler/142686,30, 
210,Lou Macari,https://www.transfermarkt.co.uk/lou-macari/profil/spieler/142692,28, 
211,Graeme Souness,https://www.transfermarkt.co.uk/graeme-souness/profil/spieler/116155,24, 
212,Arthur Graham,https://www.transfermarkt.co.uk/arthur-graham/profil/spieler/176472,24, 
213,Kenny Dalglish,https://www.transfermarkt.co.uk/kenny-dalglish/profil/spieler/135269,26, 
214,Derek Johnstone,https://www.transfermarkt.co.uk/derek-johnstone/profil/spieler/142694,23, 
215,José Reyes,https://www.transfermarkt.co.uk/jose-reyes/profil/spieler/142488,21, 
216,Manuel Nájera,https://www.transfermarkt.co.uk/manuel-najera/profil/spieler/142487,24, 
217,Eduardo Ramos,https://www.transfermarkt.co.uk/eduardo-ramos/profil/spieler/142490,27, 
218,Jesús Martínez,https://www.transfermarkt.co.uk/jesus-martinez/profil/spieler/142505,25, 
219,Carlos Gómez,https://www.transfermarkt.co.uk/carlos-gomez/profil/spieler/142502,24, 
220,Antonio de la Torre,https://www.transfermarkt.co.uk/antonio-de-la-torre/profil/spieler/142497,25, 
221,Leonardo Cuéllar,https://www.transfermarkt.co.uk/leonardo-cuellar/profil/spieler/142499,23, 
222,Guillermo Mendizábal,https://www.transfermarkt.co.uk/guillermo-mendizabal/profil/spieler/142492,22, 
223,Enrique López,https://www.transfermarkt.co.uk/enrique-lopez/profil/spieler/142495,19, 
224,Hugo Rodríguez,https://www.transfermarkt.co.uk/hugo-rodriguez/profil/spieler/142507,18, 
225,Raúl Isiordia,https://www.transfermarkt.co.uk/raul-isiordia/profil/spieler/142503,24, 
226,Pedro Soto,https://www.transfermarkt.co.uk/pedro-soto/profil/spieler/142508,24, 
227,Alfredo Tena,https://www.transfermarkt.co.uk/alfredo-tena/profil/spieler/142489,20, 
228,Arturo Vázquez,https://www.transfermarkt.co.uk/arturo-vazquez/profil/spieler/142491,28, 
229,Rigoberto Cisneros,https://www.transfermarkt.co.uk/rigoberto-cisneros/profil/spieler/142498,23, 
230,Ignacio Flores,https://www.transfermarkt.co.uk/ignacio-flores/profil/spieler/142501,23, 
231,Javier Cárdenas,https://www.transfermarkt.co.uk/javier-cardenas/profil/spieler/142500,24, 
232,Gerardo Lugo,https://www.transfermarkt.co.uk/gerardo-lugo/profil/spieler/142504,22, 
233,Cristóbal Ortega,https://www.transfermarkt.co.uk/cristobal-ortega/profil/spieler/118186,20, 
234,Víctor Rangel,https://www.transfermarkt.co.uk/victor-rangel/profil/spieler/142496,20, 
235,Mario Medina,https://www.transfermarkt.co.uk/mario-medina/profil/spieler/142506,24, 
236,Hugo Sánchez,https://www.transfermarkt.co.uk/hugo-sanchez/profil/spieler/84528,18, 
237,Friedrich Koncilia,https://www.transfermarkt.co.uk/friedrich-koncilia/profil/spieler/76001,29, 
238,Hubert Baumgartner,https://www.transfermarkt.co.uk/hubert-baumgartner/profil/spieler/134900,22, 
239,Heinrich Strasser,https://www.transfermarkt.co.uk/heinrich-strasser/profil/spieler/132094,28, 
240,Peter Persidis,https://www.transfermarkt.co.uk/peter-persidis/profil/spieler/134903,30, 
241,Bruno Pezzey,https://www.transfermarkt.co.uk/bruno-pezzey/profil/spieler/76003,22, 
242,Roland Hattenberger,https://www.transfermarkt.co.uk/roland-hattenberger/profil/spieler/97123,28, 
243,Günther Happich,https://www.transfermarkt.co.uk/gunther-happich/profil/spieler/134902,25, 
244,Ernst Baumeister,https://www.transfermarkt.co.uk/ernst-baumeister/profil/spieler/79129,20, 
245,Josef Hickersberger,https://www.transfermarkt.co.uk/josef-hickersberger/profil/spieler/107673,29, 
246,Kurt Jara,https://www.transfermarkt.co.uk/kurt-jara/profil/spieler/80185,26, 
247,Hans Krankl,https://www.transfermarkt.co.uk/hans-krankl/profil/spieler/78388,24, 
248,Walter Schachner,https://www.transfermarkt.co.uk/walter-schachner/profil/spieler/17364,20, 
249,Erwin Fuchsbichler,https://www.transfermarkt.co.uk/erwin-fuchsbichler/profil/spieler/134901,25, 
250,Gerhard Breitenberger,https://www.transfermarkt.co.uk/gerhard-breitenberger/profil/spieler/134906,22, 
251,Heribert Weber,https://www.transfermarkt.co.uk/heribert-weber/profil/spieler/78111,22, 
252,Erich Obermayer,https://www.transfermarkt.co.uk/erich-obermayer/profil/spieler/129708,24, 
253,Robert Sara,https://www.transfermarkt.co.uk/robert-sara/profil/spieler/78624,31, 
254,Eduard Krieger,https://www.transfermarkt.co.uk/eduard-krieger/profil/spieler/132093,30, 
255,Franz Oberacher,https://www.transfermarkt.co.uk/franz-oberacher/profil/spieler/100639,23, 
256,Josef Stering,https://www.transfermarkt.co.uk/josef-stering/profil/spieler/129502,28, 
257,Herbert Prohaska,https://www.transfermarkt.co.uk/herbert-prohaska/profil/spieler/78249,21, 
258,Alfred Riedl,https://www.transfermarkt.co.uk/alfred-riedl/profil/spieler/129633,27, 
259,Willi Kreuz,https://www.transfermarkt.co.uk/willi-kreuz/profil/spieler/76007,28, 
260,Hans Pirkner,https://www.transfermarkt.co.uk/hans-pirkner/profil/spieler/95136,31, 
261,Ottorino Sartor,https://www.transfermarkt.co.uk/ottorino-sartor/profil/spieler/142832,31, 
262,Ramón Quiroga,https://www.transfermarkt.co.uk/ramon-quiroga/profil/spieler/133767,26, 
263,Rodolfo Manzo,https://www.transfermarkt.co.uk/rodolfo-manzo/profil/spieler/142833,28, 
264,Rubén Toribio Díaz,https://www.transfermarkt.co.uk/ruben-toribio-diaz/profil/spieler/133757,25, 
265,Roberto Rojas †,https://www.transfermarkt.co.uk/roberto-rojas/profil/spieler/142844,21, 
266,Alfredo Quesada,https://www.transfermarkt.co.uk/alfredo-quesada/profil/spieler/142842,27, 
267,José Velásquez,https://www.transfermarkt.co.uk/jose-velasquez/profil/spieler/133639,25, 
268,Percy Rojas,https://www.transfermarkt.co.uk/percy-rojas/profil/spieler/133766,27, 
269,Roberto Mosquera,https://www.transfermarkt.co.uk/roberto-mosquera/profil/spieler/142837,21, 
270,Guillermo La Rosa,https://www.transfermarkt.co.uk/guillermo-la-rosa/profil/spieler/133764,23, 
271,Juan José Muñante López,https://www.transfermarkt.co.uk/juan-jose-munante-lopez/profil/spieler/142836,29, 
272,Juan Cáceres,https://www.transfermarkt.co.uk/juan-caceres/profil/spieler/142838,27, 
273,Jaime Duarte,https://www.transfermarkt.co.uk/jaime-duarte/profil/spieler/133635,22, 
274,Héctor Chumpitaz,https://www.transfermarkt.co.uk/hector-chumpitaz/profil/spieler/142834,34, 
275,José Navarro,https://www.transfermarkt.co.uk/jose-navarro/profil/spieler/142840,28, 
276,Raúl Gorriti,https://www.transfermarkt.co.uk/raul-gorriti/profil/spieler/142839,20, 
277,Ernesto Labarthe,https://www.transfermarkt.co.uk/ernesto-labarthe/profil/spieler/142841,21, 
278,César Cueto,https://www.transfermarkt.co.uk/cesar-cueto/profil/spieler/133724,25, 
279,Teófilo Cubillas,https://www.transfermarkt.co.uk/teofilo-cubillas/profil/spieler/133753,28, 
280,Germán Leguía,https://www.transfermarkt.co.uk/german-leguia/profil/spieler/133638,23, 
281,Hugo Sotil,https://www.transfermarkt.co.uk/hugo-sotil/profil/spieler/142843,28, 
282,Juan Oblitas,https://www.transfermarkt.co.uk/juan-oblitas/profil/spieler/101495,26, 
