,name,link,age,value
19,Dimitri Petratos,https://www.transfermarkt.co.uk/dimitri-petratos/nationalmannschaft/spieler/153882,25,£720k  
20,Robbie Kruse,https://www.transfermarkt.co.uk/robbie-kruse/nationalmannschaft/spieler/51972,29,£810k  
21,Daniel Arzani .,https://www.transfermarkt.co.uk/daniel-arzani/nationalmannschaft/spieler/399997,19,£450k  
22,Jamie Maclaren,https://www.transfermarkt.co.uk/jamie-maclaren/nationalmannschaft/spieler/173591,24,£900k  
23,Roman Bürki,https://www.transfermarkt.co.uk/roman-burki/profil/spieler/59027,"Nov 14, 1990 (27)",£6.30m  
24,Roman Weidenfeller,https://www.transfermarkt.co.uk/roman-weidenfeller/profil/spieler/26,"Aug 6, 1980 (37)",- 
25,Sokratis,https://www.transfermarkt.co.uk/sokratis/profil/spieler/34322,"Jun 9, 1988 (30)",£18.00m  
26,Dan-Axel Zagadou,https://www.transfermarkt.co.uk/dan-axel-zagadou/profil/spieler/344598,"Jun 3, 1999 (19)",£4.50m  
27,Marcel Schmelzer ,https://www.transfermarkt.co.uk/marcel-schmelzer/profil/spieler/35208,"Jan 22, 1988 (30)",£4.50m  
28,Lukasz Piszczek,https://www.transfermarkt.co.uk/lukasz-piszczek/profil/spieler/25727,"Jun 3, 1985 (33)",£3.60m  
29,Julian Weigl,https://www.transfermarkt.co.uk/julian-weigl/profil/spieler/196792,"Sep 8, 1995 (22)",£27.00m  
30,Mahmoud Dahoud,https://www.transfermarkt.co.uk/mahmoud-dahoud/profil/spieler/191422,"Jan 1, 1996 (22)",£16.20m  
31,Sebastian Rode ,https://www.transfermarkt.co.uk/sebastian-rode/profil/spieler/44466,"Oct 11, 1990 (27)",£2.70m  
32,Shinji Kagawa,https://www.transfermarkt.co.uk/shinji-kagawa/profil/spieler/81785,"Mar 17, 1989 (29)",£11.70m  
33,Marco Reus,https://www.transfermarkt.co.uk/marco-reus/profil/spieler/35207,"May 31, 1989 (29)",£31.50m  
34,Jadon Sancho,https://www.transfermarkt.co.uk/jadon-sancho/profil/spieler/401173,"Mar 25, 2000 (18)",£13.50m  
35,Christian Pulisic,https://www.transfermarkt.co.uk/christian-pulisic/profil/spieler/315779,"Sep 18, 1998 (19)",£40.50m  
36,Michy Batshuayi,https://www.transfermarkt.co.uk/michy-batshuayi/profil/spieler/179184,"Oct 2, 1993 (24)",£36.00m  
37,Dominik Reimann,https://www.transfermarkt.co.uk/dominik-reimann/profil/spieler/238722,"Jun 18, 1997 (21)",£180k  
38,Manuel Akanji,https://www.transfermarkt.co.uk/manuel-akanji/profil/spieler/284730,"Jul 19, 1995 (22)",£19.80m  
39,Ömer Toprak,https://www.transfermarkt.co.uk/omer-toprak/profil/spieler/43512,"Jul 21, 1989 (28)",£10.80m  
40,Raphaël Guerreiro,https://www.transfermarkt.co.uk/raphael-guerreiro/profil/spieler/170986,"Dec 22, 1993 (24)",£16.20m  
41,Jeremy Toljan,https://www.transfermarkt.co.uk/jeremy-toljan/profil/spieler/129674,"Aug 8, 1994 (23)",£4.50m  
42,Erik Durm ,https://www.transfermarkt.co.uk/erik-durm/profil/spieler/93922,"May 12, 1992 (26)",£900k  
43,Nuri Sahin,https://www.transfermarkt.co.uk/nuri-sahin/profil/spieler/31095,"Sep 5, 1988 (29)",£4.05m  
44,Gonzalo Castro,https://www.transfermarkt.co.uk/gonzalo-castro/profil/spieler/28947,"Jun 11, 1987 (31)",£7.20m  
45,Mario Götze,https://www.transfermarkt.co.uk/mario-gotze/profil/spieler/74842,"Jun 3, 1992 (26)",£16.20m  
46,Sergio Gómez,https://www.transfermarkt.co.uk/sergio-gomez/profil/spieler/366930,"Sep 4, 2000 (17)",£1.80m  
47,Maximilian Philipp,https://www.transfermarkt.co.uk/maximilian-philipp/profil/spieler/143891,"Mar 1, 1994 (24)",£18.00m  
48,André Schürrle,https://www.transfermarkt.co.uk/andre-schurrle/profil/spieler/58205,"Nov 6, 1990 (27)",£13.50m  
49,Andriy Yarmolenko,https://www.transfermarkt.co.uk/andriy-yarmolenko/profil/spieler/69015,"Oct 23, 1989 (28)",£20.70m  
50,Alexander Isak,https://www.transfermarkt.co.uk/alexander-isak/profil/spieler/349066,"Sep 21, 1999 (18)",£5.40m  
51,David Ospina,https://www.transfermarkt.co.uk/david-ospina/nationalmannschaft/spieler/73396,29,£4.50m  
52,José Cuadrado,https://www.transfermarkt.co.uk/jose-cuadrado/nationalmannschaft/spieler/74057,33,£720k  
53,Yerry Mina,https://www.transfermarkt.co.uk/yerry-mina/nationalmannschaft/spieler/289446,23,£8.10m  
54,Óscar Murillo,https://www.transfermarkt.co.uk/oscar-murillo/nationalmannschaft/spieler/77176,30,£2.25m  
55,Farid Díaz,https://www.transfermarkt.co.uk/farid-diaz/nationalmannschaft/spieler/74623,34,£270k  
56,Wilmar Barrios,https://www.transfermarkt.co.uk/wilmar-barrios/nationalmannschaft/spieler/257668,24,£7.20m  
57,Jefferson Lerma,https://www.transfermarkt.co.uk/jefferson-lerma/nationalmannschaft/spieler/262980,23,£1.80m  
58,Mateus Uribe .,https://www.transfermarkt.co.uk/mateus-uribe/nationalmannschaft/spieler/214538,27,£3.15m  
59,Juan Quintero,https://www.transfermarkt.co.uk/juan-quintero/nationalmannschaft/spieler/122582,25,£3.15m  
60,Juan Cuadrado,https://www.transfermarkt.co.uk/juan-cuadrado/nationalmannschaft/spieler/91970,30,£25.20m  
61,Luis Muriel,https://www.transfermarkt.co.uk/luis-muriel/nationalmannschaft/spieler/119228,27,£10.80m  
62,Miguel Borja,https://www.transfermarkt.co.uk/miguel-borja/nationalmannschaft/spieler/211397,25,£4.50m  
63,Camilo Vargas,https://www.transfermarkt.co.uk/camilo-vargas/nationalmannschaft/spieler/74113,29,£900k  
64,Davinson Sánchez,https://www.transfermarkt.co.uk/davinson-sanchez/nationalmannschaft/spieler/341429,22,£36.00m  
65,Cristián Zapata,https://www.transfermarkt.co.uk/cristian-zapata/nationalmannschaft/spieler/34344,31,£2.25m  
66,Johan Mojica,https://www.transfermarkt.co.uk/johan-mojica/nationalmannschaft/spieler/262939,25,£3.60m  
67,Santiago Arias,https://www.transfermarkt.co.uk/santiago-arias/nationalmannschaft/spieler/120443,26,£13.50m  
68,Carlos Sánchez ,https://www.transfermarkt.co.uk/carlos-sanchez/nationalmannschaft/spieler/51226,32,£1.80m  
69,Abel Aguilar,https://www.transfermarkt.co.uk/abel-aguilar/nationalmannschaft/spieler/37388,33,£900k  
70,James Rodríguez,https://www.transfermarkt.co.uk/james-rodriguez/nationalmannschaft/spieler/88103,26,£63.00m  
71,José Izquierdo,https://www.transfermarkt.co.uk/jose-izquierdo/nationalmannschaft/spieler/147094,25,£12.60m  
72,Falcao ,https://www.transfermarkt.co.uk/falcao/nationalmannschaft/spieler/39152,32,£10.80m  
73,Carlos Bacca,https://www.transfermarkt.co.uk/carlos-bacca/nationalmannschaft/spieler/119235,31,£9.00m  
74,Alfred Gomis,https://www.transfermarkt.co.uk/alfred-gomis/nationalmannschaft/spieler/163568,24,£2.70m  
75,Khadim N'Diaye,https://www.transfermarkt.co.uk/khadim-ndiaye/nationalmannschaft/spieler/144070,33,£225k  
76,Salif Sané,https://www.transfermarkt.co.uk/salif-sane/nationalmannschaft/spieler/126534,27,£16.20m  
77,Adama Mbengue,https://www.transfermarkt.co.uk/adama-mbengue/nationalmannschaft/spieler/230066,24,£2.70m  
78,Lamine Gassama,https://www.transfermarkt.co.uk/lamine-gassama/nationalmannschaft/spieler/60539,28,£1.13m  
79,Cheikhou Kouyaté ,https://www.transfermarkt.co.uk/cheikhou-kouyate/nationalmannschaft/spieler/66934,28,£10.80m  
80,Idrissa Gueye,https://www.transfermarkt.co.uk/idrissa-gueye/nationalmannschaft/spieler/126665,28,£18.00m  
81,Cheikh N'Doye,https://www.transfermarkt.co.uk/cheikh-ndoye/nationalmannschaft/spieler/282058,32,£2.25m  
82,Keita Baldé,https://www.transfermarkt.co.uk/keita-balde/nationalmannschaft/spieler/238752,23,£27.00m  
83,M'Baye Niang,https://www.transfermarkt.co.uk/mbaye-niang/nationalmannschaft/spieler/157501,23,£9.00m  
84,Moussa Konaté,https://www.transfermarkt.co.uk/moussa-konate/nationalmannschaft/spieler/192774,25,£5.40m  
85,Moussa Sow,https://www.transfermarkt.co.uk/moussa-sow/nationalmannschaft/spieler/22382,32,£1.35m  
86,Abdoulaye Diallo,https://www.transfermarkt.co.uk/abdoulaye-diallo/nationalmannschaft/spieler/126681,26,£900k  
87,Kalidou Koulibaly,https://www.transfermarkt.co.uk/kalidou-koulibaly/nationalmannschaft/spieler/93128,27,£54.00m  
88,Kara,https://www.transfermarkt.co.uk/kara/nationalmannschaft/spieler/141828,28,£6.30m  
89,Youssouf Sabaly ,https://www.transfermarkt.co.uk/youssouf-sabaly/nationalmannschaft/spieler/135492,25,£6.30m  
90,Moussa Wagué,https://www.transfermarkt.co.uk/moussa-wague/nationalmannschaft/spieler/364240,19,£900k  
91,Alfred N'Diaye,https://www.transfermarkt.co.uk/alfred-ndiaye/nationalmannschaft/spieler/77737,28,£4.50m  
92,Badou Ndiaye,https://www.transfermarkt.co.uk/badou-ndiaye/nationalmannschaft/spieler/211325,27,£13.50m  
93,Sadio Mané,https://www.transfermarkt.co.uk/sadio-mane/nationalmannschaft/spieler/200512,26,£63.00m  
94,Ismaïla Sarr,https://www.transfermarkt.co.uk/ismaila-sarr/nationalmannschaft/spieler/410225,20,£12.60m  
95,Mame Diouf,https://www.transfermarkt.co.uk/mame-diouf/nationalmannschaft/spieler/62049,30,£6.30m  
96,Diafra Sakho,https://www.transfermarkt.co.uk/diafra-sakho/nationalmannschaft/spieler/120610,28,£4.50m  
97,Mohammed Al-Owais,https://www.transfermarkt.co.uk/mohammed-al-owais/nationalmannschaft/spieler/262845,26,£855k  
98,Abdullah Al-Muaiouf,https://www.transfermarkt.co.uk/abdullah-al-muaiouf/nationalmannschaft/spieler/147866,31,£540k  
99,Omar Hawsawi,https://www.transfermarkt.co.uk/omar-hawsawi/nationalmannschaft/spieler/180216,32,£675k  
100,Ali Al-Boleahi,https://www.transfermarkt.co.uk/ali-al-boleahi/nationalmannschaft/spieler/229877,28,£315k  
101,Mansour Al-Harbi,https://www.transfermarkt.co.uk/mansour-al-harbi/nationalmannschaft/spieler/149862,30,£540k  
102,Abdullah Ateef,https://www.transfermarkt.co.uk/abdullah-ateef/nationalmannschaft/spieler/193159,25,£878k  
103,Abdullah Al-Khaibari,https://www.transfermarkt.co.uk/abdullah-al-khaibari/nationalmannschaft/spieler/437903,21,£158k  
104,Hussain Al-Moqahwi,https://www.transfermarkt.co.uk/hussain-al-moqahwi/nationalmannschaft/spieler/159675,30,£900k  
105,Mohamed Kanno,https://www.transfermarkt.co.uk/mohamed-kanno/nationalmannschaft/spieler/308120,23,£585k  
106,Yahia Al-Shehri,https://www.transfermarkt.co.uk/yahia-al-shehri/nationalmannschaft/spieler/150788,27,£720k  
107,Salem Al-Dawsari,https://www.transfermarkt.co.uk/salem-al-dawsari/nationalmannschaft/spieler/195332,26,£720k  
108,Mohammed Al-Sahlawi,https://www.transfermarkt.co.uk/mohammed-al-sahlawi/nationalmannschaft/spieler/150787,31,£585k  
109,Yasser Al-Mosailem,https://www.transfermarkt.co.uk/yasser-al-mosailem/nationalmannschaft/spieler/147865,34,£810k  
110,Motaz Hawsawi,https://www.transfermarkt.co.uk/motaz-hawsawi/nationalmannschaft/spieler/193169,26,£1.08m  
111,Osama Hawsawi ,https://www.transfermarkt.co.uk/osama-hawsawi/nationalmannschaft/spieler/86054,34,£608k  
112,Yasir Al-Shahrani,https://www.transfermarkt.co.uk/yasir-al-shahrani/nationalmannschaft/spieler/171915,26,£1.35m  
113,Mohammed Al-Burayk,https://www.transfermarkt.co.uk/mohammed-al-burayk/nationalmannschaft/spieler/379058,25,£1.17m  
114,Abdulmalek Al-Khaibri,https://www.transfermarkt.co.uk/abdulmalek-al-khaibri/nationalmannschaft/spieler/153526,32,£225k  
115,Salman Al-Faraj,https://www.transfermarkt.co.uk/salman-al-faraj/nationalmannschaft/spieler/155487,28,£990k  
116,Taiseer Al-Jassam ,https://www.transfermarkt.co.uk/taiseer-al-jassam/nationalmannschaft/spieler/93465,33,£675k  
117,Hatan Bahbir ,https://www.transfermarkt.co.uk/hatan-bahbir/nationalmannschaft/spieler/201379,25,£810k  
118,Fahad Al-Muwallad,https://www.transfermarkt.co.uk/fahad-al-muwallad/nationalmannschaft/spieler/193153,23,£900k  
119,Muhannad Asiri,https://www.transfermarkt.co.uk/muhannad-asiri/nationalmannschaft/spieler/153347,31,£855k  
120,Keylor Navas,https://www.transfermarkt.co.uk/keylor-navas/nationalmannschaft/spieler/79422,31,£16.20m  
121,Patrick Pemberton,https://www.transfermarkt.co.uk/patrick-pemberton/nationalmannschaft/spieler/102376,36,£248k  
122,Óscar Duarte,https://www.transfermarkt.co.uk/oscar-duarte/nationalmannschaft/spieler/175323,29,£900k  
123,Francisco Calvo,https://www.transfermarkt.co.uk/francisco-calvo/nationalmannschaft/spieler/188470,25,£675k  
124,Jhonny Acosta,https://www.transfermarkt.co.uk/jhonny-acosta/nationalmannschaft/spieler/187768,34,£180k  
125,Cristian Gamboa,https://www.transfermarkt.co.uk/cristian-gamboa/nationalmannschaft/spieler/121686,28,£1.13m  
126,David Guzmán,https://www.transfermarkt.co.uk/david-guzman/nationalmannschaft/spieler/124978,28,£720k  
127,Randall Azofeifa,https://www.transfermarkt.co.uk/randall-azofeifa/nationalmannschaft/spieler/39564,33,£270k  
128,Johan Venegas,https://www.transfermarkt.co.uk/johan-venegas/nationalmannschaft/spieler/195424,29,£540k  
129,Rodney Wallace,https://www.transfermarkt.co.uk/rodney-wallace/nationalmannschaft/spieler/99859,30,£900k  
130,Joel Campbell,https://www.transfermarkt.co.uk/joel-campbell/nationalmannschaft/spieler/131248,25,£2.70m  
131,Marcos Ureña,https://www.transfermarkt.co.uk/marcos-urena/nationalmannschaft/spieler/118074,28,£810k  
132,Leonel Moreira,https://www.transfermarkt.co.uk/leonel-moreira/nationalmannschaft/spieler/126911,28,£315k  
133,Giancarlo González,https://www.transfermarkt.co.uk/giancarlo-gonzalez/nationalmannschaft/spieler/111893,30,£1.26m  
134,Kendall Waston,https://www.transfermarkt.co.uk/kendall-waston/nationalmannschaft/spieler/195540,30,£765k  
135,Kenner Gutiérrez,https://www.transfermarkt.co.uk/kenner-gutierrez/nationalmannschaft/spieler/128520,29,£248k  
136,Bryan Oviedo,https://www.transfermarkt.co.uk/bryan-oviedo/nationalmannschaft/spieler/124983,28,£1.80m  
137,Ian Smith,https://www.transfermarkt.co.uk/ian-smith/nationalmannschaft/spieler/372735,20,£90k  
138,Yeltsin Tejeda,https://www.transfermarkt.co.uk/yeltsin-tejeda/nationalmannschaft/spieler/194218,26,£675k  
139,Celso Borges,https://www.transfermarkt.co.uk/celso-borges/nationalmannschaft/spieler/81532,30,£3.60m  
140,Bryan Ruíz ,https://www.transfermarkt.co.uk/bryan-ruiz/nationalmannschaft/spieler/39642,32,£1.35m  
141,Daniel Colindres,https://www.transfermarkt.co.uk/daniel-colindres/nationalmannschaft/spieler/195279,33,£293k  
142,Christian Bolaños,https://www.transfermarkt.co.uk/christian-bolanos/nationalmannschaft/spieler/38163,34,£338k  
143,Mouez Hassen ,https://www.transfermarkt.co.uk/mouez-hassen/nationalmannschaft/spieler/215677,23,£900k  
144,Balbouli,https://www.transfermarkt.co.uk/balbouli/nationalmannschaft/spieler/63068,33,£630k  
145,Yassine Meriah,https://www.transfermarkt.co.uk/yassine-meriah/nationalmannschaft/spieler/306330,24,£1.08m  
146,Syam Ben Youssef ,https://www.transfermarkt.co.uk/syam-ben-youssef/nationalmannschaft/spieler/133078,29,£720k  
147,Oussama Haddadi,https://www.transfermarkt.co.uk/oussama-haddadi/nationalmannschaft/spieler/191407,26,£2.70m  
148,Hamdi Nagguez,https://www.transfermarkt.co.uk/hamdi-nagguez/nationalmannschaft/spieler/272664,25,£1.08m  
149,Mohamed Amine Ben Amor,https://www.transfermarkt.co.uk/mohamed-amine-ben-amor/nationalmannschaft/spieler/334991,26,£1.71m  
150,Ferjani Sassi,https://www.transfermarkt.co.uk/ferjani-sassi/nationalmannschaft/spieler/191903,26,£1.44m  
151,Wahbi Khazri ,https://www.transfermarkt.co.uk/wahbi-khazri/nationalmannschaft/spieler/103565,27,£9.00m  
152,Naïm Sliti,https://www.transfermarkt.co.uk/naim-sliti/nationalmannschaft/spieler/184491,25,£6.30m  
153,Anice Badri,https://www.transfermarkt.co.uk/anice-badri/nationalmannschaft/spieler/164925,27,£1.08m  
154,Saber Khalifa,https://www.transfermarkt.co.uk/saber-khalifa/nationalmannschaft/spieler/69101,31,£900k  
155,Farouk Ben Mustapha,https://www.transfermarkt.co.uk/farouk-ben-mustapha/nationalmannschaft/spieler/122351,28,£698k  
156,Dylan Bronn ,https://www.transfermarkt.co.uk/dylan-bronn/nationalmannschaft/spieler/450417,23,£3.15m  
157,Yohan Benalouane,https://www.transfermarkt.co.uk/yohan-benalouane/nationalmannschaft/spieler/50477,31,£900k  
158,Rami Bedoui,https://www.transfermarkt.co.uk/rami-bedoui/nationalmannschaft/spieler/153124,28,£720k  
159,Ali Maâloul,https://www.transfermarkt.co.uk/ali-maaloul/nationalmannschaft/spieler/133042,28,£1.35m  
160,Ellyes Skhiri,https://www.transfermarkt.co.uk/ellyes-skhiri/nationalmannschaft/spieler/290587,23,£9.00m  
161,Ahmed Khalil,https://www.transfermarkt.co.uk/ahmed-khalil/nationalmannschaft/spieler/290993,23,£720k  
162,Ghaylène Chaalali,https://www.transfermarkt.co.uk/ghaylene-chaalali/nationalmannschaft/spieler/346776,24,£810k  
163,Saîf-Eddine Khaoui,https://www.transfermarkt.co.uk/saif-eddine-khaoui/nationalmannschaft/spieler/270411,23,£4.50m  
164,Bassem Srarfi,https://www.transfermarkt.co.uk/bassem-srarfi/nationalmannschaft/spieler/401836,20,£2.70m  
165,Fakhreddine Ben Youssef,https://www.transfermarkt.co.uk/fakhreddine-ben-youssef/nationalmannschaft/spieler/218058,27,£900k  
166,Marc-André ter Stegen,https://www.transfermarkt.co.uk/marc-andre-ter-stegen/nationalmannschaft/spieler/74857,26,£54.00m  
167,Kevin Trapp,https://www.transfermarkt.co.uk/kevin-trapp/nationalmannschaft/spieler/45672,27,£7.20m  
168,Jérôme Boateng ,https://www.transfermarkt.co.uk/jerome-boateng/nationalmannschaft/spieler/26485,29,£40.50m  
169,Niklas Süle,https://www.transfermarkt.co.uk/niklas-sule/nationalmannschaft/spieler/166601,22,£34.20m  
170,Marvin Plattenhardt,https://www.transfermarkt.co.uk/marvin-plattenhardt/nationalmannschaft/spieler/89592,26,£13.50m  
171,Joshua Kimmich,https://www.transfermarkt.co.uk/joshua-kimmich/nationalmannschaft/spieler/161056,23,£49.50m  
172,Toni Kroos,https://www.transfermarkt.co.uk/toni-kroos/nationalmannschaft/spieler/31909,28,£72.00m  
173,Ilkay Gündogan,https://www.transfermarkt.co.uk/ilkay-gundogan/nationalmannschaft/spieler/53622,27,£36.00m  
174,Mesut Özil,https://www.transfermarkt.co.uk/mesut-ozil/nationalmannschaft/spieler/35664,29,£45.00m  
175,Julian Draxler,https://www.transfermarkt.co.uk/julian-draxler/nationalmannschaft/spieler/85148,24,£31.50m  
176,Thomas Müller .,https://www.transfermarkt.co.uk/thomas-muller/nationalmannschaft/spieler/58358,28,£54.00m  
177,Mario Gómez,https://www.transfermarkt.co.uk/mario-gomez/nationalmannschaft/spieler/6288,32,£5.40m  
178,Manuel Neuer ,https://www.transfermarkt.co.uk/manuel-neuer/nationalmannschaft/spieler/17259,32,£31.50m  
179,Mats Hummels,https://www.transfermarkt.co.uk/mats-hummels/nationalmannschaft/spieler/39728,29,£54.00m  
180,Antonio Rüdiger,https://www.transfermarkt.co.uk/antonio-rudiger/nationalmannschaft/spieler/86202,25,£36.00m  
181,Matthias Ginter,https://www.transfermarkt.co.uk/matthias-ginter/nationalmannschaft/spieler/124502,24,£22.50m  
182,Jonas Hector,https://www.transfermarkt.co.uk/jonas-hector/nationalmannschaft/spieler/108537,28,£13.50m  
183,Sebastian Rudy ,https://www.transfermarkt.co.uk/sebastian-rudy/nationalmannschaft/spieler/57051,28,£13.50m  
184,Leon Goretzka,https://www.transfermarkt.co.uk/leon-goretzka/nationalmannschaft/spieler/153084,23,£36.00m  
185,Sami Khedira,https://www.transfermarkt.co.uk/sami-khedira/nationalmannschaft/spieler/29401,31,£23.40m  
186,Julian Brandt,https://www.transfermarkt.co.uk/julian-brandt/nationalmannschaft/spieler/187492,22,£36.00m  
187,Marco Reus,https://www.transfermarkt.co.uk/marco-reus/nationalmannschaft/spieler/35207,29,£31.50m  
188,Timo Werner,https://www.transfermarkt.co.uk/timo-werner/nationalmannschaft/spieler/170527,22,£54.00m  
189,Wojciech Szczesny,https://www.transfermarkt.co.uk/wojciech-szczesny/nationalmannschaft/spieler/44058,28,£18.00m  
190,Bartosz Bialkowski,https://www.transfermarkt.co.uk/bartosz-bialkowski/nationalmannschaft/spieler/24496,30,£675k  
191,Jan Bednarek,https://www.transfermarkt.co.uk/jan-bednarek/nationalmannschaft/spieler/243028,22,£4.50m  
192,Thiago Cionek,https://www.transfermarkt.co.uk/thiago-cionek/nationalmannschaft/spieler/79510,32,£720k  
193,Lukasz Piszczek,https://www.transfermarkt.co.uk/lukasz-piszczek/nationalmannschaft/spieler/25727,33,£3.60m  
194,Grzegorz Krychowiak,https://www.transfermarkt.co.uk/grzegorz-krychowiak/nationalmannschaft/spieler/45184,28,£16.20m  
195,Piotr Zielinski,https://www.transfermarkt.co.uk/piotr-zielinski/nationalmannschaft/spieler/181136,24,£28.80m  
196,Jakub Blaszczykowski,https://www.transfermarkt.co.uk/jakub-blaszczykowski/nationalmannschaft/spieler/29835,32,£900k  
197,Rafal Kurzawa,https://www.transfermarkt.co.uk/rafal-kurzawa/nationalmannschaft/spieler/191895,25,£1.80m  
198,Kamil Grosicki,https://www.transfermarkt.co.uk/kamil-grosicki/nationalmannschaft/spieler/37920,30,£6.30m  
199,Arkadiusz Milik,https://www.transfermarkt.co.uk/arkadiusz-milik/nationalmannschaft/spieler/191891,24,£18.00m  
200,Dawid Kownacki,https://www.transfermarkt.co.uk/dawid-kownacki/nationalmannschaft/spieler/208167,21,£6.30m  
201,Lukasz Fabianski,https://www.transfermarkt.co.uk/lukasz-fabianski/nationalmannschaft/spieler/29692,33,£4.50m  
202,Kamil Glik,https://www.transfermarkt.co.uk/kamil-glik/nationalmannschaft/spieler/46552,30,£16.20m  
203,Michal Pazdan,https://www.transfermarkt.co.uk/michal-pazdan/nationalmannschaft/spieler/54512,30,£1.80m  
204,Bartosz Bereszynski,https://www.transfermarkt.co.uk/bartosz-bereszynski/nationalmannschaft/spieler/144143,25,£10.80m  
205,Artur Jedrzejczyk,https://www.transfermarkt.co.uk/artur-jedrzejczyk/nationalmannschaft/spieler/42401,30,£1.35m  
206,Jacek Goralski,https://www.transfermarkt.co.uk/jacek-goralski/nationalmannschaft/spieler/199297,25,£2.25m  
207,Karol Linetty,https://www.transfermarkt.co.uk/karol-linetty/nationalmannschaft/spieler/225873,23,£13.50m  
208,Maciej Rybus,https://www.transfermarkt.co.uk/maciej-rybus/nationalmannschaft/spieler/59597,28,£2.88m  
209,Slawomir Peszko,https://www.transfermarkt.co.uk/slawomir-peszko/nationalmannschaft/spieler/16956,33,£270k  
210,Robert Lewandowski ,https://www.transfermarkt.co.uk/robert-lewandowski/nationalmannschaft/spieler/38253,29,£81.00m  
211,Lukasz Teodorczyk,https://www.transfermarkt.co.uk/lukasz-teodorczyk/nationalmannschaft/spieler/157849,27,£6.75m  
212,Hugo Lloris ,https://www.transfermarkt.co.uk/hugo-lloris/nationalmannschaft/spieler/17965,31,£22.50m  
213,Steve Mandanda,https://www.transfermarkt.co.uk/steve-mandanda/nationalmannschaft/spieler/23951,33,£2.25m  
214,Samuel Umtiti,https://www.transfermarkt.co.uk/samuel-umtiti/nationalmannschaft/spieler/126540,24,£54.00m  
215,Presnel Kimpembe,https://www.transfermarkt.co.uk/presnel-kimpembe/nationalmannschaft/spieler/282041,22,£27.00m  
216,Benjamin Mendy,https://www.transfermarkt.co.uk/benjamin-mendy/nationalmannschaft/spieler/157495,23,£36.00m  
217,Djibril Sidibé,https://www.transfermarkt.co.uk/djibril-sidibe/nationalmannschaft/spieler/161869,25,£20.70m  
218,Steven Nzonzi,https://www.transfermarkt.co.uk/steven-nzonzi/nationalmannschaft/spieler/73734,29,£27.00m  
219,Corentin Tolisso,https://www.transfermarkt.co.uk/corentin-tolisso/nationalmannschaft/spieler/190393,23,£36.00m  
220,Nabil Fekir,https://www.transfermarkt.co.uk/nabil-fekir/nationalmannschaft/spieler/203496,24,£54.00m  
221,Kylian Mbappé,https://www.transfermarkt.co.uk/kylian-mbappe/nationalmannschaft/spieler/342229,19,£108.00m  
222,Florian Thauvin,https://www.transfermarkt.co.uk/florian-thauvin/nationalmannschaft/spieler/184892,25,£45.00m  
223,Olivier Giroud,https://www.transfermarkt.co.uk/olivier-giroud/nationalmannschaft/spieler/82442,31,£16.20m  
224,Alphonse Areola,https://www.transfermarkt.co.uk/alphonse-areola/nationalmannschaft/spieler/120629,25,£13.50m  
225,Raphaël Varane,https://www.transfermarkt.co.uk/raphael-varane/nationalmannschaft/spieler/164770,25,£63.00m  
226,Benjamin Pavard,https://www.transfermarkt.co.uk/benjamin-pavard/nationalmannschaft/spieler/353366,22,£27.00m  
