,name,link,age,value
43,Michael Owen,https://www.transfermarkt.co.uk/michael-owen/profil/spieler/1397,21, 
44,Teddy Sheringham,https://www.transfermarkt.co.uk/teddy-sheringham/profil/spieler/3392,35, 
45,Ian Walker,https://www.transfermarkt.co.uk/ian-walker/profil/spieler/4137,29, 
46,Nigel Martyn,https://www.transfermarkt.co.uk/nigel-martyn/profil/spieler/3629,34, 
47,Tony Adams,https://www.transfermarkt.co.uk/tony-adams/profil/spieler/28238,34, 
48,Ugo Ehiogu,https://www.transfermarkt.co.uk/ugo-ehiogu/profil/spieler/3247,28, 
49,Rio Ferdinand,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235,22, 
50,Wes Brown,https://www.transfermarkt.co.uk/wes-brown/profil/spieler/3405,21, 
51,Gareth Southgate,https://www.transfermarkt.co.uk/gareth-southgate/profil/spieler/3744,30, 
52,Chris Powell,https://www.transfermarkt.co.uk/chris-powell/profil/spieler/4100,31, 
53,Wayne Bridge,https://www.transfermarkt.co.uk/wayne-bridge/profil/spieler/3682,20, 
54,Phil Neville,https://www.transfermarkt.co.uk/phil-neville/profil/spieler/3404,24, 
55,Michael Carrick,https://www.transfermarkt.co.uk/michael-carrick/profil/spieler/3878,19, 
56,Ray Parlour,https://www.transfermarkt.co.uk/ray-parlour/profil/spieler/3208,28, 
57,Frank Lampard,https://www.transfermarkt.co.uk/frank-lampard/profil/spieler/3163,23, 
58,Alan Smith,https://www.transfermarkt.co.uk/alan-smith/profil/spieler/3768,20, 
59,Nicky Butt,https://www.transfermarkt.co.uk/nicky-butt/profil/spieler/3543,26, 
60,David Beckham,https://www.transfermarkt.co.uk/david-beckham/profil/spieler/3139,26, 
61,Nick Barmby,https://www.transfermarkt.co.uk/nick-barmby/profil/spieler/3222,27, 
62,Trevor Sinclair,https://www.transfermarkt.co.uk/trevor-sinclair/profil/spieler/3253,28, 
63,Andy Cole,https://www.transfermarkt.co.uk/andy-cole/profil/spieler/3238,29, 
64,Robbie Fowler,https://www.transfermarkt.co.uk/robbie-fowler/profil/spieler/3225,26, 
65,Emile Heskey,https://www.transfermarkt.co.uk/emile-heskey/profil/spieler/3142,23, 
66,Darius Vassell,https://www.transfermarkt.co.uk/darius-vassell/profil/spieler/3236,21, 
67,Ike Shorunmu,https://www.transfermarkt.co.uk/ike-shorunmu/profil/spieler/33525,33, 
68,Vincent Enyeama,https://www.transfermarkt.co.uk/vincent-enyeama/profil/spieler/37760,18, 
69,Joseph Yobo,https://www.transfermarkt.co.uk/joseph-yobo/profil/spieler/3270,20, 
70,Rabiu Afolabi,https://www.transfermarkt.co.uk/rabiu-afolabi/profil/spieler/4829,21, 
71,Celestine Babayaro,https://www.transfermarkt.co.uk/celestine-babayaro/profil/spieler/3153,22, 
72,Ifeanyi Udeze,https://www.transfermarkt.co.uk/ifeanyi-udeze/profil/spieler/3654,20, 
73,Justice Longs Christopher,https://www.transfermarkt.co.uk/justice-longs-christopher/profil/spieler/16556,19, 
74,Garba Lawal,https://www.transfermarkt.co.uk/garba-lawal/profil/spieler/16820,27, 
75,John Utaka,https://www.transfermarkt.co.uk/john-utaka/profil/spieler/5495,19, 
76,Tijani Babangida,https://www.transfermarkt.co.uk/tijani-babangida/profil/spieler/4831,27, 
77,Pius Nelson Ikedia,https://www.transfermarkt.co.uk/pius-nelson-ikedia/profil/spieler/4647,20, 
78,Yakubu Aiyegbeni,https://www.transfermarkt.co.uk/yakubu-aiyegbeni/profil/spieler/8559,18, 
79,Bartholomew Ogbeche,https://www.transfermarkt.co.uk/bartholomew-ogbeche/profil/spieler/5574,16, 
80,Benedict Akwuegbu,https://www.transfermarkt.co.uk/benedict-akwuegbu/profil/spieler/5007,26, 
81,Austin Ejide,https://www.transfermarkt.co.uk/austin-ejide/profil/spieler/37723,17, 
82,Eric Okechukwu Ejiofor,https://www.transfermarkt.co.uk/eric-okechukwu-ejiofor/profil/spieler/141855,21, 
83,Isaac Okoronkwo,https://www.transfermarkt.co.uk/isaac-okoronkwo/profil/spieler/6176,23, 
84,Efe Sodje,https://www.transfermarkt.co.uk/efe-sodje/profil/spieler/41545,28, 
85,Taribo West,https://www.transfermarkt.co.uk/taribo-west/profil/spieler/1403,27, 
86,Sunday Oliseh,https://www.transfermarkt.co.uk/sunday-oliseh/profil/spieler/127,26, 
87,Mutiu Adepoju,https://www.transfermarkt.co.uk/mutiu-adepoju/profil/spieler/102321,30, 
88,Jay-Jay Okocha,https://www.transfermarkt.co.uk/jay-jay-okocha/profil/spieler/3708,27, 
89,Femi Opabunmi,https://www.transfermarkt.co.uk/femi-opabunmi/profil/spieler/3891,16, 
90,Finidi George,https://www.transfermarkt.co.uk/finidi-george/profil/spieler/13241,30, 
91,Victor Agali,https://www.transfermarkt.co.uk/victor-agali/profil/spieler/228,22, 
92,Nwankwo Kanu,https://www.transfermarkt.co.uk/nwankwo-kanu/profil/spieler/3133,24, 
93,Julius Aghahowa,https://www.transfermarkt.co.uk/julius-aghahowa/profil/spieler/14925,19, 
94,James Obiorah,https://www.transfermarkt.co.uk/james-obiorah/profil/spieler/2823,22, 
95,Stipe Pletikosa,https://www.transfermarkt.co.uk/stipe-pletikosa/profil/spieler/14937,22, 
96,Vladimir Vasilj,https://www.transfermarkt.co.uk/vladimir-vasilj/profil/spieler/18338,25, 
97,Mario Tokic,https://www.transfermarkt.co.uk/mario-tokic/profil/spieler/4994,25, 
98,Goran Sablic,https://www.transfermarkt.co.uk/goran-sablic/profil/spieler/9785,21, 
99,Stjepan Tomas,https://www.transfermarkt.co.uk/stjepan-tomas/profil/spieler/13937,25, 
100,Robert Kovac,https://www.transfermarkt.co.uk/robert-kovac/profil/spieler/75,27, 
101,Robert Jarni,https://www.transfermarkt.co.uk/robert-jarni/profil/spieler/29556,32, 
102,Daniel Saric,https://www.transfermarkt.co.uk/daniel-saric/profil/spieler/27928,28, 
103,Jerko Leko,https://www.transfermarkt.co.uk/jerko-leko/profil/spieler/9799,21, 
104,Niko Kovac,https://www.transfermarkt.co.uk/niko-kovac/profil/spieler/315,29, 
105,Jurica Vranjes,https://www.transfermarkt.co.uk/jurica-vranjes/profil/spieler/92,21, 
106,Jasmin Agic,https://www.transfermarkt.co.uk/jasmin-agic/profil/spieler/15319,26, 
107,Marko Babic,https://www.transfermarkt.co.uk/marko-babic/profil/spieler/62,20, 
108,Milan Rapaic,https://www.transfermarkt.co.uk/milan-rapaic/profil/spieler/12567,27, 
109,Tomislav Maric,https://www.transfermarkt.co.uk/tomislav-maric/profil/spieler/664,28, 
110,Davor Vugrinec,https://www.transfermarkt.co.uk/davor-vugrinec/profil/spieler/15328,26, 
111,Alen Boksic,https://www.transfermarkt.co.uk/alen-boksic/profil/spieler/3571,31, 
112,Goran Vlaovic,https://www.transfermarkt.co.uk/goran-vlaovic/profil/spieler/9766,28, 
113,Tomislav Butina,https://www.transfermarkt.co.uk/tomislav-butina/profil/spieler/9628,27, 
114,Igor Biscan,https://www.transfermarkt.co.uk/igor-biscan/profil/spieler/3601,23, 
115,Igor Tudor,https://www.transfermarkt.co.uk/igor-tudor/profil/spieler/5752,23, 
116,Josip Simunic,https://www.transfermarkt.co.uk/josip-simunic/profil/spieler/354,23, 
117,Dario Simic,https://www.transfermarkt.co.uk/dario-simic/profil/spieler/2540,25, 
118,Anthony Seric,https://www.transfermarkt.co.uk/anthony-seric/profil/spieler/5967,22, 
119,Boris Zivkovic,https://www.transfermarkt.co.uk/boris-zivkovic/profil/spieler/94,25, 
120,Filip Tapalovic,https://www.transfermarkt.co.uk/filip-tapalovic/profil/spieler/569,24, 
121,Srdjan Andric,https://www.transfermarkt.co.uk/srdjan-andric/profil/spieler/19350,21, 
122,Zvonimir Soldo,https://www.transfermarkt.co.uk/zvonimir-soldo/profil/spieler/610,33, 
123,Nenad Bjelica,https://www.transfermarkt.co.uk/nenad-bjelica/profil/spieler/703,29, 
124,Robert Prosinecki,https://www.transfermarkt.co.uk/robert-prosinecki/profil/spieler/8013,32, 
125,Danijel Hrman,https://www.transfermarkt.co.uk/danijel-hrman/profil/spieler/15066,25, 
126,Mario Stanic,https://www.transfermarkt.co.uk/mario-stanic/profil/spieler/3164,29, 
127,Mladen Petric,https://www.transfermarkt.co.uk/mladen-petric/profil/spieler/2874,20, 
128,Davor Suker,https://www.transfermarkt.co.uk/davor-suker/profil/spieler/1407,33, 
129,Ivica Olic,https://www.transfermarkt.co.uk/ivica-olic/profil/spieler/7427,21, 
130,Bosko Balaban,https://www.transfermarkt.co.uk/bosko-balaban/profil/spieler/3285,22, 
131,Érick Lonnis,https://www.transfermarkt.co.uk/erick-lonnis/profil/spieler/38221,35, 
132,Léster Morgan †,https://www.transfermarkt.co.uk/lester-morgan/profil/spieler/106626,25, 
133,Reynaldo Parks,https://www.transfermarkt.co.uk/reynaldo-parks/profil/spieler/80440,26, 
134,Luis Marín,https://www.transfermarkt.co.uk/luis-marin/profil/spieler/35375,26, 
135,Gilberto Martínez,https://www.transfermarkt.co.uk/gilberto-martinez/profil/spieler/5969,21, 
136,Pablo Chinchilla Vega,https://www.transfermarkt.co.uk/pablo-chinchilla-vega/profil/spieler/38244,22, 
137,Jervis Drummond,https://www.transfermarkt.co.uk/jervis-drummond/profil/spieler/38228,24, 
138,Max Sánchez,https://www.transfermarkt.co.uk/max-sanchez/profil/spieler/258712,28, 
139,Óscar Rojas,https://www.transfermarkt.co.uk/oscar-rojas/profil/spieler/38224,22, 
140,Austin Berry,https://www.transfermarkt.co.uk/austin-berry/profil/spieler/96075,30, 
141,Wálter Centeno,https://www.transfermarkt.co.uk/walter-centeno/profil/spieler/35371,26, 
142,Mínor Díaz,https://www.transfermarkt.co.uk/minor-diaz/profil/spieler/79562,20, 
143,Paulo Wanchope,https://www.transfermarkt.co.uk/paulo-wanchope/profil/spieler/3230,24, 
144,Winston Parks,https://www.transfermarkt.co.uk/winston-parks/profil/spieler/9655,19, 
145,William Sunsin,https://www.transfermarkt.co.uk/william-sunsin/profil/spieler/38014,24, 
146,Álvaro Mesén,https://www.transfermarkt.co.uk/alvaro-mesen/profil/spieler/38233,28, 
147,Juan José Rodríguez,https://www.transfermarkt.co.uk/juan-jose-rodriguez/profil/spieler/130307,34, 
148,Roberth Arias,https://www.transfermarkt.co.uk/roberth-arias/profil/spieler/122556,21, 
149,Mauricio Wright,https://www.transfermarkt.co.uk/mauricio-wright/profil/spieler/35382,30, 
150,Daniel Vallejos,https://www.transfermarkt.co.uk/daniel-vallejos/profil/spieler/38238,20, 
151,Carlos Castro,https://www.transfermarkt.co.uk/carlos-castro/profil/spieler/15855,22, 
152,Hárold Wallace,https://www.transfermarkt.co.uk/harold-wallace/profil/spieler/36968,25, 
153,Steven Bryce,https://www.transfermarkt.co.uk/steven-bryce/profil/spieler/34704,23, 
154,Mauricio Solís,https://www.transfermarkt.co.uk/mauricio-solis/profil/spieler/16446,28, 
155,Wilmer López,https://www.transfermarkt.co.uk/wilmer-lopez/profil/spieler/106622,30, 
156,Rodrigo Cordero,https://www.transfermarkt.co.uk/rodrigo-cordero/profil/spieler/38227,27, 
157,Rolando Fonseca,https://www.transfermarkt.co.uk/rolando-fonseca/profil/spieler/38243,27, 
158,Rónald Gómez,https://www.transfermarkt.co.uk/ronald-gomez/profil/spieler/35372,26, 
159,Hernán Medford,https://www.transfermarkt.co.uk/hernan-medford/profil/spieler/45387,33, 
160,Gianluigi Buffon,https://www.transfermarkt.co.uk/gianluigi-buffon/profil/spieler/5023,23, 
161,Francesco Toldo,https://www.transfermarkt.co.uk/francesco-toldo/profil/spieler/5769,29, 
162,Daniele Bonera,https://www.transfermarkt.co.uk/daniele-bonera/profil/spieler/5856,20, 
163,Fabio Cannavaro,https://www.transfermarkt.co.uk/fabio-cannavaro/profil/spieler/5775,27, 
164,Mark Iuliano,https://www.transfermarkt.co.uk/mark-iuliano/profil/spieler/5750,27, 
165,Gianluca Pessotto,https://www.transfermarkt.co.uk/gianluca-pessotto/profil/spieler/5751,30, 
166,Giuseppe Pancaro,https://www.transfermarkt.co.uk/giuseppe-pancaro/profil/spieler/5833,29, 
167,Christian Panucci,https://www.transfermarkt.co.uk/christian-panucci/profil/spieler/5940,28, 
168,Alessio Tacchinardi,https://www.transfermarkt.co.uk/alessio-tacchinardi/profil/spieler/5748,25, 
169,Luigi Di Biagio,https://www.transfermarkt.co.uk/luigi-di-biagio/profil/spieler/7927,30, 
170,Demetrio Albertini,https://www.transfermarkt.co.uk/demetrio-albertini/profil/spieler/3390,29, 
171,Gennaro Gattuso,https://www.transfermarkt.co.uk/gennaro-gattuso/profil/spieler/5813,23, 
172,Angelo Di Livio,https://www.transfermarkt.co.uk/angelo-di-livio/profil/spieler/21148,34, 
173,Cristiano Doni,https://www.transfermarkt.co.uk/cristiano-doni/profil/spieler/6195,28, 
174,Marco Di Vaio,https://www.transfermarkt.co.uk/marco-di-vaio/profil/spieler/4170,24, 
175,Francesco Totti,https://www.transfermarkt.co.uk/francesco-totti/profil/spieler/5958,24, 
176,Massimo Marazzina,https://www.transfermarkt.co.uk/massimo-marazzina/profil/spieler/5930,26, 
177,Christian Vieri,https://www.transfermarkt.co.uk/christian-vieri/profil/spieler/5797,27, 
178,Christian Abbiati,https://www.transfermarkt.co.uk/christian-abbiati/profil/spieler/3507,23, 
179,Daniele Adani,https://www.transfermarkt.co.uk/daniele-adani/profil/spieler/5774,26, 
180,Paolo Maldini,https://www.transfermarkt.co.uk/paolo-maldini/profil/spieler/5803,33, 
181,Alessandro Nesta,https://www.transfermarkt.co.uk/alessandro-nesta/profil/spieler/4171,25, 
182,Marco Materazzi,https://www.transfermarkt.co.uk/marco-materazzi/profil/spieler/5778,27, 
183,Francesco Coco,https://www.transfermarkt.co.uk/francesco-coco/profil/spieler/3508,24, 
184,Luigi Sartor,https://www.transfermarkt.co.uk/luigi-sartor/profil/spieler/5941,26, 
185,Gianluca Zambrotta,https://www.transfermarkt.co.uk/gianluca-zambrotta/profil/spieler/5757,24, 
186,Cristiano Zanetti,https://www.transfermarkt.co.uk/cristiano-zanetti/profil/spieler/5783,24, 
187,Damiano Tommasi,https://www.transfermarkt.co.uk/damiano-tommasi/profil/spieler/5951,27, 
188,Massimo Ambrosini,https://www.transfermarkt.co.uk/massimo-ambrosini/profil/spieler/5818,24, 
189,Antonino Asta,https://www.transfermarkt.co.uk/antonino-asta/profil/spieler/192381,30, 
190,Stefano Fiore,https://www.transfermarkt.co.uk/stefano-fiore/profil/spieler/5842,26, 
191,Alessandro Del Piero,https://www.transfermarkt.co.uk/alessandro-del-piero/profil/spieler/4289,26, 
192,Filippo Inzaghi,https://www.transfermarkt.co.uk/filippo-inzaghi/profil/spieler/5821,27, 
193,Marco Delvecchio,https://www.transfermarkt.co.uk/marco-delvecchio/profil/spieler/5961,28, 
194,Vincenzo Montella,https://www.transfermarkt.co.uk/vincenzo-montella/profil/spieler/5960,27, 
195,Massimo Maccarone,https://www.transfermarkt.co.uk/massimo-maccarone/profil/spieler/3713,21, 
196,Alioum Boukar,https://www.transfermarkt.co.uk/alioum-boukar/profil/spieler/7398,29, 
197,Carlos Kameni,https://www.transfermarkt.co.uk/carlos-kameni/profil/spieler/7914,17, 
198,Olivier Tchatchoua,https://www.transfermarkt.co.uk/olivier-tchatchoua/profil/spieler/236206,19, 
199,Rigobert Song,https://www.transfermarkt.co.uk/rigobert-song/profil/spieler/1419,25, 
200,Jean Dika Dika,https://www.transfermarkt.co.uk/jean-dika-dika/profil/spieler/16270,22, 
201,Bill Tchato,https://www.transfermarkt.co.uk/bill-tchato/profil/spieler/3004,26, 
202,Pierre Njanka,https://www.transfermarkt.co.uk/pierre-njanka/profil/spieler/5617,26, 
203,Laurén,https://www.transfermarkt.co.uk/lauren/profil/spieler/3189,24, 
204,Nicolas Alnoudji,https://www.transfermarkt.co.uk/nicolas-alnoudji/profil/spieler/7187,21, 
205,Clément Beaud,https://www.transfermarkt.co.uk/clement-beaud/profil/spieler/28883,20, 
206,Guy Feutchine,https://www.transfermarkt.co.uk/guy-feutchine/profil/spieler/15141,24, 
207,Marcus Mokaké,https://www.transfermarkt.co.uk/marcus-mokake/profil/spieler/23959,19, 
208,Patrick Suffo,https://www.transfermarkt.co.uk/patrick-suffo/profil/spieler/6939,23, 
209,Robert Jama Mba,https://www.transfermarkt.co.uk/robert-jama-mba/profil/spieler/370312,21, 
210,Daniel Komé,https://www.transfermarkt.co.uk/daniel-kome/profil/spieler/23062,21, 
211,Francis Kioyo,https://www.transfermarkt.co.uk/francis-kioyo/profil/spieler/869,21, 
212,Samuel Eto'o,https://www.transfermarkt.co.uk/samuel-etoo/profil/spieler/4257,20, 
213,Pius N'Diefi,https://www.transfermarkt.co.uk/pius-ndiefi/profil/spieler/27446,25, 
214,Jacques Songo'o,https://www.transfermarkt.co.uk/jacques-songoo/profil/spieler/102615,37, 
215,Gaston Bindzi,https://www.transfermarkt.co.uk/gaston-bindzi/profil/spieler/49377,21, 
216,Ambassa,https://www.transfermarkt.co.uk/ambassa/profil/spieler/112677,20, 
217,Raymond Kalla,https://www.transfermarkt.co.uk/raymond-kalla/profil/spieler/1594,26, 
218,Lucién Mettomo,https://www.transfermarkt.co.uk/lucien-mettomo/profil/spieler/3808,24, 
219,Pierre Womé,https://www.transfermarkt.co.uk/pierre-wome/profil/spieler/3329,22, 
220,Njitap Geremi,https://www.transfermarkt.co.uk/njitap-geremi/profil/spieler/3374,22, 
221,François Essindi Dikoume,https://www.transfermarkt.co.uk/francois-essindi-dikoume/profil/spieler/370313,-, 
222,Eric Djemba-Djemba,https://www.transfermarkt.co.uk/eric-djemba-djemba/profil/spieler/5509,20, 
223,Marc-Vivien Foé,https://www.transfermarkt.co.uk/marc-vivien-foe/profil/spieler/3889,26, 
224,René-Salomon Olembé,https://www.transfermarkt.co.uk/rene-salomon-olembe/profil/spieler/5326,20, 
225,Joseph Cyrille Ndo,https://www.transfermarkt.co.uk/joseph-cyrille-ndo/profil/spieler/24595,25, 
226,Jean Manga-Onguene,https://www.transfermarkt.co.uk/jean-manga-onguene/profil/spieler/224083,55, 
227,Joël Epalle,https://www.transfermarkt.co.uk/joel-epalle/profil/spieler/9679,23, 
228,Joseph-Désiré Job,https://www.transfermarkt.co.uk/joseph-desire-job/profil/spieler/3650,23, 
229,Mohamadou Idrissou,https://www.transfermarkt.co.uk/mohamadou-idrissou/profil/spieler/1574,21, 
230,Patrick M'Boma,https://www.transfermarkt.co.uk/patrick-mboma/profil/spieler/26415,30, 
231,Sebastián Saja,https://www.transfermarkt.co.uk/sebastian-saja/profil/spieler/3777,22, 
232,Pablo Cavallero,https://www.transfermarkt.co.uk/pablo-cavallero/profil/spieler/7536,27, 
233,Facundo Quiroga,https://www.transfermarkt.co.uk/facundo-quiroga/profil/spieler/13834,23, 
234,Mauricio Pochettino,https://www.transfermarkt.co.uk/mauricio-pochettino/profil/spieler/4767,29, 
235,Juan Pablo Sorín,https://www.transfermarkt.co.uk/juan-pablo-sorin/profil/spieler/7925,25, 
236,José Antonio Chamot,https://www.transfermarkt.co.uk/jose-antonio-chamot/profil/spieler/5805,32, 
237,Javier Zanetti,https://www.transfermarkt.co.uk/javier-zanetti/profil/spieler/1161,27, 
238,Matías Almeyda,https://www.transfermarkt.co.uk/matias-almeyda/profil/spieler/5792,27, 
239,Juan Sebastián Verón,https://www.transfermarkt.co.uk/juan-sebastian-veron/profil/spieler/3143,26, 
240,Santiago Solari,https://www.transfermarkt.co.uk/santiago-solari/profil/spieler/7527,24, 
241,Juan Riquelme,https://www.transfermarkt.co.uk/juan-riquelme/profil/spieler/3854,23, 
242,Pablo Aimar,https://www.transfermarkt.co.uk/pablo-aimar/profil/spieler/3411,21, 
243,Gustavo López,https://www.transfermarkt.co.uk/gustavo-lopez/profil/spieler/7552,28, 
244,Claudio Caniggia,https://www.transfermarkt.co.uk/claudio-caniggia/profil/spieler/10367,34, 
245,Julio Cruz,https://www.transfermarkt.co.uk/julio-cruz/profil/spieler/6006,26, 
246,Gabriel Batistuta,https://www.transfermarkt.co.uk/gabriel-batistuta/profil/spieler/5959,32, 
247,Germán Burgos,https://www.transfermarkt.co.uk/german-burgos/profil/spieler/7745,32, 
248,Roberto Bonano,https://www.transfermarkt.co.uk/roberto-bonano/profil/spieler/7587,31, 
249,Roberto Ayala,https://www.transfermarkt.co.uk/roberto-ayala/profil/spieler/7565,28, 
250,Wálter Samuel,https://www.transfermarkt.co.uk/walter-samuel/profil/spieler/5938,23, 
251,Diego Placente,https://www.transfermarkt.co.uk/diego-placente/profil/spieler/76,24, 
252,Nelson Vivas,https://www.transfermarkt.co.uk/nelson-vivas/profil/spieler/30936,31, 
253,Esteban Cambiasso,https://www.transfermarkt.co.uk/esteban-cambiasso/profil/spieler/7520,20, 
254,Claudio Husaín,https://www.transfermarkt.co.uk/claudio-husain/profil/spieler/3416,26, 
255,Diego Simeone,https://www.transfermarkt.co.uk/diego-simeone/profil/spieler/5841,31, 
256,Kily González,https://www.transfermarkt.co.uk/kily-gonzalez/profil/spieler/7438,26, 
257,Ariel Ortega,https://www.transfermarkt.co.uk/ariel-ortega/profil/spieler/4147,27, 
258,Marcelo Gallardo,https://www.transfermarkt.co.uk/marcelo-gallardo/profil/spieler/5298,25, 
259,Luciano Galletti,https://www.transfermarkt.co.uk/luciano-galletti/profil/spieler/7978,21, 
260,Javier Saviola,https://www.transfermarkt.co.uk/javier-saviola/profil/spieler/7611,19, 
261,Claudio López,https://www.transfermarkt.co.uk/claudio-lopez/profil/spieler/3418,26, 
262,Hernán Crespo,https://www.transfermarkt.co.uk/hernan-crespo/profil/spieler/3410,25, 
263,Hans Vonk,https://www.transfermarkt.co.uk/hans-vonk/profil/spieler/4389,31, 
264,Calvin Marlin,https://www.transfermarkt.co.uk/calvin-marlin/profil/spieler/34307,25, 
265,Matthew Booth,https://www.transfermarkt.co.uk/matthew-booth/profil/spieler/24985,24, 
266,Aaron Mokoena,https://www.transfermarkt.co.uk/aaron-mokoena/profil/spieler/4756,20, 
267,Lucas Radebe,https://www.transfermarkt.co.uk/lucas-radebe/profil/spieler/3088,32, 
268,Bradley Carnell,https://www.transfermarkt.co.uk/bradley-carnell/profil/spieler/587,24, 
269,Thabo Mngomeni,https://www.transfermarkt.co.uk/thabo-mngomeni/profil/spieler/183076,32, 
270,MacBeth Sibaya,https://www.transfermarkt.co.uk/macbeth-sibaya/profil/spieler/15873,23, 
271,Bennett Mnguni,https://www.transfermarkt.co.uk/bennett-mnguni/profil/spieler/25085,27, 
272,Jabu Mahlangu,https://www.transfermarkt.co.uk/jabu-mahlangu/profil/spieler/18264,20, 
273,Delron Buckley,https://www.transfermarkt.co.uk/delron-buckley/profil/spieler/620,23, 
274,Clement Mazibuko,https://www.transfermarkt.co.uk/clement-mazibuko/profil/spieler/16984,23, 
275,Shaun Bartlett,https://www.transfermarkt.co.uk/shaun-bartlett/profil/spieler/3089,28, 
276,Lesley Manyathela,https://www.transfermarkt.co.uk/lesley-manyathela/profil/spieler/216351,19, 
277,Sibusiso Zuma,https://www.transfermarkt.co.uk/sibusiso-zuma/profil/spieler/14921,26, 
278,Georgios Koumantarakis,https://www.transfermarkt.co.uk/georgios-koumantarakis/profil/spieler/2897,27, 
279,André Arendse,https://www.transfermarkt.co.uk/andre-arendse/profil/spieler/39559,34, 
280,Mbulelo Mabizela,https://www.transfermarkt.co.uk/mbulelo-mabizela/profil/spieler/8978,20, 
281,Cyril Nzama,https://www.transfermarkt.co.uk/cyril-nzama/profil/spieler/38462,27, 
282,Pierre Issa,https://www.transfermarkt.co.uk/pierre-issa/profil/spieler/28950,25, 
