,name,link,age,value
72,Paolo Negro,https://www.transfermarkt.co.uk/paolo-negro/profil/spieler/5835,21, 
73,Alessandro Costacurta,https://www.transfermarkt.co.uk/alessandro-costacurta/profil/spieler/10055,27, 
74,Amedeo Carboni,https://www.transfermarkt.co.uk/amedeo-carboni/profil/spieler/7566,28, 
75,Daniele Carnasciali,https://www.transfermarkt.co.uk/daniele-carnasciali/profil/spieler/146676,26, 
76,Mauro Tassotti,https://www.transfermarkt.co.uk/mauro-tassotti/profil/spieler/102483,33, 
77,Dino Baggio,https://www.transfermarkt.co.uk/dino-baggio/profil/spieler/5843,21, 
78,Nicola Berti,https://www.transfermarkt.co.uk/nicola-berti/profil/spieler/102473,26, 
79,Stefano Eranio,https://www.transfermarkt.co.uk/stefano-eranio/profil/spieler/4227,26, 
80,Alberigo Evani,https://www.transfermarkt.co.uk/alberigo-evani/profil/spieler/102475,30, 
81,Giovanni Stroppa,https://www.transfermarkt.co.uk/giovanni-stroppa/profil/spieler/167574,25, 
82,Roberto Mancini,https://www.transfermarkt.co.uk/roberto-mancini/profil/spieler/68204,28, 
83,Gianfranco Zola,https://www.transfermarkt.co.uk/gianfranco-zola/profil/spieler/3177,26, 
84,Pierluigi Casiraghi,https://www.transfermarkt.co.uk/pierluigi-casiraghi/profil/spieler/102485,24, 
85,Giuseppe Signori,https://www.transfermarkt.co.uk/giuseppe-signori/profil/spieler/3526,25, 
86,Sergio Goycochea,https://www.transfermarkt.co.uk/sergio-goycochea/profil/spieler/102200,29, 
87,Norberto Scoponi,https://www.transfermarkt.co.uk/norberto-scoponi/profil/spieler/102216,32, 
88,Jorge Borelli,https://www.transfermarkt.co.uk/jorge-borelli/profil/spieler/102190,28, 
89,Néstor Sensini,https://www.transfermarkt.co.uk/nestor-sensini/profil/spieler/5882,26, 
90,Fernando Cáceres,https://www.transfermarkt.co.uk/fernando-caceres/profil/spieler/7540,24, 
91,José Antonio Chamot,https://www.transfermarkt.co.uk/jose-antonio-chamot/profil/spieler/5805,24, 
92,Alejandro Mancuso,https://www.transfermarkt.co.uk/alejandro-mancuso/profil/spieler/102207,24, 
93,Roberto Carlos Monserrat,https://www.transfermarkt.co.uk/roberto-carlos-monserrat/profil/spieler/222759,24, 
94,Diego Simeone,https://www.transfermarkt.co.uk/diego-simeone/profil/spieler/5841,23, 
95,José Basualdo,https://www.transfermarkt.co.uk/jose-basualdo/profil/spieler/84624,30, 
96,Diego Maradona,https://www.transfermarkt.co.uk/diego-maradona/profil/spieler/8024,32, 
97,Néstor Gorosito,https://www.transfermarkt.co.uk/nestor-gorosito/profil/spieler/172602,29, 
98,Ramón Medina Bello,https://www.transfermarkt.co.uk/ramon-medina-bello/profil/spieler/102208,27, 
99,Claudio Caniggia,https://www.transfermarkt.co.uk/claudio-caniggia/profil/spieler/10367,26, 
100,Abel Balbo,https://www.transfermarkt.co.uk/abel-balbo/profil/spieler/102187,27, 
101,Luis Islas,https://www.transfermarkt.co.uk/luis-islas/profil/spieler/102204,27, 
102,Sergio Vázquez,https://www.transfermarkt.co.uk/sergio-vazquez/profil/spieler/102219,27, 
103,Néstor Craviotto,https://www.transfermarkt.co.uk/nestor-craviotto/profil/spieler/233277,29, 
104,Oscar Ruggeri,https://www.transfermarkt.co.uk/oscar-ruggeri/profil/spieler/102214,31, 
105,Carlos Mac Allister,https://www.transfermarkt.co.uk/carlos-mac-allister/profil/spieler/222757,25, 
106,Hernán Edgardo Díaz,https://www.transfermarkt.co.uk/hernan-edgardo-diaz/profil/spieler/102196,28, 
107,Fernando Redondo,https://www.transfermarkt.co.uk/fernando-redondo/profil/spieler/5811,24, 
108,Gustavo Miguel Zapata,https://www.transfermarkt.co.uk/gustavo-miguel-zapata/profil/spieler/556588,25, 
109,Diego Cagna,https://www.transfermarkt.co.uk/diego-cagna/profil/spieler/19950,23, 
110,Hugo Pérez,https://www.transfermarkt.co.uk/hugo-perez/profil/spieler/102210,24, 
111,Ariel Ortega,https://www.transfermarkt.co.uk/ariel-ortega/profil/spieler/4147,19, 
112,Leonardo Rodríguez,https://www.transfermarkt.co.uk/leonardo-rodriguez/profil/spieler/102212,26, 
113,Claudio García,https://www.transfermarkt.co.uk/claudio-garcia/profil/spieler/486311,29, 
114,Gabriel Batistuta,https://www.transfermarkt.co.uk/gabriel-batistuta/profil/spieler/5959,24, 
115,Joseph-Antoine Bell,https://www.transfermarkt.co.uk/joseph-antoine-bell/profil/spieler/102600,38, 
116,Jacques Songo'o,https://www.transfermarkt.co.uk/jacques-songoo/profil/spieler/102615,29, 
117,Victor N'Dip,https://www.transfermarkt.co.uk/victor-ndip/profil/spieler/102613,25, 
118,Rigobert Song,https://www.transfermarkt.co.uk/rigobert-song/profil/spieler/1419,17, 
119,Stephen Tataw,https://www.transfermarkt.co.uk/stephen-tataw/profil/spieler/102616,30, 
120,Émile Mbouh,https://www.transfermarkt.co.uk/emile-mbouh/profil/spieler/102610,27, 
121,Emmanuel Mabdean,https://www.transfermarkt.co.uk/emmanuel-mabdean/profil/spieler/102607,24, 
122,Jean-Pierre Fiala,https://www.transfermarkt.co.uk/jean-pierre-fiala/profil/spieler/102603,24, 
123,André Kana-Biyik,https://www.transfermarkt.co.uk/andre-kana-biyik/profil/spieler/102604,27, 
124,Georges Mouyeme,https://www.transfermarkt.co.uk/georges-mouyeme/profil/spieler/102609,22, 
125,François Omam-Biyik,https://www.transfermarkt.co.uk/francois-omam-biyik/profil/spieler/102614,27, 
126,Alphonse Tchami,https://www.transfermarkt.co.uk/alphonse-tchami/profil/spieler/25272,21, 
127,Thomas N'Kono,https://www.transfermarkt.co.uk/thomas-nkono/profil/spieler/102612,37, 
128,Samuel Ekemé,https://www.transfermarkt.co.uk/samuel-ekeme/profil/spieler/102601,26, 
129,Hans Agbo,https://www.transfermarkt.co.uk/hans-agbo/profil/spieler/102597,25, 
130,Raymond Kalla,https://www.transfermarkt.co.uk/raymond-kalla/profil/spieler/1594,18, 
131,Thomas Libiih,https://www.transfermarkt.co.uk/thomas-libiih/profil/spieler/102605,25, 
132,Louis M'Fédé,https://www.transfermarkt.co.uk/louis-mfede/profil/spieler/102611,32, 
133,Serge-Paul Loga,https://www.transfermarkt.co.uk/serge-paul-loga/profil/spieler/102606,23, 
134,Roger Fetumba,https://www.transfermarkt.co.uk/roger-fetumba/profil/spieler/174511,27, 
135,Marc-Vivien Foé,https://www.transfermarkt.co.uk/marc-vivien-foe/profil/spieler/3889,18, 
136,Jean-Jacques Missé-Missé,https://www.transfermarkt.co.uk/jean-jacques-misse-misse/profil/spieler/15540,24, 
137,Roger Milla,https://www.transfermarkt.co.uk/roger-milla/profil/spieler/88989,41, 
138,David Embe,https://www.transfermarkt.co.uk/david-embe/profil/spieler/102602,19, 
139,Einar Rossbach,https://www.transfermarkt.co.uk/einar-rossbach/profil/spieler/239078,28, 
140,Erik Thorstvedt,https://www.transfermarkt.co.uk/erik-thorstvedt/profil/spieler/97270,30, 
141,Ola By Rise,https://www.transfermarkt.co.uk/ola-by-rise/profil/spieler/102504,32, 
142,Ole Einar Martinsen,https://www.transfermarkt.co.uk/ole-einar-martinsen/profil/spieler/179176,26, 
143,Ronny Johnsen,https://www.transfermarkt.co.uk/ronny-johnsen/profil/spieler/3578,24, 
144,Roger Nilsen,https://www.transfermarkt.co.uk/roger-nilsen/profil/spieler/102509,23, 
145,Stig Inge Björnebye,https://www.transfermarkt.co.uk/stig-inge-bjornebye/profil/spieler/102510,23, 
146,Gunnar Halle,https://www.transfermarkt.co.uk/gunnar-halle/profil/spieler/102506,27, 
147,Henning Berg,https://www.transfermarkt.co.uk/henning-berg/profil/spieler/3823,23, 
148,Tom Kare Staurvik,https://www.transfermarkt.co.uk/tom-kare-staurvik/profil/spieler/104875,23, 
149,Kjetil-André Rekdal,https://www.transfermarkt.co.uk/kjetil-andre-rekdal/profil/spieler/350,24, 
150,Jan Ove Pedersen,https://www.transfermarkt.co.uk/jan-ove-pedersen/profil/spieler/3046,24, 
151,Örjan Berg,https://www.transfermarkt.co.uk/orjan-berg/profil/spieler/6559,24, 
152,Stale Solbakken,https://www.transfermarkt.co.uk/stale-solbakken/profil/spieler/103653,25, 
153,Roar Strand,https://www.transfermarkt.co.uk/roar-strand/profil/spieler/12383,23, 
154,Öyvind Leonhardsen,https://www.transfermarkt.co.uk/oyvind-leonhardsen/profil/spieler/4071,22, 
155,Mons Ivar Mjelde,https://www.transfermarkt.co.uk/mons-ivar-mjelde/profil/spieler/106845,25, 
156,Geir Frigard,https://www.transfermarkt.co.uk/geir-frigard/profil/spieler/8591,22, 
157,Jostein Flo,https://www.transfermarkt.co.uk/jostein-flo/profil/spieler/102505,28, 
158,Göran Sörloth,https://www.transfermarkt.co.uk/goran-sorloth/profil/spieler/97269,30, 
159,Frode Olsen,https://www.transfermarkt.co.uk/frode-olsen/profil/spieler/26424,25, 
160,Frode Grodas,https://www.transfermarkt.co.uk/frode-grodas/profil/spieler/263,28, 
161,Rune Bratseth,https://www.transfermarkt.co.uk/rune-bratseth/profil/spieler/13804,32, 
162,Tore Pedersen,https://www.transfermarkt.co.uk/tore-pedersen/profil/spieler/99931,23, 
163,Erland Johnsen,https://www.transfermarkt.co.uk/erland-johnsen/profil/spieler/95371,26, 
164,Dan Eggen,https://www.transfermarkt.co.uk/dan-eggen/profil/spieler/6819,23, 
165,Geirmund Brendesaeter,https://www.transfermarkt.co.uk/geirmund-brendesaeter/profil/spieler/14830,23, 
166,Kalle Löken,https://www.transfermarkt.co.uk/kalle-loken/profil/spieler/102508,26, 
167,Jörn Gunnar Karlsrud,https://www.transfermarkt.co.uk/jorn-gunnar-karlsrud/profil/spieler/215664,27, 
168,Kare Ingebrigtsen,https://www.transfermarkt.co.uk/kare-ingebrigtsen/profil/spieler/173071,27, 
169,Alf-Inge Haland,https://www.transfermarkt.co.uk/alf-inge-haland/profil/spieler/107179,20, 
170,Runar Berg,https://www.transfermarkt.co.uk/runar-berg/profil/spieler/24072,22, 
171,Vegard Skogheim,https://www.transfermarkt.co.uk/vegard-skogheim/profil/spieler/38807,27, 
172,Erik Mykland,https://www.transfermarkt.co.uk/erik-mykland/profil/spieler/544,21, 
173,Lars Bohinen,https://www.transfermarkt.co.uk/lars-bohinen/profil/spieler/102503,23, 
174,Mini Jakobsen,https://www.transfermarkt.co.uk/mini-jakobsen/profil/spieler/102507,27, 
175,Egil Östenstad,https://www.transfermarkt.co.uk/egil-ostenstad/profil/spieler/3705,21, 
176,Frank Strandli,https://www.transfermarkt.co.uk/frank-strandli/profil/spieler/172184,21, 
177,Jan Aage Fjörtoft,https://www.transfermarkt.co.uk/jan-aage-fjortoft/profil/spieler/514,26, 
178,Sigurd Rushfeldt,https://www.transfermarkt.co.uk/sigurd-rushfeldt/profil/spieler/2959,20, 
179,Tony Meola,https://www.transfermarkt.co.uk/tony-meola/profil/spieler/26843,24, 
180,Brad Friedel,https://www.transfermarkt.co.uk/brad-friedel/profil/spieler/3476,22, 
181,Cle Kooiman,https://www.transfermarkt.co.uk/cle-kooiman/profil/spieler/102006,28, 
182,Mike Lapper,https://www.transfermarkt.co.uk/mike-lapper/profil/spieler/102012,22, 
183,Alexi Lalas,https://www.transfermarkt.co.uk/alexi-lalas/profil/spieler/91919,23, 
184,Desmond Armstrong,https://www.transfermarkt.co.uk/desmond-armstrong/profil/spieler/189258,28, 
185,Dominic Kinnear,https://www.transfermarkt.co.uk/dominic-kinnear/profil/spieler/222715,25, 
186,Mark Chung,https://www.transfermarkt.co.uk/mark-chung/profil/spieler/26996,23, 
187,Brian Quinn,https://www.transfermarkt.co.uk/brian-quinn/profil/spieler/294520,33, 
188,Paul Caligiuri,https://www.transfermarkt.co.uk/paul-caligiuri/profil/spieler/5202,29, 
189,Claudio Reyna,https://www.transfermarkt.co.uk/claudio-reyna/profil/spieler/3475,19, 
190,John Harkes,https://www.transfermarkt.co.uk/john-harkes/profil/spieler/102005,26, 
191,Hugo Pérez,https://www.transfermarkt.co.uk/hugo-perez/profil/spieler/102013,29, 
192,Jean Harbor,https://www.transfermarkt.co.uk/jean-harbor/profil/spieler/420996,27, 
193,Bruce Murray,https://www.transfermarkt.co.uk/bruce-murray/profil/spieler/235537,27, 
194,Eric Wynalda,https://www.transfermarkt.co.uk/eric-wynalda/profil/spieler/17877,24, 
195,Joe-Max Moore,https://www.transfermarkt.co.uk/joe-max-moore/profil/spieler/1529,22, 
196,Juergen Sommer,https://www.transfermarkt.co.uk/juergen-sommer/profil/spieler/102009,24, 
197,Mike Burns,https://www.transfermarkt.co.uk/mike-burns/profil/spieler/102010,22, 
198,Marcelo Balboa,https://www.transfermarkt.co.uk/marcelo-balboa/profil/spieler/102004,25, 
199,Thomas Dooley,https://www.transfermarkt.co.uk/thomas-dooley/profil/spieler/84552,32, 
200,Jeff Agoos,https://www.transfermarkt.co.uk/jeff-agoos/profil/spieler/30591,25, 
201,Fernando Clavijo,https://www.transfermarkt.co.uk/fernando-clavijo/profil/spieler/102015,36, 
202,Mike Sorber,https://www.transfermarkt.co.uk/mike-sorber/profil/spieler/102008,22, 
203,Dario Brose,https://www.transfermarkt.co.uk/dario-brose/profil/spieler/167048,23, 
204,Chad Deering,https://www.transfermarkt.co.uk/chad-deering/profil/spieler/27728,22, 
205,Tab Ramos,https://www.transfermarkt.co.uk/tab-ramos/profil/spieler/102007,26, 
206,Chris Henderson,https://www.transfermarkt.co.uk/chris-henderson/profil/spieler/27000,22, 
207,Brian Bliss,https://www.transfermarkt.co.uk/brian-bliss/profil/spieler/100822,27, 
208,Roy Wegerle,https://www.transfermarkt.co.uk/roy-wegerle/profil/spieler/102014,29, 
209,Cobi Jones,https://www.transfermarkt.co.uk/cobi-jones/profil/spieler/3486,23, 
210,Earnie Stewart,https://www.transfermarkt.co.uk/earnie-stewart/profil/spieler/4463,24, 
211,Frank Klopas,https://www.transfermarkt.co.uk/frank-klopas/profil/spieler/102011,26, 
212,Jorge Campos,https://www.transfermarkt.co.uk/jorge-campos/profil/spieler/102513,26, 
213,Adrián Chávez,https://www.transfermarkt.co.uk/adrian-chavez/profil/spieler/102522,31, 
214,Raúl Gutiérrez,https://www.transfermarkt.co.uk/raul-gutierrez/profil/spieler/102525,26, 
215,Francisco Ramírez,https://www.transfermarkt.co.uk/francisco-ramirez/profil/spieler/294611,27, 
216,Juan Ramírez,https://www.transfermarkt.co.uk/juan-ramirez/profil/spieler/102520,24, 
217,Masahiro Nasukawa,https://www.transfermarkt.co.uk/masahiro-nasukawa/profil/spieler/102517,6, 
218,Juan Carlos Chávez,https://www.transfermarkt.co.uk/juan-carlos-chavez/profil/spieler/102514,26, 
219,Jorge Rodríguez,https://www.transfermarkt.co.uk/jorge-rodriguez/profil/spieler/102526,25, 
220,Miguel España,https://www.transfermarkt.co.uk/miguel-espana/profil/spieler/118178,29, 
221,Jorge Castaneda,https://www.transfermarkt.co.uk/jorge-castaneda/profil/spieler/438635,23, 
222,Joaquín del Olmo,https://www.transfermarkt.co.uk/joaquin-del-olmo/profil/spieler/102521,24, 
223,Benjamín Galindo,https://www.transfermarkt.co.uk/benjamin-galindo/profil/spieler/102524,32, 
224,Juan Uribe,https://www.transfermarkt.co.uk/juan-uribe/profil/spieler/207681,27, 
225,Luis Enrique Flores,https://www.transfermarkt.co.uk/luis-enrique-flores/profil/spieler/118179,31, 
226,Hugo Sánchez,https://www.transfermarkt.co.uk/hugo-sanchez/profil/spieler/84528,34, 
227,Luis Valdez,https://www.transfermarkt.co.uk/luis-valdez/profil/spieler/102529,28, 
228,Félix Fernández,https://www.transfermarkt.co.uk/felix-fernandez/profil/spieler/80008,25, 
229,José Luis Salgado,https://www.transfermarkt.co.uk/jose-luis-salgado/profil/spieler/102527,27, 
230,Miguel Herrera,https://www.transfermarkt.co.uk/miguel-herrera/profil/spieler/222706,25, 
231,Claudio Suárez,https://www.transfermarkt.co.uk/claudio-suarez/profil/spieler/39494,24, 
232,Ignacio Ambriz,https://www.transfermarkt.co.uk/ignacio-ambriz/profil/spieler/102511,28, 
233,Marcelino Bernal,https://www.transfermarkt.co.uk/marcelino-bernal/profil/spieler/102512,29, 
234,Missael Espinoza,https://www.transfermarkt.co.uk/missael-espinoza/profil/spieler/102523,28, 
235,Jaime Ordiales,https://www.transfermarkt.co.uk/jaime-ordiales/profil/spieler/102895,30, 
236,Roberto Andrade,https://www.transfermarkt.co.uk/roberto-andrade/profil/spieler/371689,25, 
237,Ramón Ramírez,https://www.transfermarkt.co.uk/ramon-ramirez/profil/spieler/39489,24, 
238,Alberto García Aspe,https://www.transfermarkt.co.uk/alberto-garcia-aspe/profil/spieler/102515,26, 
239,Luis García,https://www.transfermarkt.co.uk/luis-garcia/profil/spieler/80024,24, 
240,David Patiño,https://www.transfermarkt.co.uk/david-patino/profil/spieler/167908,25, 
241,Carlos Hermosillo,https://www.transfermarkt.co.uk/carlos-hermosillo/profil/spieler/102516,28, 
242,Luis Roberto Alves,https://www.transfermarkt.co.uk/luis-roberto-alves/profil/spieler/102519,26, 
243,Luis Salvador,https://www.transfermarkt.co.uk/luis-salvador/profil/spieler/102528,25, 
244,In-Young Choi,https://www.transfermarkt.co.uk/in-young-choi/profil/spieler/101572,31, 
245,Woon-Jae Lee,https://www.transfermarkt.co.uk/woon-jae-lee/profil/spieler/27407,20, 
246,Jong Hwa Lee,https://www.transfermarkt.co.uk/jong-hwa-lee/profil/spieler/101591,30, 
247,Jung-Bae Park,https://www.transfermarkt.co.uk/jung-bae-park/profil/spieler/101593,26, 
248,Ik-su Ahn,https://www.transfermarkt.co.uk/ik-su-ahn/profil/spieler/101584,28, 
249,Myung-Bo Hong,https://www.transfermarkt.co.uk/myung-bo-hong/profil/spieler/101574,24, 
250,Jeong-Woon Ko,https://www.transfermarkt.co.uk/jeong-woon-ko/profil/spieler/101578,27, 
251,Jin-ho Jo,https://www.transfermarkt.co.uk/jin-ho-jo/profil/spieler/101585,19, 
252,Young-Jin Lee,https://www.transfermarkt.co.uk/young-jin-lee/profil/spieler/27090,29, 
253,Moon-Sik Choi,https://www.transfermarkt.co.uk/moon-sik-choi/profil/spieler/101587,22, 
254,Joo-Sung Kim,https://www.transfermarkt.co.uk/joo-sung-kim/profil/spieler/84026,27, 
255,Chul-Woo Park,https://www.transfermarkt.co.uk/chul-woo-park/profil/spieler/101582,27, 
256,Jong Son Chung,https://www.transfermarkt.co.uk/jong-son-chung/profil/spieler/101588,27, 
257,Pan Keun Kim,https://www.transfermarkt.co.uk/pan-keun-kim/profil/spieler/101577,27, 
258,Young Il Choi,https://www.transfermarkt.co.uk/young-il-choi/profil/spieler/101573,27, 
259,Sang-Bum Gu,https://www.transfermarkt.co.uk/sang-bum-gu/profil/spieler/101589,29, 
260,Hong-ki Shin,https://www.transfermarkt.co.uk/hong-ki-shin/profil/spieler/101583,25, 
261,Dae Shik Choi,https://www.transfermarkt.co.uk/dae-shik-choi/profil/spieler/101586,22, 
262,Seok-Ju Ha,https://www.transfermarkt.co.uk/seok-ju-ha/profil/spieler/101590,25, 
263,Jeong-won Seo,https://www.transfermarkt.co.uk/jeong-won-seo/profil/spieler/29470,22, 
264,Jeong-yun No,https://www.transfermarkt.co.uk/jeong-yun-no/profil/spieler/101581,22, 
265,Seon-hong Hwang,https://www.transfermarkt.co.uk/seon-hong-hwang/profil/spieler/101575,24, 
266,Mohammad Al-Deayea,https://www.transfermarkt.co.uk/mohammad-al-deayea/profil/spieler/39364,20, 
267,Ibrahim Al-Helwah,https://www.transfermarkt.co.uk/ibrahim-al-helwah/profil/spieler/101774,20, 
268,Ahmed Jamil Madani,https://www.transfermarkt.co.uk/ahmed-jamil-madani/profil/spieler/101766,23, 
269,Yassir Al Taifi,https://www.transfermarkt.co.uk/yassir-al-taifi/profil/spieler/101772,22, 
270,Sulaiman Al-Reshoudi,https://www.transfermarkt.co.uk/sulaiman-al-reshoudi/profil/spieler/536456,20, 
271,Abdullah Sulaiman Zubromawi,https://www.transfermarkt.co.uk/abdullah-sulaiman-zubromawi/profil/spieler/101778,19, 
272,Fahad Al Bishi,https://www.transfermarkt.co.uk/fahad-al-bishi/profil/spieler/101760,27, 
273,Hamzah Saleh,https://www.transfermarkt.co.uk/hamzah-saleh/profil/spieler/101777,26, 
274,Salem Al-Alawi,https://www.transfermarkt.co.uk/salem-al-alawi/profil/spieler/449832,20, 
