,name,link,age,value
127,Aleksandr Uvarov,https://www.transfermarkt.co.uk/aleksandr-uvarov/profil/spieler/182845,29, 
128,Vagiz Khidiyatullin,https://www.transfermarkt.co.uk/vagiz-khidiyatullin/profil/spieler/118261,30, 
129,Sergiy Shmatovalenko,https://www.transfermarkt.co.uk/sergiy-shmatovalenko/profil/spieler/96524,22, 
130,Vasili Kulkov,https://www.transfermarkt.co.uk/vasili-kulkov/profil/spieler/67114,23, 
131,Sergey Gorlukovich,https://www.transfermarkt.co.uk/sergey-gorlukovich/profil/spieler/21657,27, 
132,Oleg Luzhny,https://www.transfermarkt.co.uk/oleg-luzhny/profil/spieler/3196,20, 
133,Vadym Tyshchenko,https://www.transfermarkt.co.uk/vadym-tyshchenko/profil/spieler/214382,26, 
134,Oleksiy Mykhaylychenko,https://www.transfermarkt.co.uk/oleksiy-mykhaylychenko/profil/spieler/101040,26, 
135,Andrey Zygmantovich,https://www.transfermarkt.co.uk/andrey-zygmantovich/profil/spieler/181632,26, 
136,Andrey Kanchelskis,https://www.transfermarkt.co.uk/andrey-kanchelskis/profil/spieler/3742,20, 
137,Vasyl Rats,https://www.transfermarkt.co.uk/vasyl-rats/profil/spieler/106540,28, 
138,Valeri Broshin,https://www.transfermarkt.co.uk/valeri-broshin/profil/spieler/88127,26, 
139,Oleksandr Zavarov,https://www.transfermarkt.co.uk/oleksandr-zavarov/profil/spieler/107149,28, 
140,Igor Dobrovolski,https://www.transfermarkt.co.uk/igor-dobrovolski/profil/spieler/69814,21, 
141,Igor Kolyvanov,https://www.transfermarkt.co.uk/igor-kolyvanov/profil/spieler/88141,21, 
142,Sergey Rodionov,https://www.transfermarkt.co.uk/sergey-rodionov/profil/spieler/88146,26, 
143,Igor Belanov,https://www.transfermarkt.co.uk/igor-belanov/profil/spieler/85752,28, 
144,Yuri Savichev,https://www.transfermarkt.co.uk/yuri-savichev/profil/spieler/84670,24, 
145,Sergey Kiryakov,https://www.transfermarkt.co.uk/sergey-kiryakov/profil/spieler/10368,19, 
146,Ahmed Shobeir,https://www.transfermarkt.co.uk/ahmed-shobeir/profil/spieler/101263,28, 
147,Fawzi Gamal,https://www.transfermarkt.co.uk/fawzi-gamal/profil/spieler/173548,-, 
148,Ashraf Kasem,https://www.transfermarkt.co.uk/ashraf-kasem/profil/spieler/101259,22, 
149,Hesham Yakan,https://www.transfermarkt.co.uk/hesham-yakan/profil/spieler/101267,26, 
150,Ahmed Ramzy,https://www.transfermarkt.co.uk/ahmed-ramzy/profil/spieler/101261,23, 
151,Gamal Abdelhamid,https://www.transfermarkt.co.uk/gamal-abdelhamid/profil/spieler/101256,31, 
152,Saber Eid,https://www.transfermarkt.co.uk/saber-eid/profil/spieler/102031,30, 
153,Ahmed El Kass,https://www.transfermarkt.co.uk/ahmed-el-kass/profil/spieler/101258,23, 
154,Magdy Tolba,https://www.transfermarkt.co.uk/magdy-tolba/profil/spieler/101266,25, 
155,Taher Abouzaid,https://www.transfermarkt.co.uk/taher-abouzaid/profil/spieler/101257,27, 
156,Adel Abdelrahman,https://www.transfermarkt.co.uk/adel-abdelrahman/profil/spieler/102029,21, 
157,Ayman Shawky,https://www.transfermarkt.co.uk/ayman-shawky/profil/spieler/101262,26, 
158,Ayman Taher,https://www.transfermarkt.co.uk/ayman-taher/profil/spieler/101265,23, 
159,Ayman Ragab,https://www.transfermarkt.co.uk/ayman-ragab/profil/spieler/173549,-, 
160,Hany Ramzy,https://www.transfermarkt.co.uk/hany-ramzy/profil/spieler/17,20, 
161,Rabie Yassin,https://www.transfermarkt.co.uk/rabie-yassin/profil/spieler/101268,28, 
162,Ibrahim Hassan,https://www.transfermarkt.co.uk/ibrahim-hassan/profil/spieler/39597,22, 
163,Alaa Mayhoob,https://www.transfermarkt.co.uk/alaa-mayhoob/profil/spieler/153399,27, 
164,Osama Oraby,https://www.transfermarkt.co.uk/osama-oraby/profil/spieler/101260,27, 
165,Magdi Abdelghani,https://www.transfermarkt.co.uk/magdi-abdelghani/profil/spieler/101255,29, 
166,Tarek Soliman,https://www.transfermarkt.co.uk/tarek-soliman/profil/spieler/101264,27, 
167,Ismail Youssef,https://www.transfermarkt.co.uk/ismail-youssef/profil/spieler/101269,25, 
168,Hossam Hassan,https://www.transfermarkt.co.uk/hossam-hassan/profil/spieler/38171,22, 
169,Walter Zenga,https://www.transfermarkt.co.uk/walter-zenga/profil/spieler/116754,29, 
170,Gianluca Pagliuca,https://www.transfermarkt.co.uk/gianluca-pagliuca/profil/spieler/5985,22, 
171,Ciro Ferrara,https://www.transfermarkt.co.uk/ciro-ferrara/profil/spieler/5749,22, 
172,Paolo Maldini,https://www.transfermarkt.co.uk/paolo-maldini/profil/spieler/5803,21, 
173,Luigi De Agostini,https://www.transfermarkt.co.uk/luigi-de-agostini/profil/spieler/118258,28, 
174,Luca Fusi,https://www.transfermarkt.co.uk/luca-fusi/profil/spieler/118253,26, 
175,Carlo Ancelotti,https://www.transfermarkt.co.uk/carlo-ancelotti/profil/spieler/116679,30, 
176,Fernando De Napoli,https://www.transfermarkt.co.uk/fernando-de-napoli/profil/spieler/116755,25, 
177,Roberto Donadoni,https://www.transfermarkt.co.uk/roberto-donadoni/profil/spieler/102474,25, 
178,Roberto Baggio,https://www.transfermarkt.co.uk/roberto-baggio/profil/spieler/4153,22, 
179,Andrea Carnevale,https://www.transfermarkt.co.uk/andrea-carnevale/profil/spieler/120380,28, 
180,Aldo Serena,https://www.transfermarkt.co.uk/aldo-serena/profil/spieler/116741,29, 
181,Stefano Tacconi,https://www.transfermarkt.co.uk/stefano-tacconi/profil/spieler/118257,32, 
182,Franco Baresi,https://www.transfermarkt.co.uk/franco-baresi/profil/spieler/42049,29, 
183,Riccardo Ferri,https://www.transfermarkt.co.uk/riccardo-ferri/profil/spieler/118251,25, 
184,Pietro Vierchowod,https://www.transfermarkt.co.uk/pietro-vierchowod/profil/spieler/116750,30, 
185,Giuseppe Bergomi,https://www.transfermarkt.co.uk/giuseppe-bergomi/profil/spieler/107860,25, 
186,Massimo Crippa,https://www.transfermarkt.co.uk/massimo-crippa/profil/spieler/120377,24, 
187,Nicola Berti,https://www.transfermarkt.co.uk/nicola-berti/profil/spieler/102473,22, 
188,Giancarlo Marocchi,https://www.transfermarkt.co.uk/giancarlo-marocchi/profil/spieler/173739,23, 
189,Giuseppe Giannini,https://www.transfermarkt.co.uk/giuseppe-giannini/profil/spieler/118254,24, 
190,Roberto Mancini,https://www.transfermarkt.co.uk/roberto-mancini/profil/spieler/68204,24, 
191,Salvatore Schillaci,https://www.transfermarkt.co.uk/salvatore-schillaci/profil/spieler/90513,24, 
192,Gianluca Vialli,https://www.transfermarkt.co.uk/gianluca-vialli/profil/spieler/16036,24, 
193,Joseph-Antoine Bell,https://www.transfermarkt.co.uk/joseph-antoine-bell/profil/spieler/102600,34, 
194,Jacques Songo'o,https://www.transfermarkt.co.uk/jacques-songoo/profil/spieler/102615,25, 
195,Victor N'Dip,https://www.transfermarkt.co.uk/victor-ndip/profil/spieler/102613,21, 
196,Benjamin Massing,https://www.transfermarkt.co.uk/benjamin-massing/profil/spieler/250992,27, 
197,Bertin Ebwellé,https://www.transfermarkt.co.uk/bertin-ebwelle/profil/spieler/250975,26, 
198,Émile Mbouh,https://www.transfermarkt.co.uk/emile-mbouh/profil/spieler/102610,23, 
199,Thomas Libiih,https://www.transfermarkt.co.uk/thomas-libiih/profil/spieler/102605,21, 
200,Cyrille Makanaky,https://www.transfermarkt.co.uk/cyrille-makanaky/profil/spieler/250990,24, 
201,André Kana-Biyik,https://www.transfermarkt.co.uk/andre-kana-biyik/profil/spieler/102604,23, 
202,Eugéne Ekéké,https://www.transfermarkt.co.uk/eugene-ekeke/profil/spieler/250977,29, 
203,François Omam-Biyik,https://www.transfermarkt.co.uk/francois-omam-biyik/profil/spieler/102614,23, 
204,Thomas N'Kono,https://www.transfermarkt.co.uk/thomas-nkono/profil/spieler/102612,33, 
205,Alphonse Yombi,https://www.transfermarkt.co.uk/alphonse-yombi/profil/spieler/258069,20, 
206,Jules Onana,https://www.transfermarkt.co.uk/jules-onana/profil/spieler/251001,25, 
207,Emmanuel Kundé,https://www.transfermarkt.co.uk/emmanuel-kunde/profil/spieler/133320,32, 
208,Stephen Tataw,https://www.transfermarkt.co.uk/stephen-tataw/profil/spieler/102616,26, 
209,Louis M'Fédé,https://www.transfermarkt.co.uk/louis-mfede/profil/spieler/102611,28, 
210,Roger Feutmba,https://www.transfermarkt.co.uk/roger-feutmba/profil/spieler/258071,20, 
211,Emmanuel Mabdean,https://www.transfermarkt.co.uk/emmanuel-mabdean/profil/spieler/102607,20, 
212,Jean-Claude Pagal,https://www.transfermarkt.co.uk/jean-claude-pagal/profil/spieler/145675,24, 
213,Boneventure Djonkep,https://www.transfermarkt.co.uk/boneventure-djonkep/profil/spieler/250971,27, 
214,Roger Milla,https://www.transfermarkt.co.uk/roger-milla/profil/spieler/88989,37, 
215,Ángel Comizzo,https://www.transfermarkt.co.uk/angel-comizzo/profil/spieler/106974,27, 
216,Sergio Goycochea,https://www.transfermarkt.co.uk/sergio-goycochea/profil/spieler/102200,25, 
217,Nèstor Lorenzo,https://www.transfermarkt.co.uk/nestor-lorenzo/profil/spieler/106977,23, 
218,Fernando Gamboa,https://www.transfermarkt.co.uk/fernando-gamboa/profil/spieler/9918,18, 
219,Néstor Fabbri,https://www.transfermarkt.co.uk/nestor-fabbri/profil/spieler/5446,21, 
220,Oscar Ruggeri,https://www.transfermarkt.co.uk/oscar-ruggeri/profil/spieler/102214,27, 
221,Pedro Monzón,https://www.transfermarkt.co.uk/pedro-monzon/profil/spieler/106978,27, 
222,Darío Franco,https://www.transfermarkt.co.uk/dario-franco/profil/spieler/233278,20, 
223,Pedro Troglio,https://www.transfermarkt.co.uk/pedro-troglio/profil/spieler/106981,23, 
224,Ricardo Giusti,https://www.transfermarkt.co.uk/ricardo-giusti/profil/spieler/106976,32, 
225,David Bisconti,https://www.transfermarkt.co.uk/david-bisconti/profil/spieler/430213,20, 
226,Jorge Burruchaga,https://www.transfermarkt.co.uk/jorge-burruchaga/profil/spieler/106972,26, 
227,Ramón Medina Bello,https://www.transfermarkt.co.uk/ramon-medina-bello/profil/spieler/102208,23, 
228,Antonio Mohamed,https://www.transfermarkt.co.uk/antonio-mohamed/profil/spieler/138607,19, 
229,Abel Balbo,https://www.transfermarkt.co.uk/abel-balbo/profil/spieler/102187,23, 
230,Nery Pumpido,https://www.transfermarkt.co.uk/nery-pumpido/profil/spieler/116737,31, 
231,Fabián Cancelarich,https://www.transfermarkt.co.uk/fabian-cancelarich/profil/spieler/106961,23, 
232,José Serrizuela,https://www.transfermarkt.co.uk/jose-serrizuela/profil/spieler/107832,27, 
233,Edgardo Bauza,https://www.transfermarkt.co.uk/edgardo-bauza/profil/spieler/106971,31, 
234,Néstor Sensini,https://www.transfermarkt.co.uk/nestor-sensini/profil/spieler/5882,22, 
235,Juan Simón,https://www.transfermarkt.co.uk/juan-simon/profil/spieler/106980,29, 
236,Fabian Basualdo,https://www.transfermarkt.co.uk/fabian-basualdo/profil/spieler/233276,25, 
237,Sergio Batista,https://www.transfermarkt.co.uk/sergio-batista/profil/spieler/106970,26, 
238,José Basualdo,https://www.transfermarkt.co.uk/jose-basualdo/profil/spieler/84624,26, 
239,Julio Olarticoechea,https://www.transfermarkt.co.uk/julio-olarticoechea/profil/spieler/106979,30, 
240,Gabriel Calderón,https://www.transfermarkt.co.uk/gabriel-calderon/profil/spieler/106973,29, 
241,Diego Maradona,https://www.transfermarkt.co.uk/diego-maradona/profil/spieler/8024,28, 
242,Claudio Caniggia,https://www.transfermarkt.co.uk/claudio-caniggia/profil/spieler/10367,22, 
243,Diego Latorre,https://www.transfermarkt.co.uk/diego-latorre/profil/spieler/227278,19, 
244,Gustavo Dezotti,https://www.transfermarkt.co.uk/gustavo-dezotti/profil/spieler/106975,25, 
245,Tony Meola,https://www.transfermarkt.co.uk/tony-meola/profil/spieler/26843,20, 
246,David Vanole,https://www.transfermarkt.co.uk/david-vanole/profil/spieler/258048,26, 
247,Paul Krumpe,https://www.transfermarkt.co.uk/paul-krumpe/profil/spieler/258044,26, 
248,Marcelo Balboa,https://www.transfermarkt.co.uk/marcelo-balboa/profil/spieler/102004,21, 
249,Peter Vermes,https://www.transfermarkt.co.uk/peter-vermes/profil/spieler/235493,22, 
250,Desmond Armstrong,https://www.transfermarkt.co.uk/desmond-armstrong/profil/spieler/189258,24, 
251,Neil Covone,https://www.transfermarkt.co.uk/neil-covone/profil/spieler/258047,19, 
252,Tab Ramos,https://www.transfermarkt.co.uk/tab-ramos/profil/spieler/102007,22, 
253,Chris Henderson,https://www.transfermarkt.co.uk/chris-henderson/profil/spieler/27000,18, 
254,Christopher Sullivan,https://www.transfermarkt.co.uk/christopher-sullivan/profil/spieler/25350,24, 
255,Eric Wynalda,https://www.transfermarkt.co.uk/eric-wynalda/profil/spieler/17877,20, 
256,Kasey Keller,https://www.transfermarkt.co.uk/kasey-keller/profil/spieler/3608,19, 
257,Steve Trittschuh,https://www.transfermarkt.co.uk/steve-trittschuh/profil/spieler/180456,24, 
258,Mike Windischmann,https://www.transfermarkt.co.uk/mike-windischmann/profil/spieler/235495,23, 
259,John Doyle,https://www.transfermarkt.co.uk/john-doyle/profil/spieler/109247,23, 
260,Jimmy Banks,https://www.transfermarkt.co.uk/jimmy-banks/profil/spieler/235496,24, 
261,John Stollmeyer,https://www.transfermarkt.co.uk/john-stollmeyer/profil/spieler/258046,26, 
262,Paul Caligiuri,https://www.transfermarkt.co.uk/paul-caligiuri/profil/spieler/5202,25, 
263,John Harkes,https://www.transfermarkt.co.uk/john-harkes/profil/spieler/102005,22, 
264,Brian Bliss,https://www.transfermarkt.co.uk/brian-bliss/profil/spieler/100822,23, 
265,Eric Eichmann,https://www.transfermarkt.co.uk/eric-eichmann/profil/spieler/258045,24, 
266,Bruce Murray,https://www.transfermarkt.co.uk/bruce-murray/profil/spieler/235537,23, 
267,Poong-Joo Kim,https://www.transfermarkt.co.uk/poong-joo-kim/profil/spieler/258628,24, 
268,In-Young Choi,https://www.transfermarkt.co.uk/in-young-choi/profil/spieler/101572,27, 
269,Kang-heui Choi,https://www.transfermarkt.co.uk/kang-heui-choi/profil/spieler/258631,30, 
270,Yong Hwan Chung,https://www.transfermarkt.co.uk/yong-hwan-chung/profil/spieler/116715,29, 
271,Min-Kook Cho,https://www.transfermarkt.co.uk/min-kook-cho/profil/spieler/116693,25, 
272,Young-Ik Lee,https://www.transfermarkt.co.uk/young-ik-lee/profil/spieler/265760,22, 
273,Byung-Joo Byun,https://www.transfermarkt.co.uk/byung-joo-byun/profil/spieler/116687,28, 
274,Young-Jin Lee,https://www.transfermarkt.co.uk/young-jin-lee/profil/spieler/27090,25, 
275,Bo-Kwan Hwang,https://www.transfermarkt.co.uk/bo-kwan-hwang/profil/spieler/258639,22, 
276,Hae-Won Chung,https://www.transfermarkt.co.uk/hae-won-chung/profil/spieler/258637,30, 
277,Sun-ho Choi,https://www.transfermarkt.co.uk/sun-ho-choi/profil/spieler/116694,27, 
278,Seon-hong Hwang,https://www.transfermarkt.co.uk/seon-hong-hwang/profil/spieler/101575,20, 
