,name,link,age,value
93,Ronald Fuentes,https://www.transfermarkt.co.uk/ronald-fuentes/profil/spieler/133850,28, 
94,Pedro Reyes,https://www.transfermarkt.co.uk/pedro-reyes/profil/spieler/133857,24, 
95,Mauricio Aros,https://www.transfermarkt.co.uk/mauricio-aros/profil/spieler/90629,21, 
96,Cristian Castañeda,https://www.transfermarkt.co.uk/cristian-castaneda/profil/spieler/133846,28, 
97,Moisés Villarroel,https://www.transfermarkt.co.uk/moises-villarroel/profil/spieler/53069,21, 
98,Clarence Acuña,https://www.transfermarkt.co.uk/clarence-acuna/profil/spieler/3262,22, 
99,Fernando Cornejo,https://www.transfermarkt.co.uk/fernando-cornejo/profil/spieler/133847,28, 
100,Marcelo Vega,https://www.transfermarkt.co.uk/marcelo-vega/profil/spieler/133860,25, 
101,Juan Carreño,https://www.transfermarkt.co.uk/juan-carreno/profil/spieler/230959,28, 
102,Marcelo Salas,https://www.transfermarkt.co.uk/marcelo-salas/profil/spieler/3415,22, 
103,Rodrigo Barrera,https://www.transfermarkt.co.uk/rodrigo-barrera/profil/spieler/133845,26, 
104,Ike Shorunmu,https://www.transfermarkt.co.uk/ike-shorunmu/profil/spieler/33525,29, 
105,William Okpara,https://www.transfermarkt.co.uk/william-okpara/profil/spieler/134255,29, 
106,Jero Shakpoke,https://www.transfermarkt.co.uk/jero-shakpoke/profil/spieler/125160,17, 
107,Augustine Owen Eguavoen,https://www.transfermarkt.co.uk/augustine-owen-eguavoen/profil/spieler/93307,31, 
108,Celestine Babayaro,https://www.transfermarkt.co.uk/celestine-babayaro/profil/spieler/3153,18, 
109,Ben Iroha,https://www.transfermarkt.co.uk/ben-iroha/profil/spieler/102310,27, 
110,Sunday Oliseh,https://www.transfermarkt.co.uk/sunday-oliseh/profil/spieler/127,22, 
111,Garba Lawal,https://www.transfermarkt.co.uk/garba-lawal/profil/spieler/16820,23, 
112,Wilson Oruma,https://www.transfermarkt.co.uk/wilson-oruma/profil/spieler/3915,20, 
113,Finidi George,https://www.transfermarkt.co.uk/finidi-george/profil/spieler/13241,26, 
114,Jonathan Akpoborie,https://www.transfermarkt.co.uk/jonathan-akpoborie/profil/spieler/646,28, 
115,Patrick Pascal,https://www.transfermarkt.co.uk/patrick-pascal/profil/spieler/142679,22, 
116,Rasheed Yekini,https://www.transfermarkt.co.uk/rasheed-yekini/profil/spieler/102320,33, 
117,Victor Ikpeba,https://www.transfermarkt.co.uk/victor-ikpeba/profil/spieler/115,24, 
118,Peter Rufai,https://www.transfermarkt.co.uk/peter-rufai/profil/spieler/102309,33, 
119,Abiodun Baruwa,https://www.transfermarkt.co.uk/abiodun-baruwa/profil/spieler/126487,22, 
120,Uche Okechukwu,https://www.transfermarkt.co.uk/uche-okechukwu/profil/spieler/102313,29, 
121,Godwin Okpara,https://www.transfermarkt.co.uk/godwin-okpara/profil/spieler/13481,24, 
122,Taribo West,https://www.transfermarkt.co.uk/taribo-west/profil/spieler/1403,23, 
123,Mobi Oparaku,https://www.transfermarkt.co.uk/mobi-oparaku/profil/spieler/134256,20, 
124,Mutiu Adepoju,https://www.transfermarkt.co.uk/mutiu-adepoju/profil/spieler/102321,26, 
125,Jay-Jay Okocha,https://www.transfermarkt.co.uk/jay-jay-okocha/profil/spieler/3708,23, 
126,Boniface Okafor,https://www.transfermarkt.co.uk/boniface-okafor/profil/spieler/102322,31, 
127,Tijani Babangida,https://www.transfermarkt.co.uk/tijani-babangida/profil/spieler/4831,23, 
128,Olasunkanmi Akande Ajide,https://www.transfermarkt.co.uk/olasunkanmi-akande-ajide/profil/spieler/25484,11, 
129,Nwankwo Kanu,https://www.transfermarkt.co.uk/nwankwo-kanu/profil/spieler/3133,20, 
130,Daniel Amokachi,https://www.transfermarkt.co.uk/daniel-amokachi/profil/spieler/92287,24, 
131,Drazen Ladic,https://www.transfermarkt.co.uk/drazen-ladic/profil/spieler/103809,34, 
132,Vladimir Vasilj,https://www.transfermarkt.co.uk/vladimir-vasilj/profil/spieler/18338,21, 
133,Igor Stimac,https://www.transfermarkt.co.uk/igor-stimac/profil/spieler/103812,29, 
134,Igor Tudor,https://www.transfermarkt.co.uk/igor-tudor/profil/spieler/5752,19, 
135,Dario Simic,https://www.transfermarkt.co.uk/dario-simic/profil/spieler/2540,21, 
136,Robert Jarni,https://www.transfermarkt.co.uk/robert-jarni/profil/spieler/29556,28, 
137,Zvonimir Soldo,https://www.transfermarkt.co.uk/zvonimir-soldo/profil/spieler/610,29, 
138,Niko Kovac,https://www.transfermarkt.co.uk/niko-kovac/profil/spieler/315,25, 
139,Robert Prosinecki,https://www.transfermarkt.co.uk/robert-prosinecki/profil/spieler/8013,28, 
140,Silvio Maric,https://www.transfermarkt.co.uk/silvio-maric/profil/spieler/9842,22, 
141,Petar Krpan,https://www.transfermarkt.co.uk/petar-krpan/profil/spieler/18950,23, 
142,Ardian Kozniku,https://www.transfermarkt.co.uk/ardian-kozniku/profil/spieler/133840,29, 
143,Alen Boksic,https://www.transfermarkt.co.uk/alen-boksic/profil/spieler/3571,27, 
144,Marjan Mrmic,https://www.transfermarkt.co.uk/marjan-mrmic/profil/spieler/92290,32, 
145,Goran Juric,https://www.transfermarkt.co.uk/goran-juric/profil/spieler/160213,34, 
146,Slaven Bilic,https://www.transfermarkt.co.uk/slaven-bilic/profil/spieler/41137,28, 
147,Zoran Mamic,https://www.transfermarkt.co.uk/zoran-mamic/profil/spieler/78,25, 
148,Anthony Seric,https://www.transfermarkt.co.uk/anthony-seric/profil/spieler/5967,18, 
149,Daniel Saric,https://www.transfermarkt.co.uk/daniel-saric/profil/spieler/27928,24, 
150,Krunoslav Jurcic,https://www.transfermarkt.co.uk/krunoslav-jurcic/profil/spieler/133839,27, 
151,Aljosa Asanovic,https://www.transfermarkt.co.uk/aljosa-asanovic/profil/spieler/103806,31, 
152,Zvonimir Boban,https://www.transfermarkt.co.uk/zvonimir-boban/profil/spieler/89545,28, 
153,Mario Stanic,https://www.transfermarkt.co.uk/mario-stanic/profil/spieler/3164,25, 
154,Davor Suker,https://www.transfermarkt.co.uk/davor-suker/profil/spieler/1407,29, 
155,Goran Vlaovic,https://www.transfermarkt.co.uk/goran-vlaovic/profil/spieler/9766,24, 
156,Igor Cvitanovic,https://www.transfermarkt.co.uk/igor-cvitanovic/profil/spieler/103807,26, 
157,Angelo Peruzzi,https://www.transfermarkt.co.uk/angelo-peruzzi/profil/spieler/5826,27, 
158,Gianluca Pagliuca,https://www.transfermarkt.co.uk/gianluca-pagliuca/profil/spieler/5985,30, 
159,Ciro Ferrara,https://www.transfermarkt.co.uk/ciro-ferrara/profil/spieler/5749,30, 
160,Paolo Maldini,https://www.transfermarkt.co.uk/paolo-maldini/profil/spieler/5803,29, 
161,Alessandro Costacurta,https://www.transfermarkt.co.uk/alessandro-costacurta/profil/spieler/10055,31, 
162,Giuseppe Favalli,https://www.transfermarkt.co.uk/giuseppe-favalli/profil/spieler/5832,25, 
163,Gianluca Pessotto,https://www.transfermarkt.co.uk/gianluca-pessotto/profil/spieler/5751,26, 
164,Luigi Sartor,https://www.transfermarkt.co.uk/luigi-sartor/profil/spieler/5941,22, 
165,Moreno Torricelli,https://www.transfermarkt.co.uk/moreno-torricelli/profil/spieler/15769,27, 
166,Sandro Cois,https://www.transfermarkt.co.uk/sandro-cois/profil/spieler/133980,24, 
167,Dino Baggio,https://www.transfermarkt.co.uk/dino-baggio/profil/spieler/5843,25, 
168,Eusebio Di Francesco,https://www.transfermarkt.co.uk/eusebio-di-francesco/profil/spieler/22800,27, 
169,Diego Fuser,https://www.transfermarkt.co.uk/diego-fuser/profil/spieler/5952,28, 
170,Angelo Di Livio,https://www.transfermarkt.co.uk/angelo-di-livio/profil/spieler/21148,30, 
171,Gianfranco Zola,https://www.transfermarkt.co.uk/gianfranco-zola/profil/spieler/3177,30, 
172,Roberto Baggio,https://www.transfermarkt.co.uk/roberto-baggio/profil/spieler/4153,30, 
173,Fabrizio Ravanelli,https://www.transfermarkt.co.uk/fabrizio-ravanelli/profil/spieler/4226,28, 
174,Filippo Inzaghi,https://www.transfermarkt.co.uk/filippo-inzaghi/profil/spieler/5821,23, 
175,Christian Vieri,https://www.transfermarkt.co.uk/christian-vieri/profil/spieler/5797,23, 
176,Francesco Toldo,https://www.transfermarkt.co.uk/francesco-toldo/profil/spieler/5769,25, 
177,Gianluigi Buffon,https://www.transfermarkt.co.uk/gianluigi-buffon/profil/spieler/5023,19, 
178,Salvatore Fresi,https://www.transfermarkt.co.uk/salvatore-fresi/profil/spieler/5754,24, 
179,Fabio Cannavaro,https://www.transfermarkt.co.uk/fabio-cannavaro/profil/spieler/5775,23, 
180,Alessandro Nesta,https://www.transfermarkt.co.uk/alessandro-nesta/profil/spieler/4171,21, 
181,Amedeo Carboni,https://www.transfermarkt.co.uk/amedeo-carboni/profil/spieler/7566,32, 
182,Christian Panucci,https://www.transfermarkt.co.uk/christian-panucci/profil/spieler/5940,24, 
183,Giuseppe Bergomi,https://www.transfermarkt.co.uk/giuseppe-bergomi/profil/spieler/107860,33, 
184,Damiano Tommasi,https://www.transfermarkt.co.uk/damiano-tommasi/profil/spieler/5951,23, 
185,Demetrio Albertini,https://www.transfermarkt.co.uk/demetrio-albertini/profil/spieler/3390,25, 
186,Luigi Di Biagio,https://www.transfermarkt.co.uk/luigi-di-biagio/profil/spieler/7927,26, 
187,Roberto Di Matteo,https://www.transfermarkt.co.uk/roberto-di-matteo/profil/spieler/103679,27, 
188,Stefano Eranio,https://www.transfermarkt.co.uk/stefano-eranio/profil/spieler/4227,30, 
189,Francesco Moriero,https://www.transfermarkt.co.uk/francesco-moriero/profil/spieler/108638,28, 
190,Alessandro Del Piero,https://www.transfermarkt.co.uk/alessandro-del-piero/profil/spieler/4289,22, 
191,Francesco Totti,https://www.transfermarkt.co.uk/francesco-totti/profil/spieler/5958,20, 
192,Pierluigi Casiraghi,https://www.transfermarkt.co.uk/pierluigi-casiraghi/profil/spieler/102485,28, 
193,Enrico Chiesa,https://www.transfermarkt.co.uk/enrico-chiesa/profil/spieler/7329,26, 
194,Carlos Roa,https://www.transfermarkt.co.uk/carlos-roa/profil/spieler/8137,27, 
195,Pablo Cavallero,https://www.transfermarkt.co.uk/pablo-cavallero/profil/spieler/7536,23, 
196,Néstor Sensini,https://www.transfermarkt.co.uk/nestor-sensini/profil/spieler/5882,30, 
197,José Antonio Chamot,https://www.transfermarkt.co.uk/jose-antonio-chamot/profil/spieler/5805,28, 
198,Nelson Vivas,https://www.transfermarkt.co.uk/nelson-vivas/profil/spieler/30936,27, 
199,James Chilapondwa,https://www.transfermarkt.co.uk/james-chilapondwa/profil/spieler/106423,12, 
200,Diego Simeone,https://www.transfermarkt.co.uk/diego-simeone/profil/spieler/5841,27, 
201,Leonardo Astrada,https://www.transfermarkt.co.uk/leonardo-astrada/profil/spieler/106422,27, 
202,Ariel Ortega,https://www.transfermarkt.co.uk/ariel-ortega/profil/spieler/4147,23, 
203,Claudio López,https://www.transfermarkt.co.uk/claudio-lopez/profil/spieler/3418,22, 
204,Abel Balbo,https://www.transfermarkt.co.uk/abel-balbo/profil/spieler/102187,31, 
205,Marcelo Delgado,https://www.transfermarkt.co.uk/marcelo-delgado/profil/spieler/39086,24, 
206,Germán Burgos,https://www.transfermarkt.co.uk/german-burgos/profil/spieler/7745,28, 
207,Roberto Ayala,https://www.transfermarkt.co.uk/roberto-ayala/profil/spieler/7565,24, 
208,Pablo Paz,https://www.transfermarkt.co.uk/pablo-paz/profil/spieler/16323,24, 
209,Mauricio Pineda,https://www.transfermarkt.co.uk/mauricio-pineda/profil/spieler/106109,21, 
210,Javier Zanetti,https://www.transfermarkt.co.uk/javier-zanetti/profil/spieler/1161,23, 
211,Matías Almeyda,https://www.transfermarkt.co.uk/matias-almeyda/profil/spieler/5792,23, 
212,Juan Sebastián Verón,https://www.transfermarkt.co.uk/juan-sebastian-veron/profil/spieler/3143,22, 
213,Sergio Berti,https://www.transfermarkt.co.uk/sergio-berti/profil/spieler/106421,28, 
214,Marcelo Gallardo,https://www.transfermarkt.co.uk/marcelo-gallardo/profil/spieler/5298,21, 
215,Gabriel Batistuta,https://www.transfermarkt.co.uk/gabriel-batistuta/profil/spieler/5959,28, 
216,Hernán Crespo,https://www.transfermarkt.co.uk/hernan-crespo/profil/spieler/3410,21, 
217,Vincent Ongandzi,https://www.transfermarkt.co.uk/vincent-ongandzi/profil/spieler/183082,21, 
218,William,https://www.transfermarkt.co.uk/william/profil/spieler/13153,29, 
219,Tobi Mimboe,https://www.transfermarkt.co.uk/tobi-mimboe/profil/spieler/321475,27, 
220,Ernest Oben-Etchi,https://www.transfermarkt.co.uk/ernest-oben-etchi/profil/spieler/24392,22, 
221,Michel Pensée,https://www.transfermarkt.co.uk/michel-pensee/profil/spieler/156918,24, 
222,Raymond Kalla,https://www.transfermarkt.co.uk/raymond-kalla/profil/spieler/1594,22, 
223,Pierre Womé,https://www.transfermarkt.co.uk/pierre-wome/profil/spieler/3329,18, 
224,Njitap Geremi,https://www.transfermarkt.co.uk/njitap-geremi/profil/spieler/3374,18, 
225,Laurén,https://www.transfermarkt.co.uk/lauren/profil/spieler/3189,20, 
226,Cyrille Mangan,https://www.transfermarkt.co.uk/cyrille-mangan/profil/spieler/425941,20, 
227,Marc-Vivien Foé,https://www.transfermarkt.co.uk/marc-vivien-foe/profil/spieler/3889,22, 
228,Augustine Simo,https://www.transfermarkt.co.uk/augustine-simo/profil/spieler/2911,18, 
229,Didier Angibeaud,https://www.transfermarkt.co.uk/didier-angibeaud/profil/spieler/97510,22, 
230,Bernard Samuel Tchoutang,https://www.transfermarkt.co.uk/bernard-samuel-tchoutang/profil/spieler/32170,20, 
231,François Omam-Biyik,https://www.transfermarkt.co.uk/francois-omam-biyik/profil/spieler/102614,31, 
232,Patrick M'Boma,https://www.transfermarkt.co.uk/patrick-mboma/profil/spieler/26415,26, 
233,Samuel Ipoua,https://www.transfermarkt.co.uk/samuel-ipoua/profil/spieler/1074,24, 
234,Jacques Songo'o,https://www.transfermarkt.co.uk/jacques-songoo/profil/spieler/102615,33, 
235,Alioum Boukar,https://www.transfermarkt.co.uk/alioum-boukar/profil/spieler/7398,25, 
236,Lucién Mettomo,https://www.transfermarkt.co.uk/lucien-mettomo/profil/spieler/3808,20, 
237,Patrice Abanda,https://www.transfermarkt.co.uk/patrice-abanda/profil/spieler/150585,18, 
238,Rigobert Song,https://www.transfermarkt.co.uk/rigobert-song/profil/spieler/1419,21, 
239,Joseph Elanga,https://www.transfermarkt.co.uk/joseph-elanga/profil/spieler/18766,18, 
240,Romarin Billong,https://www.transfermarkt.co.uk/romarin-billong/profil/spieler/152725,27, 
241,Pierre Njanka,https://www.transfermarkt.co.uk/pierre-njanka/profil/spieler/5617,22, 
242,Fabrice Moreau,https://www.transfermarkt.co.uk/fabrice-moreau/profil/spieler/183078,29, 
243,Marcel Mahouvé,https://www.transfermarkt.co.uk/marcel-mahouve/profil/spieler/35260,24, 
244,René-Salomon Olembé,https://www.transfermarkt.co.uk/rene-salomon-olembe/profil/spieler/5326,16, 
245,Joseph Cyrille Ndo,https://www.transfermarkt.co.uk/joseph-cyrille-ndo/profil/spieler/24595,21, 
246,Patrick Suffo,https://www.transfermarkt.co.uk/patrick-suffo/profil/spieler/6939,19, 
247,Joseph-Désiré Job,https://www.transfermarkt.co.uk/joseph-desire-job/profil/spieler/3650,19, 
248,Alphonse Tchami,https://www.transfermarkt.co.uk/alphonse-tchami/profil/spieler/25272,25, 
249,Samuel Eto'o,https://www.transfermarkt.co.uk/samuel-etoo/profil/spieler/4257,16, 
250,Mark Anderson,https://www.transfermarkt.co.uk/mark-anderson/profil/spieler/182481,35, 
251,Brian Baloyi,https://www.transfermarkt.co.uk/brian-baloyi/profil/spieler/103458,23, 
252,Motshweneng Simon Gopane,https://www.transfermarkt.co.uk/motshweneng-simon-gopane/profil/spieler/103460,26, 
253,Themba Mnguni,https://www.transfermarkt.co.uk/themba-mnguni/profil/spieler/87127,23, 
254,Mark Fish,https://www.transfermarkt.co.uk/mark-fish/profil/spieler/3087,23, 
255,Pierre Issa,https://www.transfermarkt.co.uk/pierre-issa/profil/spieler/28950,21, 
256,Lebohang Morula,https://www.transfermarkt.co.uk/lebohang-morula/profil/spieler/103467,28, 
257,Junaid Hartley,https://www.transfermarkt.co.uk/junaid-hartley/profil/spieler/182484,19, 
258,Eric Tinkler,https://www.transfermarkt.co.uk/eric-tinkler/profil/spieler/129635,26, 
259,Bennett Mnguni,https://www.transfermarkt.co.uk/bennett-mnguni/profil/spieler/25085,23, 
260,John Moshoeu,https://www.transfermarkt.co.uk/john-moshoeu/profil/spieler/6116,31, 
261,Jerry Sikhosana,https://www.transfermarkt.co.uk/jerry-sikhosana/profil/spieler/103471,28, 
262,Brendan Augustine,https://www.transfermarkt.co.uk/brendan-augustine/profil/spieler/103457,25, 
263,Philemon Masinga,https://www.transfermarkt.co.uk/philemon-masinga/profil/spieler/103464,28, 
264,Helman Mkhalele,https://www.transfermarkt.co.uk/helman-mkhalele/profil/spieler/10131,27, 
265,Hans Vonk,https://www.transfermarkt.co.uk/hans-vonk/profil/spieler/4389,27, 
266,Paul Evans,https://www.transfermarkt.co.uk/paul-evans/profil/spieler/103459,23, 
267,Andrew Rabutla,https://www.transfermarkt.co.uk/andrew-rabutla/profil/spieler/204024,25, 
268,Willem Jackson,https://www.transfermarkt.co.uk/willem-jackson/profil/spieler/103461,25, 
269,Lucas Radebe,https://www.transfermarkt.co.uk/lucas-radebe/profil/spieler/3088,28, 
270,David Nyathi,https://www.transfermarkt.co.uk/david-nyathi/profil/spieler/103468,28, 
271,William Mokoena,https://www.transfermarkt.co.uk/william-mokoena/profil/spieler/103466,22, 
272,John Moeti,https://www.transfermarkt.co.uk/john-moeti/profil/spieler/183077,29, 
273,Quinton Fortune,https://www.transfermarkt.co.uk/quinton-fortune/profil/spieler/3541,20, 
274,Alfred Phiri,https://www.transfermarkt.co.uk/alfred-phiri/profil/spieler/103469,23, 
275,Doctor Khumalo,https://www.transfermarkt.co.uk/doctor-khumalo/profil/spieler/103463,30, 
276,Delron Buckley,https://www.transfermarkt.co.uk/delron-buckley/profil/spieler/620,19, 
277,Pollen Ndlanya,https://www.transfermarkt.co.uk/pollen-ndlanya/profil/spieler/182483,27, 
278,Shaun Bartlett,https://www.transfermarkt.co.uk/shaun-bartlett/profil/spieler/3089,24, 
279,Benni McCarthy,https://www.transfermarkt.co.uk/benni-mccarthy/profil/spieler/3091,19, 
